item,version_group,version,price_type,amount,currency,note,source
dark-gem,sun-moon,,sell,100,poke-dollar,,bulbapedia
dark-gem,ultra-sun-ultra-moon,,sell,100,poke-dollar,,bulbapedia
dark-gem,lets-go-pikachu-lets-go-eevee,,sell,100,poke-dollar,,bulbapedia
dark-memory,sun-moon,,sell,500,poke-dollar,,bulbapedia
dark-memory,ultra-sun-ultra-moon,,sell,500,poke-dollar,,bulbapedia
dark-memory,sword-shield,,sell,500,poke-dollar,,bulbapedia
dark-tera-shard,scarlet-violet,,sell,500,poke-dollar,,pokedb
data-card-01,heartgold-soulsilver,,buy,500,athlete-point,,pokedb
dawn-stone,diamond-pearl,,sell,1050,poke-dollar,,bulbapedia
dawn-stone,platinum,,sell,1050,poke-dollar,,bulbapedia
dawn-stone,heartgold-soulsilver,,sell,1050,poke-dollar,,bulbapedia
dawn-stone,black-white,white,sell,1050,poke-dollar,,bulbapedia
dawn-stone,x-y,,sell,1050,poke-dollar,,bulbapedia
dawn-stone,omega-ruby-alpha-sapphire,,sell,1050,poke-dollar,,bulbapedia
dawn-stone,brilliant-diamond-shining-pearl,,sell,1050,poke-dollar,,bulbapedia
dawn-stone,black-white,black,buy,10000,poke-dollar,,bulbapedia
dawn-stone,black-white,black,sell,1050,poke-dollar,,bulbapedia
dawn-stone,black-2-white-2,,buy,60000,poke-dollar,,bulbapedia
dawn-stone,black-2-white-2,,sell,1050,poke-dollar,,bulbapedia
dawn-stone,sun-moon,,sell,1500,poke-dollar,,bulbapedia
dawn-stone,ultra-sun-ultra-moon,,sell,1500,poke-dollar,,bulbapedia
dawn-stone,sword-shield,,sell,1500,poke-dollar,,bulbapedia
dawn-stone,scarlet-violet,,sell,750,poke-dollar,,bulbapedia
deep-sea-scale,ruby-sapphire,,sell,100,poke-dollar,,bulbapedia
deep-sea-scale,emerald,,sell,100,poke-dollar,,bulbapedia
deep-sea-scale,firered-leafgreen,,sell,100,poke-dollar,,bulbapedia
deep-sea-scale,diamond-pearl,,sell,100,poke-dollar,,bulbapedia
deep-sea-scale,platinum,,sell,100,poke-dollar,,bulbapedia
deep-sea-scale,heartgold-soulsilver,,sell,100,poke-dollar,,bulbapedia
deep-sea-scale,black-white,,sell,100,poke-dollar,,bulbapedia
deep-sea-scale,x-y,,sell,100,poke-dollar,,bulbapedia
deep-sea-scale,omega-ruby-alpha-sapphire,,sell,100,poke-dollar,,bulbapedia
deep-sea-scale,brilliant-diamond-shining-pearl,,sell,100,poke-dollar,,bulbapedia
deep-sea-scale,black-2-white-2,,buy,2000,poke-dollar,,bulbapedia
deep-sea-scale,black-2-white-2,,sell,100,poke-dollar,,bulbapedia
deep-sea-scale,sun-moon,,sell,1000,poke-dollar,,bulbapedia
deep-sea-scale,ultra-sun-ultra-moon,,sell,1000,poke-dollar,,bulbapedia
deep-sea-tooth,ruby-sapphire,,sell,100,poke-dollar,,bulbapedia
deep-sea-tooth,emerald,,sell,100,poke-dollar,,bulbapedia
deep-sea-tooth,firered-leafgreen,,sell,100,poke-dollar,,bulbapedia
deep-sea-tooth,diamond-pearl,,sell,100,poke-dollar,,bulbapedia
deep-sea-tooth,platinum,,sell,100,poke-dollar,,bulbapedia
deep-sea-tooth,heartgold-soulsilver,,sell,100,poke-dollar,,bulbapedia
deep-sea-tooth,black-white,,sell,100,poke-dollar,,bulbapedia
deep-sea-tooth,x-y,,sell,100,poke-dollar,,bulbapedia
deep-sea-tooth,omega-ruby-alpha-sapphire,,sell,100,poke-dollar,,bulbapedia
deep-sea-tooth,brilliant-diamond-shining-pearl,,sell,100,poke-dollar,,bulbapedia
deep-sea-tooth,black-2-white-2,,buy,1000,poke-dollar,,bulbapedia
deep-sea-tooth,black-2-white-2,,sell,100,poke-dollar,,bulbapedia
deep-sea-tooth,sun-moon,,sell,1000,poke-dollar,,bulbapedia
deep-sea-tooth,ultra-sun-ultra-moon,,sell,1000,poke-dollar,,bulbapedia
destiny-knot,diamond-pearl,,sell,100,poke-dollar,,bulbapedia
destiny-knot,platinum,,sell,100,poke-dollar,,bulbapedia
destiny-knot,heartgold-soulsilver,,sell,100,poke-dollar,,bulbapedia
destiny-knot,black-white,,sell,100,poke-dollar,,bulbapedia
destiny-knot,black-2-white-2,,sell,100,poke-dollar,,bulbapedia
destiny-knot,x-y,,sell,100,poke-dollar,,bulbapedia
destiny-knot,omega-ruby-alpha-sapphire,,sell,100,poke-dollar,,bulbapedia
destiny-knot,brilliant-diamond-shining-pearl,,sell,100,poke-dollar,,bulbapedia
destiny-knot,sun-moon,,sell,2000,poke-dollar,,bulbapedia
destiny-knot,ultra-sun-ultra-moon,,sell,2000,poke-dollar,,bulbapedia
destiny-knot,sword-shield,,sell,2000,poke-dollar,,bulbapedia
destiny-knot,scarlet-violet,,buy,20000,poke-dollar,,bulbapedia
destiny-knot,scarlet-violet,,sell,5000,poke-dollar,,bulbapedia
diamond-bottle,scarlet-violet,,buy,1000,poke-dollar,,pokedb
diamond-bottle,scarlet-violet,,sell,250,poke-dollar,,pokedb
diamond-pattern-cup,scarlet-violet,,buy,800,poke-dollar,,pokedb
diamond-pattern-cup,scarlet-violet,,sell,200,poke-dollar,,pokedb
diamond-tablecloth,scarlet-violet,,buy,1500,poke-dollar,,pokedb
diamond-tablecloth,scarlet-violet,,sell,375,poke-dollar,,pokedb
dire-hit,red-blue,,buy,650,poke-dollar,,bulbapedia
dire-hit,yellow,,buy,650,poke-dollar,,bulbapedia
dire-hit,gold-silver,,buy,650,poke-dollar,,bulbapedia
dire-hit,crystal,,buy,650,poke-dollar,,bulbapedia
dire-hit,ruby-sapphire,,buy,650,poke-dollar,,bulbapedia
dire-hit,emerald,,buy,650,poke-dollar,,bulbapedia
dire-hit,firered-leafgreen,,buy,650,poke-dollar,,bulbapedia
dire-hit,diamond-pearl,,buy,650,poke-dollar,,bulbapedia
dire-hit,platinum,,buy,650,poke-dollar,,bulbapedia
dire-hit,heartgold-soulsilver,,buy,650,poke-dollar,,bulbapedia
dire-hit,black-white,,buy,650,poke-dollar,,bulbapedia
dire-hit,black-2-white-2,,buy,650,poke-dollar,,bulbapedia
dire-hit,x-y,,buy,650,poke-dollar,,bulbapedia
dire-hit,omega-ruby-alpha-sapphire,,buy,650,poke-dollar,,bulbapedia
dire-hit,lets-go-pikachu-lets-go-eevee,,buy,650,poke-dollar,,bulbapedia
dire-hit,brilliant-diamond-shining-pearl,,buy,650,poke-dollar,,bulbapedia
dire-hit,red-blue,,sell,325,poke-dollar,,bulbapedia
dire-hit,yellow,,sell,325,poke-dollar,,bulbapedia
dire-hit,gold-silver,,sell,325,poke-dollar,,bulbapedia
dire-hit,crystal,,sell,325,poke-dollar,,bulbapedia
dire-hit,ruby-sapphire,,sell,325,poke-dollar,,bulbapedia
dire-hit,emerald,,sell,325,poke-dollar,,bulbapedia
dire-hit,firered-leafgreen,,sell,325,poke-dollar,,bulbapedia
dire-hit,diamond-pearl,,sell,325,poke-dollar,,bulbapedia
dire-hit,platinum,,sell,325,poke-dollar,,bulbapedia
dire-hit,heartgold-soulsilver,,sell,325,poke-dollar,,bulbapedia
dire-hit,black-white,,sell,325,poke-dollar,,bulbapedia
dire-hit,black-2-white-2,,sell,325,poke-dollar,,bulbapedia
dire-hit,x-y,,sell,325,poke-dollar,,bulbapedia
dire-hit,omega-ruby-alpha-sapphire,,sell,325,poke-dollar,,bulbapedia
dire-hit,lets-go-pikachu-lets-go-eevee,,sell,325,poke-dollar,,bulbapedia
dire-hit,brilliant-diamond-shining-pearl,,sell,325,poke-dollar,,bulbapedia
dire-hit,sun-moon,,buy,1000,poke-dollar,,bulbapedia
dire-hit,ultra-sun-ultra-moon,,buy,1000,poke-dollar,,bulbapedia
dire-hit,sword-shield,,buy,1000,poke-dollar,,bulbapedia
dire-hit,sun-moon,,sell,500,poke-dollar,,bulbapedia
dire-hit,ultra-sun-ultra-moon,,sell,500,poke-dollar,,bulbapedia
dire-hit,sword-shield,,sell,500,poke-dollar,,bulbapedia
dire-hit,scarlet-violet,,buy,1000,poke-dollar,,bulbapedia
dire-hit,scarlet-violet,,sell,250,poke-dollar,,bulbapedia
discount-coupon,x-y,,sell,10,poke-dollar,,bulbapedia
discount-coupon,omega-ruby-alpha-sapphire,,sell,10,poke-dollar,,bulbapedia
discount-coupon,sun-moon,,sell,10,poke-dollar,,bulbapedia
discount-coupon,ultra-sun-ultra-moon,,sell,10,poke-dollar,,bulbapedia
dome-fossil,diamond-pearl,,sell,500,poke-dollar,,bulbapedia
dome-fossil,platinum,,sell,500,poke-dollar,,bulbapedia
dome-fossil,heartgold-soulsilver,,sell,500,poke-dollar,,bulbapedia
dome-fossil,black-white,,sell,500,poke-dollar,,bulbapedia
dome-fossil,black-2-white-2,,sell,500,poke-dollar,,bulbapedia
dome-fossil,x-y,,sell,500,poke-dollar,,bulbapedia
dome-fossil,omega-ruby-alpha-sapphire,,sell,500,poke-dollar,,bulbapedia
dome-fossil,lets-go-pikachu-lets-go-eevee,,sell,500,poke-dollar,,bulbapedia
dome-fossil,brilliant-diamond-shining-pearl,,sell,500,poke-dollar,,bulbapedia
dome-fossil,sun-moon,,sell,3500,poke-dollar,,bulbapedia
dome-fossil,ultra-sun-ultra-moon,ultra-sun,sell,3500,poke-dollar,,bulbapedia
dome-fossil,ultra-sun-ultra-moon,ultra-moon,buy,7000,poke-dollar,,bulbapedia
dome-fossil,ultra-sun-ultra-moon,ultra-moon,sell,3500,poke-dollar,,bulbapedia
douse-drive,black-white,,sell,500,poke-dollar,,bulbapedia
douse-drive,black-2-white-2,,sell,500,poke-dollar,,bulbapedia
douse-drive,x-y,,sell,500,poke-dollar,,bulbapedia
douse-drive,omega-ruby-alpha-sapphire,,sell,500,poke-dollar,,bulbapedia
draco-plate,diamond-pearl,,sell,500,poke-dollar,,bulbapedia
draco-plate,platinum,,sell,500,poke-dollar,,bulbapedia
draco-plate,heartgold-soulsilver,,sell,500,poke-dollar,,bulbapedia
draco-plate,black-white,,sell,500,poke-dollar,,bulbapedia
draco-plate,black-2-white-2,,sell,500,poke-dollar,,bulbapedia
draco-plate,x-y,,sell,500,poke-dollar,,bulbapedia
draco-plate,omega-ruby-alpha-sapphire,,sell,500,poke-dollar,,bulbapedia
draco-plate,sun-moon,,sell,500,poke-dollar,,bulbapedia
draco-plate,ultra-sun-ultra-moon,,sell,500,poke-dollar,,bulbapedia
draco-plate,brilliant-diamond-shining-pearl,,sell,500,poke-dollar,,bulbapedia
dragon-fang,gold-silver,,sell,50,poke-dollar,,bulbapedia
dragon-fang,crystal,,sell,50,poke-dollar,,bulbapedia
dragon-fang,ruby-sapphire,,sell,50,poke-dollar,,bulbapedia
dragon-fang,emerald,,sell,50,poke-dollar,,bulbapedia
dragon-fang,firered-leafgreen,,sell,50,poke-dollar,,bulbapedia
dragon-fang,diamond-pearl,,sell,50,poke-dollar,,bulbapedia
dragon-fang,platinum,,sell,50,poke-dollar,,bulbapedia
dragon-fang,heartgold-soulsilver,,sell,50,poke-dollar,,bulbapedia
dragon-fang,black-white,,sell,50,poke-dollar,,bulbapedia
dragon-fang,black-2-white-2,,sell,50,poke-dollar,,bulbapedia
dragon-fang,x-y,,sell,50,poke-dollar,,bulbapedia
dragon-fang,omega-ruby-alpha-sapphire,,sell,50,poke-dollar,,bulbapedia
dragon-fang,brilliant-diamond-shining-pearl,,sell,50,poke-dollar,,bulbapedia
dragon-fang,sun-moon,,sell,500,poke-dollar,,bulbapedia
dragon-fang,ultra-sun-ultra-moon,,sell,500,poke-dollar,,bulbapedia
dragon-fang,sword-shield,,buy,3000,poke-dollar,,bulbapedia
dragon-fang,sword-shield,,sell,500,poke-dollar,,bulbapedia
dragon-fang,scarlet-violet,,buy,3000,poke-dollar,,bulbapedia
dragon-fang,scarlet-violet,,sell,750,poke-dollar,,bulbapedia
dragon-gem,black-white,,sell,100,poke-dollar,,bulbapedia
dragon-gem,black-2-white-2,,sell,100,poke-dollar,,bulbapedia
dragon-gem,x-y,,sell,100,poke-dollar,,bulbapedia
dragon-gem,omega-ruby-alpha-sapphire,,sell,100,poke-dollar,,bulbapedia
dragon-gem,sun-moon,,sell,100,poke-dollar,,bulbapedia
dragon-gem,ultra-sun-ultra-moon,,sell,100,poke-dollar,,bulbapedia
dragon-gem,lets-go-pikachu-lets-go-eevee,,sell,100,poke-dollar,,bulbapedia
dragon-memory,sun-moon,,sell,500,poke-dollar,,bulbapedia
dragon-memory,ultra-sun-ultra-moon,,sell,500,poke-dollar,,bulbapedia
dragon-memory,sword-shield,,sell,500,poke-dollar,,bulbapedia
dragon-scale,gold-silver,,sell,1050,poke-dollar,,bulbapedia
dragon-scale,crystal,,sell,1050,poke-dollar,,bulbapedia
dragon-scale,ruby-sapphire,,sell,1050,poke-dollar,,bulbapedia
dragon-scale,emerald,,sell,1050,poke-dollar,,bulbapedia
dragon-scale,firered-leafgreen,,sell,1050,poke-dollar,,bulbapedia
dragon-scale,diamond-pearl,,sell,1050,poke-dollar,,bulbapedia
dragon-scale,platinum,,sell,1050,poke-dollar,,bulbapedia
dragon-scale,heartgold-soulsilver,,sell,1050,poke-dollar,,bulbapedia
dragon-scale,black-white,,sell,1050,poke-dollar,,bulbapedia
dragon-scale,x-y,,sell,1050,poke-dollar,,bulbapedia
dragon-scale,omega-ruby-alpha-sapphire,,sell,1050,poke-dollar,,bulbapedia
dragon-scale,brilliant-diamond-shining-pearl,,sell,1050,poke-dollar,,bulbapedia
dragon-scale,black-2-white-2,,buy,4000,poke-dollar,,bulbapedia
dragon-scale,black-2-white-2,,sell,1050,poke-dollar,,bulbapedia
dragon-scale,sun-moon,,sell,1000,poke-dollar,,bulbapedia
dragon-scale,ultra-sun-ultra-moon,,sell,1000,poke-dollar,,bulbapedia
dragon-scale,sword-shield,,sell,1000,poke-dollar,,bulbapedia
dragon-scale,scarlet-violet,,sell,1000,poke-dollar,,bulbapedia
dragon-tera-shard,scarlet-violet,,sell,500,poke-dollar,,pokedb
dread-plate,diamond-pearl,,sell,500,poke-dollar,,bulbapedia
dread-plate,platinum,,sell,500,poke-dollar,,bulbapedia
dread-plate,heartgold-soulsilver,,sell,500,poke-dollar,,bulbapedia
dread-plate,black-white,,sell,500,poke-dollar,,bulbapedia
dread-plate,black-2-white-2,,sell,500,poke-dollar,,bulbapedia
dread-plate,x-y,,sell,500,poke-dollar,,bulbapedia
dread-plate,omega-ruby-alpha-sapphire,,sell,500,poke-dollar,,bulbapedia
dread-plate,brilliant-diamond-shining-pearl,,sell,500,poke-dollar,,bulbapedia
dread-plate,sun-moon,,buy,10000,poke-dollar,,bulbapedia
dread-plate,ultra-sun-ultra-moon,,buy,10000,poke-dollar,,bulbapedia
dread-plate,sun-moon,,sell,500,poke-dollar,,bulbapedia
dread-plate,ultra-sun-ultra-moon,,sell,500,poke-dollar,,bulbapedia
dream-mail,emerald,emerald,sell,25,poke-dollar,,pokedb
dream-mail,firered-leafgreen,firered,sell,25,poke-dollar,,pokedb
dream-mail,firered-leafgreen,firered,buy,50,poke-dollar,,pokedb
dream-mail,firered-leafgreen,leafgreen,sell,25,poke-dollar,,pokedb
dream-mail,firered-leafgreen,leafgreen,buy,50,poke-dollar,,pokedb
dream-mail,ruby-sapphire,ruby,sell,25,poke-dollar,,pokedb
dream-mail,ruby-sapphire,sapphire,sell,25,poke-dollar,,pokedb
dubious-disc,diamond-pearl,,sell,1050,poke-dollar,,bulbapedia
dubious-disc,platinum,,sell,1050,poke-dollar,,bulbapedia
dubious-disc,heartgold-soulsilver,,sell,1050,poke-dollar,,bulbapedia
dubious-disc,black-white,,sell,1050,poke-dollar,,bulbapedia
dubious-disc,x-y,,sell,1050,poke-dollar,,bulbapedia
dubious-disc,omega-ruby-alpha-sapphire,,sell,1050,poke-dollar,,bulbapedia
dubious-disc,brilliant-diamond-shining-pearl,,sell,1050,poke-dollar,,bulbapedia
dubious-disc,black-2-white-2,,buy,60000,poke-dollar,,bulbapedia
dubious-disc,black-2-white-2,,sell,1050,poke-dollar,,bulbapedia
dubious-disc,sun-moon,,sell,1000,poke-dollar,,bulbapedia
dubious-disc,ultra-sun-ultra-moon,,sell,1000,poke-dollar,,bulbapedia
dubious-disc,sword-shield,,sell,1000,poke-dollar,,bulbapedia
dubious-disc,scarlet-violet,,sell,1000,poke-dollar,,bulbapedia
durin-berry,ruby-sapphire,,sell,10,poke-dollar,,bulbapedia
durin-berry,emerald,,sell,10,poke-dollar,,bulbapedia
durin-berry,firered-leafgreen,,sell,10,poke-dollar,,bulbapedia
durin-berry,diamond-pearl,,sell,10,poke-dollar,,bulbapedia
durin-berry,platinum,,sell,10,poke-dollar,,bulbapedia
durin-berry,heartgold-soulsilver,,sell,10,poke-dollar,,bulbapedia
durin-berry,black-white,,sell,10,poke-dollar,,bulbapedia
durin-berry,black-2-white-2,,sell,10,poke-dollar,,bulbapedia
durin-berry,x-y,,sell,10,poke-dollar,,bulbapedia
durin-berry,omega-ruby-alpha-sapphire,,sell,10,poke-dollar,,bulbapedia
durin-berry,brilliant-diamond-shining-pearl,,sell,10,poke-dollar,,bulbapedia
dusk-stone,diamond-pearl,,sell,1050,poke-dollar,,bulbapedia
dusk-stone,platinum,,sell,1050,poke-dollar,,bulbapedia
dusk-stone,heartgold-soulsilver,,sell,1050,poke-dollar,,bulbapedia
dusk-stone,black-white,white,sell,1050,poke-dollar,,bulbapedia
dusk-stone,black-2-white-2,white-2,sell,1050,poke-dollar,,bulbapedia
dusk-stone,x-y,,sell,1050,poke-dollar,,bulbapedia
dusk-stone,omega-ruby-alpha-sapphire,,sell,1050,poke-dollar,,bulbapedia
dusk-stone,brilliant-diamond-shining-pearl,,sell,1050,poke-dollar,,bulbapedia
dusk-stone,black-white,black,buy,10000,poke-dollar,,bulbapedia
dusk-stone,black-white,black,sell,1050,poke-dollar,,bulbapedia
dusk-stone,black-2-white-2,black-2,buy,40000,poke-dollar,,bulbapedia
dusk-stone,black-2-white-2,black-2,sell,1050,poke-dollar,,bulbapedia
dusk-stone,sun-moon,,sell,1500,poke-dollar,,bulbapedia
dusk-stone,ultra-sun-ultra-moon,,sell,1500,poke-dollar,,bulbapedia
dusk-stone,sword-shield,,sell,1500,poke-dollar,,bulbapedia
dusk-stone,scarlet-violet,,sell,750,poke-dollar,,bulbapedia
dynamax-crystal,sword-shield,,sell,10,poke-dollar,,pokedb
dynite-ore,sword-shield,,sell,10,poke-dollar,,pokedb
earth-plate,diamond-pearl,,sell,500,poke-dollar,,bulbapedia
earth-plate,platinum,,sell,500,poke-dollar,,bulbapedia
earth-plate,heartgold-soulsilver,,sell,500,poke-dollar,,bulbapedia
earth-plate,black-white,,sell,500,poke-dollar,,bulbapedia
earth-plate,black-2-white-2,,sell,500,poke-dollar,,bulbapedia
earth-plate,x-y,,sell,500,poke-dollar,,bulbapedia
earth-plate,omega-ruby-alpha-sapphire,,sell,500,poke-dollar,,bulbapedia
earth-plate,sun-moon,,sell,500,poke-dollar,,bulbapedia
earth-plate,ultra-sun-ultra-moon,,sell,500,poke-dollar,,bulbapedia
earth-plate,brilliant-diamond-shining-pearl,,sell,500,poke-dollar,,bulbapedia
eevee-cup,scarlet-violet,,sell,500,poke-dollar,,pokedb
eevee-cup,scarlet-violet,,buy,2000,poke-dollar,,pokedb
egg,scarlet-violet,,buy,80,poke-dollar,,pokedb
egg,scarlet-violet,,sell,20,poke-dollar,,pokedb
eggant-berry,ruby-sapphire,,sell,10,poke-dollar,,pokedb
eject-button,black-white,,sell,100,poke-dollar,,bulbapedia
eject-button,black-2-white-2,,sell,100,poke-dollar,,bulbapedia
eject-button,x-y,,sell,100,poke-dollar,,bulbapedia
eject-button,omega-ruby-alpha-sapphire,,sell,100,poke-dollar,,bulbapedia
eject-button,sun-moon,,sell,2000,poke-dollar,,bulbapedia
eject-button,ultra-sun-ultra-moon,,sell,2000,poke-dollar,,bulbapedia
eject-button,sword-shield,,sell,2000,poke-dollar,,bulbapedia
eject-button,scarlet-violet,,buy,30000,poke-dollar,,bulbapedia
eject-button,scarlet-violet,,sell,7500,poke-dollar,,bulbapedia
eject-pack,scarlet-violet,,buy,30000,poke-dollar,,pokedb
eject-pack,scarlet-violet,,sell,7500,poke-dollar,,pokedb
eject-pack,sword-shield,,sell,2000,poke-dollar,,pokedb
electirizer,diamond-pearl,,sell,1050,poke-dollar,,bulbapedia
electirizer,platinum,,sell,1050,poke-dollar,,bulbapedia
electirizer,heartgold-soulsilver,,sell,1050,poke-dollar,,bulbapedia
electirizer,black-white,,sell,1050,poke-dollar,,bulbapedia
electirizer,black-2-white-2,,sell,1050,poke-dollar,,bulbapedia
electirizer,x-y,,sell,1050,poke-dollar,,bulbapedia
electirizer,omega-ruby-alpha-sapphire,,sell,1050,poke-dollar,,bulbapedia
electirizer,brilliant-diamond-shining-pearl,,sell,1050,poke-dollar,,bulbapedia
electirizer,sun-moon,,sell,1000,poke-dollar,,bulbapedia
electirizer,ultra-sun-ultra-moon,,sell,1000,poke-dollar,,bulbapedia
electirizer,sword-shield,,sell,1000,poke-dollar,,bulbapedia
electirizer,scarlet-violet,,sell,1000,poke-dollar,,bulbapedia
electric-gem,black-white,,sell,100,poke-dollar,,bulbapedia
electric-gem,black-2-white-2,,sell,100,poke-dollar,,bulbapedia
electric-gem,x-y,,sell,100,poke-dollar,,bulbapedia
electric-gem,omega-ruby-alpha-sapphire,,sell,100,poke-dollar,,bulbapedia
electric-gem,sun-moon,,sell,100,poke-dollar,,bulbapedia
electric-gem,ultra-sun-ultra-moon,,sell,100,poke-dollar,,bulbapedia
electric-gem,lets-go-pikachu-lets-go-eevee,,sell,100,poke-dollar,,bulbapedia
electric-memory,sun-moon,,sell,500,poke-dollar,,bulbapedia
electric-memory,ultra-sun-ultra-moon,,sell,500,poke-dollar,,bulbapedia
electric-memory,sword-shield,,sell,500,poke-dollar,,bulbapedia
electric-seed,sun-moon,,sell,2000,poke-dollar,,bulbapedia
electric-seed,ultra-sun-ultra-moon,,sell,2000,poke-dollar,,bulbapedia
electric-seed,sword-shield,,sell,2000,poke-dollar,,bulbapedia
electric-seed,scarlet-violet,,buy,20000,poke-dollar,,bulbapedia
electric-seed,scarlet-violet,,sell,5000,poke-dollar,,bulbapedia
electric-tera-shard,scarlet-violet,,sell,500,poke-dollar,,pokedb
elixir,red-blue,,sell,0,poke-dollar,,bulbapedia
elixir,yellow,,sell,0,poke-dollar,,bulbapedia
elixir,gold-silver,,sell,1500,poke-dollar,,bulbapedia
elixir,crystal,,sell,1500,poke-dollar,,bulbapedia
elixir,ruby-sapphire,,sell,1500,poke-dollar,,bulbapedia
elixir,emerald,,sell,1500,poke-dollar,,bulbapedia
elixir,firered-leafgreen,,sell,1500,poke-dollar,,bulbapedia
elixir,diamond-pearl,,sell,1500,poke-dollar,,bulbapedia
elixir,platinum,,sell,1500,poke-dollar,,bulbapedia
elixir,heartgold-soulsilver,,sell,1500,poke-dollar,,bulbapedia
elixir,black-white,,sell,1500,poke-dollar,,bulbapedia
elixir,black-2-white-2,,sell,1500,poke-dollar,,bulbapedia
elixir,x-y,,sell,1500,poke-dollar,,bulbapedia
elixir,omega-ruby-alpha-sapphire,,sell,1500,poke-dollar,,bulbapedia
elixir,sun-moon,,sell,1500,poke-dollar,,bulbapedia
elixir,ultra-sun-ultra-moon,,sell,1500,poke-dollar,,bulbapedia
elixir,sword-shield,,sell,1500,poke-dollar,,bulbapedia
elixir,brilliant-diamond-shining-pearl,,sell,1500,poke-dollar,,bulbapedia
elixir,scarlet-violet,,sell,750,poke-dollar,,bulbapedia
energy-powder,gold-silver,,buy,500,poke-dollar,,bulbapedia
energy-powder,crystal,,buy,500,poke-dollar,,bulbapedia
energy-powder,ruby-sapphire,,buy,500,poke-dollar,,bulbapedia
energy-powder,emerald,,buy,500,poke-dollar,,bulbapedia
energy-powder,firered-leafgreen,,buy,500,poke-dollar,,bulbapedia
energy-powder,diamond-pearl,,buy,500,poke-dollar,,bulbapedia
energy-powder,platinum,,buy,500,poke-dollar,,bulbapedia
energy-powder,heartgold-soulsilver,,buy,500,poke-dollar,,bulbapedia
energy-powder,black-white,,buy,500,poke-dollar,,bulbapedia
energy-powder,black-2-white-2,,buy,500,poke-dollar,,bulbapedia
energy-powder,x-y,,buy,500,poke-dollar,,bulbapedia
energy-powder,omega-ruby-alpha-sapphire,,buy,500,poke-dollar,,bulbapedia
energy-powder,sun-moon,,buy,500,poke-dollar,,bulbapedia
energy-powder,ultra-sun-ultra-moon,,buy,500,poke-dollar,,bulbapedia
energy-powder,sword-shield,,buy,500,poke-dollar,,bulbapedia
energy-powder,brilliant-diamond-shining-pearl,,buy,500,poke-dollar,,bulbapedia
energy-powder,gold-silver,,sell,250,poke-dollar,,bulbapedia
energy-powder,crystal,,sell,250,poke-dollar,,bulbapedia
energy-powder,ruby-sapphire,,sell,250,poke-dollar,,bulbapedia
energy-powder,emerald,,sell,250,poke-dollar,,bulbapedia
energy-powder,firered-leafgreen,,sell,250,poke-dollar,,bulbapedia
energy-powder,diamond-pearl,,sell,250,poke-dollar,,bulbapedia
energy-powder,platinum,,sell,250,poke-dollar,,bulbapedia
energy-powder,heartgold-soulsilver,,sell,250,poke-dollar,,bulbapedia
