region,area,gym,sub_area,group,role,trainer_class,name,game,version_group,canonical,tier,tier_note,prize,prize_note,team_size,slot,species,ndex,level,gender,type1,type2,ability,moves,held_item,page,source
kanto,Route 12,,,South of Snorlax,trainer,Fisherman,Elliot,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,1008,,4,4,Seadra,117,28,male,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,South of Snorlax,trainer,Young Couple,Gia & Jes,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,1680,,2,1,Nidorino,33,30,male,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,South of Snorlax,trainer,Young Couple,Gia & Jes,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,1680,,2,2,Nidorina,30,30,female,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,South of Snorlax,trainer,Young Couple,Gia & Jes,FRLG,firered-leafgreen,1,after-delivering-the-sapphire-to-celio,After delivering the Sapphire to Celio and defeating the previous team,3080,,2,1,Nidoking,34,55,male,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,South of Snorlax,trainer,Young Couple,Gia & Jes,FRLG,firered-leafgreen,1,after-delivering-the-sapphire-to-celio,After delivering the Sapphire to Celio and defeating the previous team,3080,,2,2,Nidoqueen,31,55,female,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,South of Snorlax,trainer,Rocker,Luca,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,792,,2,1,Electrode,101,33,,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,South of Snorlax,trainer,Rocker,Luca,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,792,,2,2,Electrode,101,33,,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,North of Snorlax,trainer,Fisherman,Ned,PE,lets-go-pikachu-lets-go-eevee,0,base,,1080,3 Poké Balls,1,1,Staryu,120,27,,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,North of Snorlax,trainer,Fisherman,Chip,PE,lets-go-pikachu-lets-go-eevee,0,base,,1080,3 Poké Balls,1,1,Poliwhirl,61,27,male,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,North of Snorlax,trainer,Fisherman,Hank,PE,lets-go-pikachu-lets-go-eevee,0,base,,1080,3 Poké Balls,3,1,Magikarp,129,27,male,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,North of Snorlax,trainer,Fisherman,Hank,PE,lets-go-pikachu-lets-go-eevee,0,base,,1080,3 Poké Balls,3,2,Seaking,119,27,male,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,North of Snorlax,trainer,Fisherman,Hank,PE,lets-go-pikachu-lets-go-eevee,0,base,,1080,3 Poké Balls,3,3,Poliwag,60,27,female,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,North of Snorlax,trainer,Fisherman,Elliot,PE,lets-go-pikachu-lets-go-eevee,0,base,,1080,3 Poké Balls,2,1,Gyarados,130,27,male,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,North of Snorlax,trainer,Fisherman,Elliot,PE,lets-go-pikachu-lets-go-eevee,0,base,,1080,3 Poké Balls,2,2,Magikarp,129,27,male,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,North of Snorlax,trainer,Ace Trainer,Zach,PE,lets-go-pikachu-lets-go-eevee,0,base,,2900,5 Ultra Balls,2,1,Tangela,114,28,male,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,North of Snorlax,trainer,Ace Trainer,Zach,PE,lets-go-pikachu-lets-go-eevee,0,base,,2900,5 Ultra Balls,2,2,Onix,95,29,male,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,South of Snorlax,trainer,Fisherman,Andrew,PE,lets-go-pikachu-lets-go-eevee,0,base,,1440,3 Poké Balls,2,1,Tentacool,72,36,female,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,South of Snorlax,trainer,Fisherman,Andrew,PE,lets-go-pikachu-lets-go-eevee,0,base,,1440,3 Poké Balls,2,2,Kingler,99,36,male,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,South of Snorlax Requires Chop Down,trainer,Rocker,Luca,PE,lets-go-pikachu-lets-go-eevee,0,base,,1008,3 Poké Balls,1,1,Electabuzz,125,36,male,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,South of Snorlax,trainer,Camper,Justin,PE,lets-go-pikachu-lets-go-eevee,0,base,,700,2 Great Balls,2,1,Nidoran♂,32,35,,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,South of Snorlax,trainer,Camper,Justin,PE,lets-go-pikachu-lets-go-eevee,0,base,,700,2 Great Balls,2,2,Nidorino,33,35,male,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,South of Snorlax,trainer,Coach Trainer,Priya,PE,lets-go-pikachu-lets-go-eevee,0,base,,3900,,2,1,Butterfree,12,38,female,,,,,,Kanto Route 12,bulbapedia
kanto,Route 12,,,South of Snorlax,trainer,Coach Trainer,Priya,PE,lets-go-pikachu-lets-go-eevee,0,base,,3900,,2,2,Clefable,36,39,female,,,,,,Kanto Route 12,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Alma,FRLG,firered-leafgreen,1,base,,560,,3,1,Goldeen,118,28,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Alma,FRLG,firered-leafgreen,1,base,,560,,3,2,Poliwag,60,28,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Alma,FRLG,firered-leafgreen,1,base,,560,,3,3,Horsea,116,28,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Sebastian,FRLG,firered-leafgreen,1,base,,696,,2,1,Pidgey,16,29,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Sebastian,FRLG,firered-leafgreen,1,base,,696,,2,2,Pidgeotto,17,29,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,base,,480,,5,1,Pidgey,16,24,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,base,,480,,5,2,Meowth,52,24,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,base,,480,,5,3,Rattata,19,24,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,base,,480,,5,4,Pikachu,25,24,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,base,,480,,5,5,Meowth,52,24,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Beauty,Lola,FRLG,firered-leafgreen,1,base,,1944,,3,1,Rattata,19,27,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Beauty,Lola,FRLG,firered-leafgreen,1,base,,1944,,3,2,Pikachu,25,27,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Beauty,Lola,FRLG,firered-leafgreen,1,base,,1944,,3,3,Rattata,19,27,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Beauty,Sheila,FRLG,firered-leafgreen,1,base,,480,,2,1,Clefairy,35,29,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Beauty,Sheila,FRLG,firered-leafgreen,1,base,,480,,2,2,Meowth,52,29,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Valerie,FRLG,firered-leafgreen,1,base,,600,,2,1,Poliwag,60,30,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Valerie,FRLG,firered-leafgreen,1,base,,600,,2,2,Poliwag,60,30,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Gwen,FRLG,firered-leafgreen,1,base,,540,,4,1,Pidgey,16,27,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Gwen,FRLG,firered-leafgreen,1,base,,540,,4,2,Meowth,52,27,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Gwen,FRLG,firered-leafgreen,1,base,,540,,4,3,Pidgey,16,27,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Gwen,FRLG,firered-leafgreen,1,base,,540,,4,4,Pidgeotto,17,27,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Robert,FRLG,firered-leafgreen,1,base,,624,,4,1,Pidgey,16,26,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Robert,FRLG,firered-leafgreen,1,base,,624,,4,2,Pidgeotto,17,26,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Robert,FRLG,firered-leafgreen,1,base,,624,,4,3,Spearow,21,26,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Robert,FRLG,firered-leafgreen,1,base,,624,,4,4,Fearow,22,26,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Perry,FRLG,firered-leafgreen,1,base,,600,,5,1,Spearow,21,25,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Perry,FRLG,firered-leafgreen,1,base,,600,,5,2,Pidgey,16,25,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Perry,FRLG,firered-leafgreen,1,base,,600,,5,3,Pidgey,16,25,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Perry,FRLG,firered-leafgreen,1,base,,600,,5,4,Spearow,21,25,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Perry,FRLG,firered-leafgreen,1,base,,600,,5,5,Spearow,21,25,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Biker,Jared,FRLG,firered-leafgreen,1,base,,560,,3,1,Koffing,109,28,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Biker,Jared,FRLG,firered-leafgreen,1,base,,560,,3,2,Koffing,109,28,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Biker,Jared,FRLG,firered-leafgreen,1,base,,560,,3,3,Koffing,109,28,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,540,,5,1,Pidgeotto,17,27,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,540,,5,2,Meowth,52,27,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,540,,5,3,Raticate,20,27,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,540,,5,4,Pikachu,25,27,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,540,,5,5,Meowth,52,27,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,940,,5,1,Pidgeotto,17,47,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,940,,5,2,Persian,53,47,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,940,,5,3,Raticate,20,47,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,940,,5,4,Pikachu,25,47,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,940,,5,5,Persian,53,47,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,after-delivering-the-sapphire-to-celio,After delivering the Sapphire to Celio and defeating the previous team,1040,,5,1,Pidgeot,18,52,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,after-delivering-the-sapphire-to-celio,After delivering the Sapphire to Celio and defeating the previous team,1040,,5,2,Persian,53,52,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,after-delivering-the-sapphire-to-celio,After delivering the Sapphire to Celio and defeating the previous team,1040,,5,3,Raticate,20,52,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,after-delivering-the-sapphire-to-celio,After delivering the Sapphire to Celio and defeating the previous team,1040,,5,4,Raichu,26,52,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,FRLG,firered-leafgreen,1,after-delivering-the-sapphire-to-celio,After delivering the Sapphire to Celio and defeating the previous team,1040,,5,5,Persian,53,52,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Beauty,Sheila,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion,3528,,2,1,Clefairy,35,49,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Beauty,Sheila,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion,3528,,2,2,Persian,53,49,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Robert,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,672,,4,1,Pidgeotto,17,28,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Robert,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,672,,4,2,Pidgeotto,17,28,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Robert,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,672,,4,3,Fearow,22,28,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Robert,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,672,,4,4,Fearow,22,28,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Robert,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,1128,,4,1,Pidgeot,18,47,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Robert,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,1128,,4,2,Pidgeot,18,47,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Robert,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,1128,,4,3,Fearow,22,47,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Robert,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,1128,,4,4,Fearow,22,47,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Camper,Nash,PE,lets-go-pikachu-lets-go-eevee,0,base,,740,2 Great Balls,2,1,Sandshrew,27,37,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Camper,Nash,PE,lets-go-pikachu-lets-go-eevee,0,base,,740,2 Great Balls,2,2,Sandslash,28,37,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,PE,lets-go-pikachu-lets-go-eevee,0,base,,740,2 Great Balls,2,1,Jigglypuff,39,37,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Susie,PE,lets-go-pikachu-lets-go-eevee,0,base,,740,2 Great Balls,2,2,Weepinbell,70,37,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Beauty,Lola,PE,lets-go-pikachu-lets-go-eevee,0,base,,2220,3 Poké Balls,1,1,Chansey,113,37,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,Requires Chop Down,trainer,Ace Trainer,Kite,PE,lets-go-pikachu-lets-go-eevee,0,base,,4000,5 Ultra Balls,3,1,Graveler,75,39,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,Requires Chop Down,trainer,Ace Trainer,Kite,PE,lets-go-pikachu-lets-go-eevee,0,base,,4000,5 Ultra Balls,3,2,Magneton,82,39,,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,Requires Chop Down,trainer,Ace Trainer,Kite,PE,lets-go-pikachu-lets-go-eevee,0,base,,4000,5 Ultra Balls,3,3,Haunter,93,40,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bug Catcher,Milo,PE,lets-go-pikachu-lets-go-eevee,0,base,,432,3 Poké Balls,2,1,Scyther,123,36,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bug Catcher,Milo,PE,lets-go-pikachu-lets-go-eevee,0,base,,432,3 Poké Balls,2,2,Pinsir,127,36,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Robert,PE,lets-go-pikachu-lets-go-eevee,0,base,,2340,3 Poké Balls,2,1,Doduo,84,39,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Bird Keeper,Robert,PE,lets-go-pikachu-lets-go-eevee,0,base,,2340,3 Poké Balls,2,2,Pidgeotto,17,39,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Gwen,PE,lets-go-pikachu-lets-go-eevee,0,base,,740,2 Great Balls,2,1,Raticate,20,37,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Picnicker,Gwen,PE,lets-go-pikachu-lets-go-eevee,0,base,,740,2 Great Balls,2,2,Golduck,55,37,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Beauty,Sheila,PE,lets-go-pikachu-lets-go-eevee,0,base,,2220,3 Poké Balls,2,1,Eevee,133,37,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Beauty,Sheila,PE,lets-go-pikachu-lets-go-eevee,0,base,,2220,3 Poké Balls,2,2,Persian,53,37,female,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Camper,Perry,PE,lets-go-pikachu-lets-go-eevee,0,base,,740,2 Great Balls,2,1,Growlithe,58,37,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Camper,Perry,PE,lets-go-pikachu-lets-go-eevee,0,base,,740,2 Great Balls,2,2,Nidorino,33,37,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 13,,,,trainer,Punk Guy,Jared,PE,lets-go-pikachu-lets-go-eevee,0,base,,1064,3 Poké Balls,1,1,Golbat,42,38,male,,,,,,Kanto Route 13,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Carter,FRLG,firered-leafgreen,1,base,,672,,3,1,Pidgey,16,28,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Carter,FRLG,firered-leafgreen,1,base,,672,,3,2,Doduo,84,28,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Carter,FRLG,firered-leafgreen,1,base,,672,,3,3,Pidgeotto,17,28,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Mitch,FRLG,firered-leafgreen,1,base,,624,,4,1,Pidgey,16,26,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Mitch,FRLG,firered-leafgreen,1,base,,624,,4,2,Spearow,21,26,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Mitch,FRLG,firered-leafgreen,1,base,,624,,4,3,Pidgey,16,26,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Mitch,FRLG,firered-leafgreen,1,base,,624,,4,4,Fearow,22,26,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Marlon,FRLG,firered-leafgreen,1,base,,672,,3,1,Spearow,21,28,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Marlon,FRLG,firered-leafgreen,1,base,,672,,3,2,Doduo,84,28,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Marlon,FRLG,firered-leafgreen,1,base,,672,,3,3,Fearow,22,28,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Beck,FRLG,firered-leafgreen,1,base,,696,,2,1,Pidgeotto,17,29,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Beck,FRLG,firered-leafgreen,1,base,,696,,2,2,Fearow,22,29,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Donald,FRLG,firered-leafgreen,1,base,,792,,1,1,Farfetch'd,83,33,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Benny,FRLG,firered-leafgreen,1,base,,696,,2,1,Spearow,21,29,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Benny,FRLG,firered-leafgreen,1,base,,696,,2,2,Fearow,22,29,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Twins,Kiri & Jan,FRLG,firered-leafgreen,1,base,,696,,2,1,Charmander,4,29,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Twins,Kiri & Jan,FRLG,firered-leafgreen,1,base,,696,,2,2,Squirtle,7,29,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Biker,Gerald,FRLG,firered-leafgreen,1,base,,580,,2,1,Koffing,109,29,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Biker,Gerald,FRLG,firered-leafgreen,1,base,,580,,2,2,Muk,89,29,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Biker,Malik,FRLG,firered-leafgreen,1,base,,580,,2,1,Koffing,109,29,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Biker,Malik,FRLG,firered-leafgreen,1,base,,580,,2,2,Grimer,88,29,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Biker,Isaac,FRLG,firered-leafgreen,1,base,,560,,3,1,Grimer,88,28,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Biker,Isaac,FRLG,firered-leafgreen,1,base,,560,,3,2,Grimer,88,28,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Biker,Isaac,FRLG,firered-leafgreen,1,base,,560,,3,3,Koffing,109,28,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Biker,Lukas,FRLG,firered-leafgreen,1,base,,520,,4,1,Koffing,109,26,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Biker,Lukas,FRLG,firered-leafgreen,1,base,,520,,4,2,Koffing,109,26,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Biker,Lukas,FRLG,firered-leafgreen,1,base,,520,,4,3,Grimer,88,26,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Biker,Lukas,FRLG,firered-leafgreen,1,base,,520,,4,4,Koffing,109,26,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Marlon,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,720,,3,1,Fearow,22,30,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Marlon,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,720,,3,2,Doduo,84,30,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Marlon,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,720,,3,3,Fearow,22,30,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Marlon,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,1152,,3,1,Fearow,22,48,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Marlon,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,1152,,3,2,Dodrio,85,48,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Marlon,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,1152,,3,3,Fearow,22,48,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Benny,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,768,,2,1,Fearow,22,32,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Benny,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,768,,2,2,Fearow,22,32,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Benny,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,1176,,2,1,Fearow,22,49,male,,,,,,Kanto Route 14,bulbapedia
kanto,Route 14,,,,trainer,Bird Keeper,Benny,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,1176,,2,2,Fearow,22,49,male,,,,,,Kanto Route 14,bulbapedia
