pokemon,form,version_group,versions,location_area,method,levels,on_terrain_land,probability_overall,group_rate,group_pokemon,hidden_ability_possible,tera_raid_star_level,lvl_after_way_home,on_terrain_watersurface,on_terrain_underwater,on_terrain_overland,on_terrain_sky,note,probability_morning,probability_day,probability_evening,probability_night,trade_for
clefairy,clefairy,scarlet-violet,scarlet;violet,crystal-pool-lake-caves-cave,symbol-encounter,25 - 33,true,50,,,,,63 - 71,,,,,,,,,,
clefairy,clefairy,scarlet-violet,scarlet;violet,oni-mountain-stream-cave,symbol-encounter,15 - 18,true,50,,,,,59 - 62,,,,,,,,,,
clefairy,clefairy,scarlet-violet,scarlet;violet,revelers-road-crater-rocky-area,symbol-encounter,13 - 18,true,,60%,clefairy,,,57 - 62,,,,,,0,0,0,10,
clefairy,clefairy,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
cleffa,cleffa,scarlet-violet,scarlet;violet,crystal-pool-rocky-area,symbol-encounter,25 - 33,true,,,,,,63 - 74,,,,,,0,0,0,50,
cleffa,cleffa,scarlet-violet,scarlet;violet,crystal-pool-lake-caves-cave,symbol-encounter,25 - 33,true,200,,,,,63 - 71,,,,,,,,,,
cleffa,cleffa,scarlet-violet,scarlet;violet,oni-mountain-stream-cave,symbol-encounter,15 - 18,true,200,,,,,59 - 62,,,,,,,,,,
cleffa,cleffa,scarlet-violet,scarlet;violet,revelers-road-crater-rocky-area,symbol-encounter,13 - 18,true,,,,,,57 - 62,,,,,,0,0,0,50,
cleffa,cleffa,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,12,,,,,,1,,,,,,,,,,,
clodsire,clodsire,scarlet-violet,scarlet;violet,east-province-area-three-lake,symbol-encounter,24 - 28,true,30,100%,wooper-paldea,,,,true,,,,,,,,,
clodsire,clodsire,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-lake,symbol-encounter,36 - 39,true,30,100%,wooper-paldea,,,,true,,,,,,,,,
clodsire,clodsire,scarlet-violet,scarlet;violet,north-province-area-one-lake,symbol-encounter,47,true,30,100%,wooper-paldea,,,,true,,,,,,,,,
clodsire,clodsire,scarlet-violet,scarlet;violet,south-province-area-five-swamp,symbol-encounter,22 - 23,true,40,100%,wooper-paldea,,,,true,,,,,,,,,
clodsire,clodsire,scarlet-violet,scarlet;violet,south-province-area-six-lake,symbol-encounter,37 - 40,true,30,100%,wooper-paldea,,,,true,,,,,,,,,
clodsire,clodsire,scarlet-violet,scarlet;violet,tagtree-thicket-lake,symbol-encounter,29 - 32,true,30,100%,wooper-paldea,,,,true,,,,,,,,,
clodsire,clodsire,scarlet-violet,scarlet;violet,west-province-area-three-lake,symbol-encounter,28 - 30,true,30,100%,wooper-paldea,,,,true,,,,,,,,,
clodsire,clodsire,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
clodsire,clodsire,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
cloyster,cloyster,scarlet-violet,scarlet;violet,casseroya-lake-ocean,symbol-encounter,49 - 56,,10,,,,,,,true,,,,,,,,
cloyster,cloyster,scarlet-violet,scarlet;violet,east-paldean-sea-ocean,symbol-encounter,35 - 36,,10,,,,,,,true,,,,,,,,
cloyster,cloyster,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-ocean,symbol-encounter,38 - 41,,10,,,,,,,true,,,,,,,,
cloyster,cloyster,scarlet-violet,scarlet;violet,north-paldean-sea-ocean,symbol-encounter,38 - 50,,10,,,,,,,true,,,,,,,,
cloyster,cloyster,scarlet-violet,scarlet;violet,north-province-area-one-ocean,symbol-encounter,50 - 53,,10,,,,,,,true,,,,,,,,
cloyster,cloyster,scarlet-violet,scarlet;violet,north-province-area-three-ocean,symbol-encounter,43 - 50,,10,,,,,,,true,,,,,,,,
cloyster,cloyster,scarlet-violet,scarlet;violet,south-province-area-six-ocean,symbol-encounter,38 - 44,,10,,,,,,,true,,,,,,,,
cloyster,cloyster,scarlet-violet,scarlet;violet,west-paldean-sea-ocean,symbol-encounter,35 - 42,,10,,,,,,,true,,,,,,,,
cloyster,cloyster,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
cloyster,cloyster,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
coalossal,coalossal,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
cobalion,cobalion,scarlet-violet,scarlet;violet,north-province-area-two,special-encounter,70,,one,,,,,,,,,,Spawns after receiving a {Cobalion Treat;ITEM;cobalion-treat} from Snacksworth. Never Shiny,,,,,
combee,combee,scarlet-violet,scarlet;violet,asado-desert-flower,symbol-encounter,21 - 24,,40,90%,combee,,,,,,true,,,,,,,
combee,combee,scarlet-violet,scarlet;violet,east-paldean-sea-flower,symbol-encounter,20 - 25,,40,90%,combee,,,,,,true,,,,,,,
combee,combee,scarlet-violet,scarlet;violet,pokemon-league-paldea-flower,symbol-encounter,7 - 9,,40,90%,combee,,,,,,true,,,,,,,
combee,combee,scarlet-violet,scarlet;violet,south-province-area-five-flower,symbol-encounter,16 - 23,,40,90%,combee,,,,,,true,,,,,,,
combee,combee,scarlet-violet,scarlet;violet,south-province-area-four-flower,symbol-encounter,16 - 20,,40,90%,combee,,,,,,true,,,,,,,
combee,combee,scarlet-violet,scarlet;violet,south-province-area-one-flower,symbol-encounter,5 - 8,,40,90%,combee,,,,,,true,,,,,,,
combee,combee,scarlet-violet,scarlet;violet,south-province-area-two-flower,symbol-encounter,7 - 10,,40,90%,combee,,,,,,true,,,,,,,
combee,combee,scarlet-violet,scarlet;violet,south-province-area-two-olive-orchard,symbol-encounter,7 - 11,,30,90%,combee,,,,,,true,,,,,,,
combee,combee,scarlet-violet,scarlet;violet,west-province-area-one-flower,symbol-encounter,14 - 20,,40,90%,combee,,,,,,true,,,,,,,
combee,combee,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,12,,,,,,1,,,,,,,,,,,
comfey,comfey,scarlet-violet,scarlet;violet,coastal-biome-southeast-beach-prairie,symbol-encounter,58 - 68,true,80,20%,comfey,,,,,,,,,,,,,
comfey,comfey,scarlet-violet,scarlet;violet,coastal-biome-southeast-beach-flower,symbol-encounter,58 - 68,true,300,20%,comfey,,,,,,,,,,,,,
comfey,comfey,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
conkeldurr,conkeldurr,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
conkeldurr,conkeldurr,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
copperajah,copperajah,scarlet-violet,scarlet;violet,area-zero-upper-field-rocky-area,symbol-encounter,52 - 53,true,20,100%,cufant,,,,,,,,,,,,,
copperajah,copperajah,scarlet-violet,scarlet;violet,casseroya-lake-rocky-area,symbol-encounter,49 - 53,true,20,100%,cufant,,,,,,,,,,,,,
copperajah,copperajah,scarlet-violet,scarlet;violet,glaseado-mountain-southern-mountain-rocky-area,symbol-encounter,40 - 42,true,20,100%,cufant,,,,,,,,,,,,,
copperajah,copperajah,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-rocky-area,symbol-encounter,40 - 41,true,20,100%,cufant,,,,,,,,,,,,,
copperajah,copperajah,scarlet-violet,scarlet;violet,north-province-area-one-rocky-area,symbol-encounter,46 - 53,true,20,100%,cufant,,,,,,,,,,,,,
copperajah,copperajah,scarlet-violet,scarlet;violet,north-province-area-three-rocky-area,symbol-encounter,43 - 47,true,20,100%,cufant,,,,,,,,,,,,,
copperajah,copperajah,scarlet-violet,scarlet;violet,north-province-area-two-rocky-area,symbol-encounter,49 - 52,true,20,100%,cufant,,,,,,,,,,,,,
copperajah,copperajah,scarlet-violet,scarlet;violet,south-province-area-six-rocky-area,symbol-encounter,40 - 42,true,20,100%,cufant,,,,,,,,,,,,,
copperajah,copperajah,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
corphish,corphish,scarlet-violet,scarlet;violet,fellhorn-gorge-lake,symbol-encounter,27 - 34,true,300,,,,,,true,true,,,,,,,,
corphish,corphish,scarlet-violet,scarlet;violet,fellhorn-gorge-riverside,symbol-encounter,27 - 34,true,300,,,,,,true,true,,,,,,,,
corphish,corphish,scarlet-violet,scarlet;violet,kitakami-road-swamp,symbol-encounter,7 - 15,true,300,,,,,52 - 60,true,true,,,,,,,,
corphish,corphish,scarlet-violet,scarlet;violet,kitakami-road-riverside,symbol-encounter,7 - 15,true,300,,,,,52 - 60,true,true,,,,,,,,
corphish,corphish,scarlet-violet,scarlet;violet,mossfell-confluence-lake,symbol-encounter,19 - 25,true,300,,,,,,true,true,,,,,,,,
corphish,corphish,scarlet-violet,scarlet;violet,mossfell-confluence-riverside,symbol-encounter,19 - 25,true,300,,,,,,true,true,,,,,,,,
corphish,corphish,scarlet-violet,scarlet;violet,revelers-road-riverside,symbol-encounter,13 - 17,true,300,,,,,57 - 61,true,true,,,,,,,,
corphish,corphish,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
corviknight,corviknight,scarlet-violet,scarlet;violet,area-zero-upper-field-prairie,symbol-encounter,52 - 56,true,20,,,,,,,,,,,,,,,
corviknight,corviknight,scarlet-violet,scarlet;violet,area-zero-lower-field-prairie,symbol-encounter,55 - 59,true,20,,,,,,,,,,,,,,,
corviknight,corviknight,scarlet-violet,scarlet;violet,north-province-area-one,static-encounter,,,,,,,,,,,,,,,,,,
corviknight,corviknight,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
corviknight,corviknight,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
corvisquire,corvisquire,scarlet-violet,scarlet;violet,east-province-area-one-prairie,symbol-encounter,18 - 23,true,20,100%,rookidee,,,,,,,,,,,,,
corvisquire,corvisquire,scarlet-violet,scarlet;violet,east-province-area-one-town,symbol-encounter,18 - 22,true,30,100%,rookidee,,,,,,,,,,,,,
corvisquire,corvisquire,scarlet-violet,scarlet;violet,east-province-area-one-mountain,symbol-encounter,18 - 23,true,30,100%,rookidee,,,,,,,,,,,,,
corvisquire,corvisquire,scarlet-violet,scarlet;violet,east-province-area-one-rocky-area,symbol-encounter,18 - 23,true,30,100%,rookidee,,,,,,,,,,,,,
corvisquire,corvisquire,scarlet-violet,scarlet;violet,east-province-area-three-prairie,symbol-encounter,23 - 24,true,20,100%,rookidee,,,,,,,,,,,,,
corvisquire,corvisquire,scarlet-violet,scarlet;violet,east-province-area-three-town,symbol-encounter,24 - 28,true,30,100%,rookidee,,,,,,,,,,,,,
corvisquire,corvisquire,scarlet-violet,scarlet;violet,east-province-area-two-prairie,symbol-encounter,19 - 26,true,20,100%,rookidee,,,,,,,,,,,,,
corvisquire,corvisquire,scarlet-violet,scarlet;violet,east-province-area-two-town,symbol-encounter,19 - 23,true,30,100%,rookidee,,,,,,,,,,,,,
corvisquire,corvisquire,scarlet-violet,scarlet;violet,east-province-area-two-rocky-area,symbol-encounter,19 - 24,true,30,100%,rookidee,,,,,,,,,,,,,
corvisquire,corvisquire,scarlet-violet,scarlet;violet,south-province-area-five-prairie,symbol-encounter,18 - 23,true,20,100%,rookidee,,,,,,,,,,,,,
corvisquire,corvisquire,scarlet-violet,scarlet;violet,south-province-area-five-mountain,symbol-encounter,18 - 23,true,30,100%,rookidee,,,,,,,,,,,,,
corvisquire,corvisquire,scarlet-violet,scarlet;violet,south-province-area-five-rocky-area,symbol-encounter,18 - 23,true,30,100%,rookidee,,,,,,,,,,,,,
corvisquire,corvisquire,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
cottonee,cottonee,scarlet-violet,scarlet;violet,coastal-biome-coastal-plaza-island-prairie,symbol-encounter,58 - 68,true,300,,,,,,,,,,,,,,,
cottonee,cottonee,scarlet-violet,scarlet;violet,coastal-biome-bridgeside-cave,symbol-encounter,59 - 69,true,200,,,,,,,,,,,,,,,
cottonee,cottonee,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
crabominable,crabominable,scarlet-violet,scarlet;violet,polar-biome-mountain-snowfield,symbol-encounter,62 - 71,true,100,,,,,,,,,,,,,,,
crabominable,crabominable,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
crabrawler,crabrawler,scarlet-violet,scarlet;violet,coastal-biome-desert,symbol-encounter,58 - 68,true,300,,,,,,,,,,,,,,,
crabrawler,crabrawler,scarlet-violet,scarlet;violet,coastal-biome-southeast-beach-desert,symbol-encounter,58 - 68,true,300,,,,,,,,,,,,,,,
crabrawler,crabrawler,scarlet-violet,scarlet;violet,coastal-biome-coastal-plaza-island-desert,symbol-encounter,58 - 68,true,300,,,,,,,,,,,,,,,
crabrawler,crabrawler,scarlet-violet,scarlet;violet,east-paldean-sea-beach,symbol-encounter,18 - 26,true,30,,,,,,,,,,,,,,,
crabrawler,crabrawler,scarlet-violet,scarlet;violet,east-province-area-one-beach,symbol-encounter,20 - 23,true,30,,,,,,,,,,,,,,,
crabrawler,crabrawler,scarlet-violet,scarlet;violet,east-province-area-two-beach,symbol-encounter,17 - 25,true,30,,,,,,,,,,,,,,,
crabrawler,crabrawler,scarlet-violet,scarlet;violet,glaseado-mountain-southern-mountain-snowfield,symbol-encounter,35 - 40,true,2,,,,,,,,,,,,,,,
crabrawler,crabrawler,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-snowfield,symbol-encounter,34 - 40,true,2,,,,,,,,,,,,,,,
crabrawler,crabrawler,scarlet-violet,scarlet;violet,polar-biome-mountain-snowfield,symbol-encounter,62 - 71,true,150,,,,,,,,,,,,,,,
crabrawler,crabrawler,scarlet-violet,scarlet;violet,south-province-area-five-beach,symbol-encounter,21 - 23,true,30,,,,,,,,,,,,,,,
crabrawler,crabrawler,scarlet-violet,scarlet;violet,west-province-area-one-beach,symbol-encounter,13 - 16,true,30,,,,,,,,,,,,,,,
crabrawler,crabrawler,scarlet-violet,scarlet;violet,west-province-area-two-beach,symbol-encounter,26 - 29,true,30,,,,,,,,,,,,,,,
crabrawler,crabrawler,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,12,,,,,,1,,,,,,,,,,,
cramorant,cramorant,scarlet-violet,scarlet,fellhorn-gorge-prairie,symbol-encounter,27 - 34,true,50,20%,cramorant,,,,true,,true,true,,,,,,
cramorant,cramorant,scarlet-violet,scarlet,fellhorn-gorge-lake,symbol-encounter,27 - 34,true,300,20%,cramorant,,,,true,,true,true,,,,,,
cramorant,cramorant,scarlet-violet,scarlet,fellhorn-gorge-riverside,symbol-encounter,27 - 34,true,300,20%,cramorant,,,,true,,true,true,,,,,,
cramorant,cramorant,scarlet-violet,scarlet,fellhorn-gorge-rocky-area,symbol-encounter,27 - 34,true,50,20%,cramorant,,,,true,,true,true,,,,,,
cramorant,cramorant,scarlet-violet,scarlet,random-around-kitakami,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
cranidos,cranidos,scarlet-violet,scarlet,canyon-biome-nature-preserve-prairie,symbol-encounter,59 - 70,true,400,,,,,,,,,,,,,,,
cranidos,cranidos,scarlet-violet,scarlet,random-around-terrarium,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
crawdaunt,crawdaunt,scarlet-violet,scarlet;violet,fellhorn-gorge-lake,symbol-encounter,30 - 34,true,100,,,,,,true,true,,,,,,,,
crawdaunt,crawdaunt,scarlet-violet,scarlet;violet,fellhorn-gorge-riverside,symbol-encounter,30 - 34,true,100,,,,,,true,true,,,,,,,,
crawdaunt,crawdaunt,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
crawdaunt,crawdaunt,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
croagunk,croagunk,scarlet-violet,scarlet;violet,south-province-area-five-swamp,symbol-encounter,18 - 23,true,60,,,,,,,,,,,,,,,
croagunk,croagunk,scarlet-violet,scarlet;violet,south-province-area-five-lake,symbol-encounter,17 - 21,true,30,,,,,,,,,,,,,,,
croagunk,croagunk,scarlet-violet,scarlet;violet,south-province-area-five-riverside,symbol-encounter,16 - 23,true,20,,,,,,,,,,,,,,,
croagunk,croagunk,scarlet-violet,scarlet;violet,west-province-area-two-riverside,symbol-encounter,26 - 29,true,20,,,,,,,,,,,,,,,
croagunk,croagunk,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
cryogonal,cryogonal,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-snowfield,symbol-encounter,35 - 37,,100,,,,,,,,true,,Only spawns near the peak of the mountain,,,,,
cryogonal,cryogonal,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
cubchoo,cubchoo,scarlet-violet,scarlet;violet,dalizapa-passage-northern-passage-mountain,symbol-encounter,34 - 37,true,10,,,,,,,,,,,,,,,
cubchoo,cubchoo,scarlet-violet,scarlet;violet,glaseado-mountain-southern-mountain-mountain,symbol-encounter,34 - 40,true,10,,,,,,,,,,,,,,,
cubchoo,cubchoo,scarlet-violet,scarlet;violet,glaseado-mountain-southern-mountain-snowfield,symbol-encounter,35 - 40,true,60,,,,,,,,,,,,,,,
cubchoo,cubchoo,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-mountain,symbol-encounter,34 - 40,true,10,,,,,,,,,,,,,,,
cubchoo,cubchoo,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-snowfield,symbol-encounter,34 - 40,true,60,,,,,,,,,,,,,,,
cubchoo,cubchoo,scarlet-violet,scarlet;violet,glaseado-mountain,fixed-encounter,41,,,,,,,,,,,,,,,,,
cubchoo,cubchoo,scarlet-violet,scarlet;violet,polar-biome-snowfield,symbol-encounter,62 - 71,true,300,,,,,,,,,,,,,,,
cubchoo,cubchoo,scarlet-violet,scarlet;violet,polar-biome-mountain-snowfield,symbol-encounter,62 - 71,true,300,,,,,,,,,,,,,,,
cubchoo,cubchoo,scarlet-violet,scarlet;violet,polar-biome-iceberg-cave,symbol-encounter,63 - 72,true,300,,,,,,,,,,,,,,,
cubchoo,cubchoo,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
cufant,cufant,scarlet-violet,scarlet;violet,east-province-area-three-mine,symbol-encounter,22 - 28,true,60,40%,cufant,,,,,,,,,,,,,
cufant,cufant,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
cutiefly,cutiefly,scarlet-violet,scarlet;violet,kitakami-road-prairie,symbol-encounter,7 - 15,,,,,,,52 - 60,,,true,true,,300,300,0,0,
cutiefly,cutiefly,scarlet-violet,scarlet;violet,mossfell-confluence-prairie,symbol-encounter,19 - 25,,,,,,,,,,true,true,,300,300,0,0,
cutiefly,cutiefly,scarlet-violet,scarlet;violet,wistful-fields-prairie,symbol-encounter,18 - 21,,,,,,,60 - 63,,,true,true,,300,300,0,0,
cutiefly,cutiefly,scarlet-violet,scarlet;violet,wistful-fields-wisteria-pond-prairie,symbol-encounter,27 - 34,,,,,,,65 - 72,,,true,true,,300,300,0,0,
cutiefly,cutiefly,scarlet-violet,scarlet;violet,wistful-fields-wisteria-pond-flower,symbol-encounter,27 - 34,,,,,,,65 - 72,,,true,true,,400,400,0,0,
cutiefly,cutiefly,scarlet-violet,scarlet;violet,wistful-fields-patchy-field-prairie,symbol-encounter,27 - 30,,,,,,,56 - 59,,,true,true,,300,300,0,0,
cutiefly,cutiefly,scarlet-violet,scarlet;violet,wistful-fields-patchy-field-flower,symbol-encounter,27 - 30,,,,,,,56 - 59,,,true,true,,400,400,0,0,
cutiefly,cutiefly,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,12,,,,,,1,,,,,,,,,,,
cyclizar,cyclizar,scarlet-violet,scarlet;violet,asado-desert,fixed-encounter,,,,,,,,,,,,,,,,,,
cyclizar,cyclizar,scarlet-violet,scarlet;violet,asado-desert,fixed-tera-encounter,,,,,,,,,,,,,,,,,,
cyclizar,cyclizar,scarlet-violet,scarlet;violet,east-province-area-two-prairie,symbol-encounter,20 - 26,true,15,,,,,,,,,,,,,,,
cyclizar,cyclizar,scarlet-violet,scarlet;violet,east-province-area-two-forest,symbol-encounter,20 - 23,true,15,,,,,,,,,,,,,,,
cyclizar,cyclizar,scarlet-violet,scarlet;violet,east-province-area-two-riverside,symbol-encounter,20 - 23,true,15,,,,,,,,,,,,,,,
cyclizar,cyclizar,scarlet-violet,scarlet;violet,west-province-area-two-prairie,symbol-encounter,22 - 29,true,15,,,,,,,,,,,,,,,
cyclizar,cyclizar,scarlet-violet,scarlet;violet,west-province-area-two-riverside,symbol-encounter,26 - 29,true,15,,,,,,,,,,,,,,,
cyclizar,cyclizar,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
cyclizar,cyclizar,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
cyndaquil,cyndaquil,scarlet-violet,scarlet;violet,polar-biome-iceberg-cave,symbol-encounter,63 - 72,true,320,10%,cyndaquil,,,,,,,,Only after increasing the Polar Biome's diversity at the League Club,,,,,
dachsbun,dachsbun,scarlet-violet,scarlet;violet,dalizapa-passage-western-passage-town,symbol-encounter,31 - 34,true,30,100%,fidough,,,,,,,,,,,,,
dachsbun,dachsbun,scarlet-violet,scarlet;violet,east-province-area-three-town,symbol-encounter,26 - 28,true,30,100%,fidough,,,,,,,,,,,,,
dachsbun,dachsbun,scarlet-violet,scarlet;violet,south-province-area-six-town,symbol-encounter,38 - 43,true,30,100%,fidough,,,,,,,,,,,,,
dachsbun,dachsbun,scarlet-violet,scarlet;violet,west-province-area-three-town,symbol-encounter,28 - 32,true,30,100%,fidough,,,,,,,,,,,,,
dachsbun,dachsbun,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
dachsbun,dachsbun,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
dedenne,dedenne,scarlet-violet,scarlet;violet,dalizapa-passage-western-passage-town,symbol-encounter,31 - 34,true,20,,,,,,,,,,,,,,,
dedenne,dedenne,scarlet-violet,scarlet;violet,north-province-area-three-flower,symbol-encounter,43 - 50,true,10,,,,,,,,,,,,,,,
dedenne,dedenne,scarlet-violet,scarlet;violet,west-province-area-three-town,symbol-encounter,28 - 32,true,20,,,,,,,,,,,,,,,
dedenne,dedenne,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
dedenne,dedenne,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
deerling,deerling-autumn,scarlet-violet,scarlet;violet,canyon-biome-prairie,symbol-encounter,59 - 70,true,250,20%,deerling,,,,,,,,,,,,,
