species,name_en,name_ja,name_ja_hrkt,name_ja_roma,name_fr,name_de,name_es,name_es_419,name_it,name_ko,name_ko_latn,name_zh_hant,name_zh_hans,name_zh_latn
756,Shiinotic,マシェード,マシェード,Mashade,Lampignon,Lamellux,Shiinotic,Shiinotic,Shiinotic,마셰이드,Masyeideu,燈罩夜菇,灯罩夜菇,Dēngzhàoyègū
757,Salandit,ヤトウモリ,ヤトウモリ,Yatoumori,Tritox,Molunk,Salandit,Salandit,Salandit,야도뇽,Yadonyong,夜盜火蜥,夜盗火蜥,Yèdàohuǒxī
758,Salazzle,エンニュート,エンニュート,Ennewt,Malamandre,Amfira,Salazzle,Salazzle,Salazzle,염뉴트,Yeomnyuteu,焰后蜥,焰后蜥,Yànhòuxī
759,Stufful,ヌイコグマ,ヌイコグマ,Nuikoguma,Nounourson,Velursi,Stufful,Stufful,Stufful,포곰곰,Pogomgom,童偶熊,童偶熊,Tóng'ǒuxióng
760,Bewear,キテルグマ,キテルグマ,Kiteruguma,Chelours,Kosturso,Bewear,Bewear,Bewear,이븐곰,Ibeungom,穿著熊,穿着熊,Chuānzhuóxióng
761,Bounsweet,アマカジ,アマカジ,Amakaji,Croquine,Frubberl,Bounsweet,Bounsweet,Bounsweet,달콤아,Dalkoma,甜竹竹,甜竹竹,Tiánzhúzhú
762,Steenee,アママイコ,アママイコ,Amamaiko,Candine,Frubaila,Steenee,Steenee,Steenee,달무리나,Dalmurina,甜舞妮,甜舞妮,Tiánwǔní
763,Tsareena,アマージョ,アマージョ,Amajo,Sucreine,Fruyal,Tsareena,Tsareena,Tsareena,달코퀸,Dalkokwin,甜冷美后,甜冷美后,Tiánlěngměihòu
764,Comfey,キュワワー,キュワワー,Cuwawa,Guérilande,Curelei,Comfey,Comfey,Comfey,큐아링,Kyuaring,花療環環,花疗环环,Huāliáohuánhuán
765,Oranguru,ヤレユータン,ヤレユータン,Yareyuutan,Gouroutan,Kommandutan,Oranguru,Oranguru,Oranguru,하랑우탄,Harang-utan,智揮猩,智挥猩,Zhìhuīxīng
766,Passimian,ナゲツケサル,ナゲツケサル,Nagetukesaru,Quartermac,Quartermak,Passimian,Passimian,Passimian,내던숭이,Naedeonsung-i,投擲猴,投掷猴,Tóuzhíhóu
767,Wimpod,コソクムシ,コソクムシ,Kosokumushi,Sovkipou,Reißlaus,Wimpod,Wimpod,Wimpod,꼬시레,Kkosire,膽小蟲,胆小虫,Dǎnxiǎochóng
768,Golisopod,グソクムシャ,グソクムシャ,Gusokumusha,Sarmuraï,Tectass,Golisopod,Golisopod,Golisopod,갑주무사,Gapjumusa,具甲武者,具甲武者,Jùjiǎwǔzhě
769,Sandygast,スナバァ,スナバァ,Sunaba,Bacabouh,Sankabuh,Sandygast,Sandygast,Sandygast,모래꿍,Moraekkung,沙丘娃,沙丘娃,Shāqiūwá
770,Palossand,シロデスナ,シロデスナ,Sirodethna,Trépassable,Colossand,Palossand,Palossand,Palossand,모래성이당,Moraeseongidang,噬沙堡爺,噬沙堡爷,Shìshābǎoyé
771,Pyukumuku,ナマコブシ,ナマコブシ,Namakobushi,Concombaffe,Gufa,Pyukumuku,Pyukumuku,Pyukumuku,해무기,Haemugi,拳海參,拳海参,Quánhǎishēn
772,Type: Null,タイプ：ヌル,タイプ：ヌル,Type:Null,Type:0,Typ:Null,Código Cero,Código Cero,Tipo Zero,타입:널,Taip:Neol,屬性：空,属性：空,Shǔxìng: Kōng
773,Silvally,シルヴァディ,シルヴァディ,Silvady,Silvallié,Amigento,Silvally,Silvally,Silvally,실버디,Silbeodi,銀伴戰獸,银伴战兽,Yínbànzhànshòu
774,Minior,メテノ,メテノ,Meteno,Météno,Meteno,Minior,Minior,Minior,메테노,Meteno,小隕星,小陨星,Xiǎoyǔnxīng
775,Komala,ネッコアラ,ネッコアラ,Nekkoara,Dodoala,Koalelu,Komala,Komala,Komala,자말라,Jamalla,樹枕尾熊,树枕尾熊,Shùzhěnwěixióng
776,Turtonator,バクガメス,バクガメス,Bakugames,Boumata,Tortunator,Turtonator,Turtonator,Turtonator,폭거북스,Pokgeobukseu,爆焰龜獸,爆焰龟兽,Bàoyànguīshòu
777,Togedemaru,トゲデマル,トゲデマル,Togedemaru,Togedemaru,Togedemaru,Togedemaru,Togedemaru,Togedemaru,토게데마루,Togedemaru,托戈德瑪爾,托戈德玛尔,Tuōgēdémǎ'ěr
778,Mimikyu,ミミッキュ,ミミッキュ,Mimikkyu,Mimiqui,Mimigma,Mimikyu,Mimikyu,Mimikyu,따라큐,Ttarakyu,謎擬Ｑ,谜拟丘,Mínǐ-Q
779,Bruxish,ハギギシリ,ハギギシリ,Hagigishiri,Denticrisse,Knirfish,Bruxish,Bruxish,Bruxish,치갈기,Chigalgi,磨牙彩皮魚,磨牙彩皮鱼,Móyácǎipíyú
780,Drampa,ジジーロン,ジジーロン,Jijilong,Draïeul,Sen-Long,Drampa,Drampa,Drampa,할비롱,Halbirong,老翁龍,老翁龙,Lǎowēnglóng
781,Dhelmise,ダダリン,ダダリン,Dadarin,Sinistrail,Moruda,Dhelmise,Dhelmise,Dhelmise,타타륜,Tataryun,破破舵輪,破破舵轮,Pòpòduòlún
782,Jangmo-o,ジャラコ,ジャラコ,Jyarako,Bébécaille,Miniras,Jangmo-o,Jangmo-o,Jangmo-o,짜랑꼬,Jjarangkko,心鱗寶,心鳞宝,Xīnlínbǎo
783,Hakamo-o,ジャランゴ,ジャランゴ,Jyarango,Écaïd,Mediras,Hakamo-o,Hakamo-o,Hakamo-o,짜랑고우,Jjaranggou,鱗甲龍,鳞甲龙,Línjiǎlóng
784,Kommo-o,ジャラランガ,ジャラランガ,Jyararanga,Ékaïser,Grandiras,Kommo-o,Kommo-o,Kommo-o,짜랑고우거,Jjaranggougeo,杖尾鱗甲龍,杖尾鳞甲龙,Zhàngwěilínjiǎlóng
785,Tapu Koko,カプ・コケコ,カプ・コケコ,Kapu-Kokeko,Tokorico,Kapu-Riki,Tapu Koko,Tapu Koko,Tapu Koko,카푸꼬꼬꼭,Kapukkokkokkok,卡璞・鳴鳴,卡璞・鸣鸣,Kǎpú Míngmíng
786,Tapu Lele,カプ・テテフ,カプ・テテフ,Kapu-Tetefu,Tokopiyon,Kapu-Fala,Tapu Lele,Tapu Lele,Tapu Lele,카푸나비나,Kapunabina,卡璞・蝶蝶,卡璞・蝶蝶,Kǎpú Diédié
787,Tapu Bulu,カプ・ブルル,カプ・ブルル,Kapu-Bulul,Tokotoro,Kapu-Toro,Tapu Bulu,Tapu Bulu,Tapu Bulu,카푸브루루,Kapubeururu,卡璞・哞哞,卡璞・哞哞,Kǎpú Mōumōu
788,Tapu Fini,カプ・レヒレ,カプ・レヒレ,Kapu-Rehire,Tokopisco,Kapu-Kime,Tapu Fini,Tapu Fini,Tapu Fini,카푸느지느,Kapuneujineu,卡璞・鰭鰭,卡璞・鳍鳍,Kǎpú Qíqí
789,Cosmog,コスモッグ,コスモッグ,Cosmog,Cosmog,Cosmog,Cosmog,Cosmog,Cosmog,코스모그,Koseumogeu,科斯莫古,科斯莫古,Kēsīmògǔ
790,Cosmoem,コスモウム,コスモウム,Cosmovum,Cosmovum,Cosmovum,Cosmoem,Cosmoem,Cosmoem,코스모움,Koseumoum,科斯莫姆,科斯莫姆,Kēsīmòmǔ
791,Solgaleo,ソルガレオ,ソルガレオ,Solgaleo,Solgaleo,Solgaleo,Solgaleo,Solgaleo,Solgaleo,솔가레오,Solgareo,索爾迦雷歐,索尔迦雷欧,Suǒ'ěrjiāléi'ōu
792,Lunala,ルナアーラ,ルナアーラ,Lunala,Lunala,Lunala,Lunala,Lunala,Lunala,루나아라,Runaara,露奈雅拉,露奈雅拉,Lùnàiyǎlā
793,Nihilego,ウツロイド,ウツロイド,Uturoid,Zéroïd,Anego,Nihilego,Nihilego,Nihilego,텅비드,Teongbideu,虛吾伊德,虚吾伊德,Xūwúyīdé
794,Buzzwole,マッシブーン,マッシブーン,Massivoon,Mouscoto,Masskito,Buzzwole,Buzzwole,Buzzwole,매시붕,Maesibung,爆肌蚊,爆肌蚊,Bàojīwén
795,Pheromosa,フェローチェ,フェローチェ,Pheroache,Cancrelove,Schabelle,Pheromosa,Pheromosa,Pheromosa,페로코체,Perokoche,費洛美螂,费洛美螂,Fèiluòměiláng
796,Xurkitree,デンジュモク,デンジュモク,Denjyumoku,Câblifère,Voltriant,Xurkitree,Xurkitree,Xurkitree,전수목,Jeonsumok,電束木,电束木,Diànshùmù
797,Celesteela,テッカグヤ,テッカグヤ,Tekkaguya,Bamboiselle,Kaguron,Celesteela,Celesteela,Celesteela,철화구야,Cheolhwaguya,鐵火輝夜,铁火辉夜,Tiěhuǒhuīyè
798,Kartana,カミツルギ,カミツルギ,Kamiturugi,Katagami,Katagami,Kartana,Kartana,Kartana,종이신도,Jong-isindo,紙御劍,纸御剑,Zhǐyùjiàn
799,Guzzlord,アクジキング,アクジキング,Akuziking,Engloutyran,Schlingking,Guzzlord,Guzzlord,Guzzlord,악식킹,Aksikking,惡食大王,恶食大王,Èshídàwáng
800,Necrozma,ネクロズマ,ネクロズマ,Necrozma,Necrozma,Necrozma,Necrozma,Necrozma,Necrozma,네크로즈마,Nekeurojeuma,奈克洛茲瑪,奈克洛兹玛,Nàikèluòzīmǎ
801,Magearna,マギアナ,マギアナ,Magearna,Magearna,Magearna,Magearna,Magearna,Magearna,마기아나,Magiana,瑪機雅娜,玛机雅娜,Mǎjīyǎnà
802,Marshadow,マーシャドー,マーシャドー,Marshadow,Marshadow,Marshadow,Marshadow,Marshadow,Marshadow,마샤도,Masyado,瑪夏多,玛夏多,Mǎxiàduō
803,Poipole,ベベノム,ベベノム,Bevenom,Vémini,Venicro,Poipole,Poipole,Poipole,베베놈,Bebenom,毒貝比,毒贝比,Dúbèibǐ
804,Naganadel,アーゴヨン,アーゴヨン,Agoyon,Mandrillon,Agoyon,Naganadel,Naganadel,Naganadel,아고용,Agoyong,四顎針龍,四颚针龙,Sì'èzhēnlóng
805,Stakataka,ツンデツンデ,ツンデツンデ,Tundetunde,Ama-Ama,Muramura,Stakataka,Stakataka,Stakataka,차곡차곡,Chagokchagok,壘磊石,垒磊石,Lěilěishí
806,Blacephalon,ズガドーン,ズガドーン,Zugadoon,Pierroteknik,Kopplosio,Blacephalon,Blacephalon,Blacephalon,두파팡,Dupapang,砰頭小丑,砰头小丑,Pēngtóuxiǎochǒu
807,Zeraora,ゼラオラ,ゼラオラ,Zeraora,Zeraora,Zeraora,Zeraora,Zeraora,Zeraora,제라오라,Jeraora,捷拉奧拉,捷拉奥拉,Jiélā'àolā
808,Meltan,メルタン,メルタン,Meltan,Meltan,Meltan,Meltan,Meltan,Meltan,멜탄,Meltan,美錄坦,美录坦,Měilùtǎn
809,Melmetal,メルメタル,メルメタル,Melmetal,Melmetal,Melmetal,Melmetal,Melmetal,Melmetal,멜메탈,Melmetal,美錄梅塔,美录梅塔,Měilùméitǎ
810,Grookey,サルノリ,サルノリ,Sarunori,Ouistempo,Chimpep,Grookey,Grookey,Grookey,흥나숭,Heungnasung,敲音猴,敲音猴,Qiāoyīnhóu
811,Thwackey,バチンキー,バチンキー,Bachinkey,Badabouin,Chimstix,Thwackey,Thwackey,Thwackey,채키몽,Chaekimong,啪咚猴,啪咚猴,Pādōnghóu
812,Rillaboom,ゴリランダー,ゴリランダー,Gorirander,Gorythmic,Gortrom,Rillaboom,Rillaboom,Rillaboom,고릴타,Gorilta,轟擂金剛猩,轰擂金刚猩,Hōngléijīngāngxīng
813,Scorbunny,ヒバニー,ヒバニー,Hibanny,Flambino,Hopplo,Scorbunny,Scorbunny,Scorbunny,염버니,Yeombeoni,炎兔兒,炎兔儿,Yántù'er
814,Raboot,ラビフット,ラビフット,Rabbifuto,Lapyro,Kickerlo,Raboot,Raboot,Raboot,래비풋,Raebiput,騰蹴小將,腾蹴小将,Téngcùxiǎojiàng
815,Cinderace,エースバーン,エースバーン,Aceburn,Pyrobut,Liberlo,Cinderace,Cinderace,Cinderace,에이스번,Eiseubeon,閃焰王牌,闪焰王牌,Shǎnyànwángpái
816,Sobble,メッソン,メッソン,Messon,Larméléon,Memmeon,Sobble,Sobble,Sobble,울머기,Ulmeogi,淚眼蜥,泪眼蜥,Lèiyǎnxī
817,Drizzile,ジメレオン,ジメレオン,Jimereon,Arrozard,Phlegleon,Drizzile,Drizzile,Drizzile,누겔레온,Nugelle-on,變澀蜥,变涩蜥,Biànsèxī
818,Inteleon,インテレオン,インテレオン,Intereon,Lézargus,Intelleon,Inteleon,Inteleon,Inteleon,인텔리레온,Intellire-on,千面避役,千面避役,Qiānmiànbìyì
819,Skwovet,ホシガリス,ホシガリス,Hoshigarisu,Rongourmand,Raffel,Skwovet,Skwovet,Skwovet,탐리스,Tamriseu,貪心栗鼠,贪心栗鼠,Tānxīnlìshǔ
820,Greedent,ヨクバリス,ヨクバリス,Yokubarisu,Rongrigou,Schlaraffel,Greedent,Greedent,Greedent,요씽리스,Yossingriseu,藏飽栗鼠,藏饱栗鼠,Cángbǎolìshǔ
821,Rookidee,ココガラ,ココガラ,Kokogara,Minisange,Meikro,Rookidee,Rookidee,Rookidee,파라꼬,Parakko,稚山雀,稚山雀,Zhìshānquè
822,Corvisquire,アオガラス,アオガラス,Aogarasu,Bleuseille,Kranoviz,Corvisquire,Corvisquire,Corvisquire,파크로우,Pakeurou,藍鴉,蓝鸦,Lányā
823,Corviknight,アーマーガア,アーマーガア,Armorga,Corvaillus,Krarmor,Corviknight,Corviknight,Corviknight,아머까오,Ameokkao,鋼鎧鴉,钢铠鸦,Gāngkǎiyā
824,Blipbug,サッチムシ,サッチムシ,Sacchimushi,Larvadar,Sensect,Blipbug,Blipbug,Blipbug,두루지벌레,Dulujibeolle,索偵蟲,索侦虫,Suǒzhēnchóng
825,Dottler,レドームシ,レドームシ,Redomushi,Coléodôme,Keradar,Dottler,Dottler,Dottler,레돔벌레,Redombeolle,天罩蟲,天罩虫,Tiānzhàochóng
826,Orbeetle,イオルブ,イオルブ,Eolb,Astronelle,Maritellit,Orbeetle,Orbeetle,Orbeetle,이올브,Iolbeu,以歐路普,以欧路普,Yǐ'ōulùpǔ
827,Nickit,クスネ,クスネ,Kusune,Goupilou,Kleptifux,Nickit,Nickit,Nickit,훔처우,Humcheou,偷兒狐,狡小狐,Tōu'erhú
828,Thievul,フォクスライ,フォクスライ,Foxly,Roublenard,Gaunux,Thievul,Thievul,Thievul,폭슬라이,Pokseullai,狐大盜,猾大狐,Húdàdào
829,Gossifleur,ヒメンカ,ヒメンカ,Himenka,Tournicoton,Cottini,Gossifleur,Gossifleur,Gossifleur,꼬모카,Kkomoka,幼棉棉,幼棉棉,Yòumiánmián
830,Eldegoss,ワタシラガ,ワタシラガ,Watashiraga,Blancoton,Cottomi,Eldegoss,Eldegoss,Eldegoss,백솜모카,Baeksommoka,白蓬蓬,白蓬蓬,Báipéngpéng
831,Wooloo,ウールー,ウールー,Wooluu,Moumouton,Wolly,Wooloo,Wooloo,Wooloo,우르,Ureu,毛辮羊,毛辫羊,Máobiànyáng
832,Dubwool,バイウールー,バイウールー,Baiwooluu,Moumouflon,Zwollock,Dubwool,Dubwool,Dubwool,배우르,Bae-ureu,毛毛角羊,毛毛角羊,Máomáojiǎoyáng
833,Chewtle,カムカメ,カムカメ,Kamukame,Khélocrok,Kamehaps,Chewtle,Chewtle,Chewtle,깨물부기,Kkaemulbugi,咬咬龜,咬咬龟,Yǎoyǎoguī
834,Drednaw,カジリガメ,カジリガメ,Kajirigame,Torgamord,Kamalm,Drednaw,Drednaw,Drednaw,갈가부기,Galgabugi,暴噬龜,暴噬龟,Bàoshìguī
835,Yamper,ワンパチ,ワンパチ,Wanpachi,Voltoutou,Voldi,Yamper,Yamper,Yamper,멍파치,Meongpachi,來電汪,来电汪,Láidiànwāng
836,Boltund,パルスワン,パルスワン,Pulsewan,Fulgudog,Bellektro,Boltund,Boltund,Boltund,펄스멍,Peolseumeong,逐電犬,逐电犬,Zhúdiànquǎn
837,Rolycoly,タンドン,タンドン,Tandon,Charbi,Klonkett,Rolycoly,Rolycoly,Rolycoly,탄동,Tandong,小炭仔,小炭仔,Xiǎotànzǎi
838,Carkol,トロッゴン,トロッゴン,Toroggon,Wagomine,Wagong,Carkol,Carkol,Carkol,탄차곤,Tanchagon,大炭車,大炭车,Dàtànchē
839,Coalossal,セキタンザン,セキタンザン,Sekitanzan,Monthracite,Montecarbo,Coalossal,Coalossal,Coalossal,석탄산,Seoktansan,巨炭山,巨炭山,Jùtànshān
840,Applin,カジッチュ,カジッチュ,Kajicchu,Verpom,Knapfel,Applin,Applin,Applin,과사삭벌레,Gwasasakbeolle,啃果蟲,啃果虫,Kěnguǒchóng
841,Flapple,アップリュー,アップリュー,Appryu,Pomdrapi,Drapfel,Flapple,Flapple,Flapple,애프룡,Aepeuryong,蘋裹龍,苹裹龙,Píngguǒlóng
842,Appletun,タルップル,タルップル,Tarupple,Dratatin,Schlapfel,Appletun,Appletun,Appletun,단지래플,Danjiraepeul,豐蜜龍,丰蜜龙,Fēngmìlóng
843,Silicobra,スナヘビ,スナヘビ,Sunahebi,Dunaja,Salanga,Silicobra,Silicobra,Silicobra,모래뱀,Moraebaem,沙包蛇,沙包蛇,Shābāoshé
844,Sandaconda,サダイジャ,サダイジャ,Sadaija,Dunaconda,Sanaconda,Sandaconda,Sandaconda,Sandaconda,사다이사,Sadaisa,沙螺蟒,沙螺蟒,Shāluómǎng
845,Cramorant,ウッウ,ウッウ,Uu,Nigosier,Urgl,Cramorant,Cramorant,Cramorant,윽우지,Euguji,古月鳥,古月鸟,Gǔyuèniǎo
846,Arrokuda,サシカマス,サシカマス,Sasikamasu,Embrochet,Pikuda,Arrokuda,Arrokuda,Arrokuda,찌로꼬치,Jjirokkochi,刺梭魚,刺梭鱼,Cìsuōyú
847,Barraskewda,カマスジョー,カマスジョー,Kamasujaw,Hastacuda,Barrakiefa,Barraskewda,Barraskewda,Barraskewda,꼬치조,Kkochijo,戽斗尖梭,戽斗尖梭,Hùdǒujiānsuō
848,Toxel,エレズン,エレズン,Eleson,Toxizap,Toxel,Toxel,Toxel,Toxel,일레즌,Illejeun,毒電嬰,电音婴,Dúdiànyīng
849,Toxtricity,ストリンダー,ストリンダー,Strinder,Salarsen,Riffex,Toxtricity,Toxtricity,Toxtricity,스트린더,Seuteurindeo,顫弦蠑螈,颤弦蝾螈,Chànxiánróngyuán
850,Sizzlipede,ヤクデ,ヤクデ,Yakude,Grillepattes,Thermopod,Sizzlipede,Sizzlipede,Sizzlipede,태우지네,Tae-ujine,燒火蚣,烧火蚣,Shāohuǒgōng
851,Centiskorch,マルヤクデ,マルヤクデ,Maruyakude,Scolocendre,Infernopod,Centiskorch,Centiskorch,Centiskorch,다태우지네,Datae-ujine,焚焰蚣,焚焰蚣,Fényàngōng
852,Clobbopus,タタッコ,タタッコ,Tatakko,Poulpaf,Klopptopus,Clobbopus,Clobbopus,Clobbopus,때때무노,Ttaettaemuno,拳拳蛸,拳拳蛸,Quánquánxiāo
853,Grapploct,オトスパス,オトスパス,Otosupus,Krakos,Kaocto,Grapploct,Grapploct,Grapploct,케오퍼스,Ke-opeosu,八爪武師,八爪武师,Bāzhuǎwǔshī
854,Sinistea,ヤバチャ,ヤバチャ,Yabacha,Théffroi,Fatalitee,Sinistea,Sinistea,Sinistea,데인차,Deincha,來悲茶,来悲茶,Láibēichá
855,Polteageist,ポットデス,ポットデス,Potdeath,Polthégeist,Mortipot,Polteageist,Polteageist,Polteageist,포트데스,Poteudeseu,怖思壺,怖思壶,Bùsīhú
856,Hatenna,ミブリム,ミブリム,Mibrim,Bibichut,Brimova,Hatenna,Hatenna,Hatenna,몸지브림,Momjibeurim,迷布莉姆,迷布莉姆,Míbùlìmǔ
857,Hattrem,テブリム,テブリム,Tebrim,Chapotus,Brimano,Hattrem,Hattrem,Hattrem,손지브림,Sonjibeurim,提布莉姆,提布莉姆,Tíbùlìmǔ
858,Hatterene,ブリムオン,ブリムオン,Brimuon,Sorcilence,Silembrim,Hatterene,Hatterene,Hatterene,브리무음,Beurimueum,布莉姆溫,布莉姆温,Bùlìmǔwēn
859,Impidimp,ベロバー,ベロバー,Beroba,Grimalin,Bähmon,Impidimp,Impidimp,Impidimp,메롱꿍,Melongkkung,搗蛋小妖,捣蛋小妖,Dǎodànxiǎoyāo
860,Morgrem,ギモー,ギモー,Gimoh,Fourbelin,Pelzebub,Morgrem,Morgrem,Morgrem,쏘겨모,Ssogyeomo,詐唬魔,诈唬魔,Zhàhǔmó
861,Grimmsnarl,オーロンゲ,オーロンゲ,Ohlonge,Angoliath,Olangaar,Grimmsnarl,Grimmsnarl,Grimmsnarl,오롱털,Orongteol,長毛巨魔,长毛巨魔,Chángmáojùmó
862,Obstagoon,タチフサグマ,タチフサグマ,Tachifusaguma,Ixon,Barrikadax,Obstagoon,Obstagoon,Obstagoon,가로막구리,Garomakguri,堵攔熊,堵拦熊,Dǔlánxióng
863,Perrserker,ニャイキング,ニャイキング,Nyaiking,Berserkatt,Mauzinger,Perrserker,Perrserker,Perrserker,나이킹,Naiking,喵頭目,喵头目,Miāotóumù
864,Cursola,サニゴーン,サニゴーン,Sunigoon,Corayôme,Gorgasonn,Cursola,Cursola,Cursola,산호르곤,Sanhoreugon,魔靈珊瑚,魔灵珊瑚,Mólíngshānhú
865,Sirfetch’d,ネギガナイト,ネギガナイト,Negigaknight,Palarticho,Lauchzelot,Sirfetch’d,Sirfetch’d,Sirfetch’d,창파나이트,Changpanaiteu,蔥遊兵,葱游兵,Cōngyóubīng
866,Mr. Rime,バリコオル,バリコオル,Barrikohru,M. Glaquette,Pantifrost,Mr. Rime,Mr. Rime,Mr. Rime,마임꽁꽁,Maimkkongkkong,踏冰人偶,踏冰人偶,Tàbīngrén'ǒu
867,Runerigus,デスバーン,デスバーン,Deathbarn,Tutétékri,Oghnatoll,Runerigus,Runerigus,Runerigus,데스판,Deseupan,死神板,迭失板,Sǐshénbǎn
868,Milcery,マホミル,マホミル,Mahomil,Crèmy,Hokumil,Milcery,Milcery,Milcery,마빌크,Mabilkeu,小仙奶,小仙奶,Xiǎoxiānnǎi
869,Alcremie,マホイップ,マホイップ,Mawhip,Charmilly,Pokusan,Alcremie,Alcremie,Alcremie,마휘핑,Mahwiping,霜奶仙,霜奶仙,Shuāngnǎixiān
870,Falinks,タイレーツ,タイレーツ,Tairetsu,Hexadron,Legios,Falinks,Falinks,Falinks,대여르,Daeyeoreu,列陣兵,列阵兵,Lièzhènbīng
871,Pincurchin,バチンウニ,バチンウニ,Bachinuni,Wattapik,Britzigel,Pincurchin,Pincurchin,Pincurchin,찌르성게,Jjireuseongge,啪嚓海膽,啪嚓海胆,Pācāhǎidǎn
872,Snom,ユキハミ,ユキハミ,Yukihami,Frissonille,Snomnom,Snom,Snom,Snom,누니머기,Nunimeogi,雪吞蟲,雪吞虫,Xuětūnchóng
873,Frosmoth,モスノウ,モスノウ,Mothnow,Beldeneige,Mottineva,Frosmoth,Frosmoth,Frosmoth,모스노우,Moseunou,雪絨蛾,雪绒蛾,Xuěróng'é
874,Stonjourner,イシヘンジン,イシヘンジン,Ishihengin,Dolman,Humanolith,Stonjourner,Stonjourner,Stonjourner,돌헨진,Dolhenjin,巨石丁,巨石丁,Jùshídīng
875,Eiscue,コオリッポ,コオリッポ,Korippo,Bekaglaçon,Kubuin,Eiscue,Eiscue,Eiscue,빙큐보,Bingkyubo,冰砌鵝,冰砌鹅,Bīngqì'é
876,Indeedee,イエッサン,イエッサン,Yessan,Wimessir,Servol,Indeedee,Indeedee,Indeedee,에써르,Esseoreu,愛管侍,爱管侍,Àiguǎnshì
877,Morpeko,モルペコ,モルペコ,Morpeko,Morpeko,Morpeko,Morpeko,Morpeko,Morpeko,모르페코,Moreupeko,莫魯貝可,莫鲁贝可,Mòlǔbèikě
878,Cufant,ゾウドウ,ゾウドウ,Zoudou,Charibari,Kupfanti,Cufant,Cufant,Cufant,끼리동,Kkiridong,銅象,铜象,Tóngxiàng
879,Copperajah,ダイオウドウ,ダイオウドウ,Daioudou,Pachyradjah,Patinaraja,Copperajah,Copperajah,Copperajah,대왕끼리동,Daewangkkiridong,大王銅象,大王铜象,Dàwángtóngxiàng
880,Dracozolt,パッチラゴン,パッチラゴン,Patchiragon,Galvagon,Lectragon,Dracozolt,Dracozolt,Dracozolt,파치래곤,Pachiraegon,雷鳥龍,雷鸟龙,Léiniǎolóng
881,Arctozolt,パッチルドン,パッチルドン,Patchilldon,Galvagla,Lecryodon,Arctozolt,Arctozolt,Arctozolt,파치르돈,Pachireudon,雷鳥海獸,雷鸟海兽,Léiniǎohǎishòu
882,Dracovish,ウオノラゴン,ウオノラゴン,Uonoragon,Hydragon,Pescragon,Dracovish,Dracovish,Dracovish,어래곤,Eoraegon,鰓魚龍,鳃鱼龙,Sāiyúlóng
883,Arctovish,ウオチルドン,ウオチルドン,Uochilldon,Hydragla,Pescryodon,Arctovish,Arctovish,Arctovish,어치르돈,Eochireudon,鰓魚海獸,鳃鱼海兽,Sāiyúhǎishòu
884,Duraludon,ジュラルドン,ジュラルドン,Duraludon,Duralugon,Duraludon,Duraludon,Duraludon,Duraludon,두랄루돈,Duralludon,鋁鋼龍,铝钢龙,Lǚgānglóng
885,Dreepy,ドラメシヤ,ドラメシヤ,Dorameshiya,Fantyrm,Grolldra,Dreepy,Dreepy,Dreepy,드라꼰,Deurakkon,多龍梅西亞,多龙梅西亚,Duōlóngméixīyǎ
886,Drakloak,ドロンチ,ドロンチ,Doronch,Dispareptil,Phandra,Drakloak,Drakloak,Drakloak,드래런치,Deuraereonchi,多龍奇,多龙奇,Duōlóngqí
887,Dragapult,ドラパルト,ドラパルト,Dorapult,Lanssorien,Katapuldra,Dragapult,Dragapult,Dragapult,드래펄트,Deuraepeolteu,多龍巴魯托,多龙巴鲁托,Duōlóngbālǔtuō
888,Zacian,ザシアン,ザシアン,Zacian,Zacian,Zacian,Zacian,Zacian,Zacian,자시안,Jasian,蒼響,苍响,Cāngxiǎng
889,Zamazenta,ザマゼンタ,ザマゼンタ,Zamazenta,Zamazenta,Zamazenta,Zamazenta,Zamazenta,Zamazenta,자마젠타,Jamajenta,藏瑪然特,藏玛然特,Zàngmǎrántè
890,Eternatus,ムゲンダイナ,ムゲンダイナ,Mugendina,Éthernatos,Endynalos,Eternatus,Eternatus,Eternatus,무한다이노,Muhandaino,無極汰那,无极汰那,Wújítàinà
891,Kubfu,ダクマ,ダクマ,Dakuma,Wushours,Dakuma,Kubfu,Kubfu,Kubfu,치고마,Chigoma,熊徒弟,熊徒弟,Xióngtúdì
892,Urshifu,ウーラオス,ウーラオス,Wulaosu,Shifours,Wulaosu,Urshifu,Urshifu,Urshifu,우라오스,Uraoseu,武道熊師,武道熊师,Wǔdàoxióngshī
893,Zarude,ザルード,ザルード,Zarude,Zarude,Zarude,Zarude,Zarude,Zarude,자루도,Jarudo,薩戮德,萨戮德,Sàlùdé
894,Regieleki,レジエレキ,レジエレキ,Regieleki,Regieleki,Regieleki,Regieleki,Regieleki,Regieleki,레지에레키,Rejiereki,雷吉艾勒奇,雷吉艾勒奇,Léijí'àilèqí
895,Regidrago,レジドラゴ,レジドラゴ,Regidorago,Regidrago,Regidrago,Regidrago,Regidrago,Regidrago,레지드래고,Rejideuraego,雷吉鐸拉戈,雷吉铎拉戈,Léijíduólāgē
896,Glastrier,ブリザポス,ブリザポス,Blizzapos,Blizzeval,Polaross,Glastrier,Glastrier,Glastrier,블리자포스,Beullijaposeu,雪暴馬,雪暴马,Xuěbàomǎ
