pokemon,version_group,version,item,rarity
politoed,ruby-sapphire,ruby,kings-rock,5
politoed,ruby-sapphire,sapphire,kings-rock,5
politoed,emerald,emerald,kings-rock,5
politoed,firered-leafgreen,firered,kings-rock,5
politoed,firered-leafgreen,leafgreen,kings-rock,5
politoed,diamond-pearl,diamond,kings-rock,5
politoed,diamond-pearl,pearl,kings-rock,5
politoed,platinum,platinum,kings-rock,5
politoed,heartgold-soulsilver,heartgold,kings-rock,5
politoed,heartgold-soulsilver,soulsilver,kings-rock,5
politoed,black-white,black,kings-rock,5
politoed,black-white,white,kings-rock,5
politoed,black-2-white-2,black-2,kings-rock,5
politoed,black-2-white-2,white-2,kings-rock,5
politoed,x-y,x,kings-rock,5
politoed,x-y,y,kings-rock,5
politoed,omega-ruby-alpha-sapphire,omega-ruby,kings-rock,5
politoed,omega-ruby-alpha-sapphire,alpha-sapphire,kings-rock,5
politoed,sun-moon,sun,kings-rock,5
politoed,sun-moon,moon,kings-rock,5
politoed,ultra-sun-ultra-moon,ultra-sun,kings-rock,5
politoed,ultra-sun-ultra-moon,ultra-moon,kings-rock,5
sunkern,diamond-pearl,diamond,coba-berry,5
sunkern,diamond-pearl,pearl,coba-berry,5
sunkern,platinum,platinum,coba-berry,5
sunkern,heartgold-soulsilver,heartgold,coba-berry,5
sunkern,heartgold-soulsilver,soulsilver,coba-berry,5
sunkern,black-white,black,coba-berry,5
sunkern,black-white,white,coba-berry,5
yanma,diamond-pearl,diamond,wide-lens,5
yanma,diamond-pearl,pearl,wide-lens,5
yanma,platinum,platinum,wide-lens,5
yanma,heartgold-soulsilver,heartgold,wide-lens,5
yanma,heartgold-soulsilver,soulsilver,wide-lens,5
yanma,black-white,black,wide-lens,5
yanma,black-white,white,wide-lens,5
yanma,black-2-white-2,black-2,wide-lens,5
yanma,black-2-white-2,white-2,wide-lens,5
yanma,x-y,x,wide-lens,5
yanma,x-y,y,wide-lens,5
yanma,omega-ruby-alpha-sapphire,omega-ruby,wide-lens,5
yanma,omega-ruby-alpha-sapphire,alpha-sapphire,wide-lens,5
yanma,sun-moon,sun,wide-lens,5
yanma,sun-moon,moon,wide-lens,5
yanma,ultra-sun-ultra-moon,ultra-sun,wide-lens,5
yanma,ultra-sun-ultra-moon,ultra-moon,wide-lens,5
slowking,ruby-sapphire,ruby,kings-rock,5
slowking,ruby-sapphire,sapphire,kings-rock,5
slowking,emerald,emerald,kings-rock,5
slowking,firered-leafgreen,firered,kings-rock,5
slowking,firered-leafgreen,leafgreen,kings-rock,5
slowking,diamond-pearl,diamond,kings-rock,5
slowking,diamond-pearl,pearl,kings-rock,5
slowking,platinum,platinum,kings-rock,5
slowking,heartgold-soulsilver,heartgold,kings-rock,5
slowking,heartgold-soulsilver,soulsilver,kings-rock,5
slowking,black-white,black,kings-rock,5
slowking,black-white,white,kings-rock,5
slowking,black-2-white-2,black-2,kings-rock,5
slowking,black-2-white-2,white-2,kings-rock,5
slowking,x-y,x,kings-rock,5
slowking,x-y,y,kings-rock,5
slowking,omega-ruby-alpha-sapphire,omega-ruby,kings-rock,5
slowking,omega-ruby-alpha-sapphire,alpha-sapphire,kings-rock,5
slowking,sun-moon,sun,kings-rock,5
slowking,sun-moon,moon,kings-rock,5
slowking,ultra-sun-ultra-moon,ultra-sun,kings-rock,5
slowking,ultra-sun-ultra-moon,ultra-moon,kings-rock,5
misdreavus,ruby-sapphire,ruby,spell-tag,5
misdreavus,ruby-sapphire,sapphire,spell-tag,5
misdreavus,emerald,emerald,spell-tag,5
misdreavus,firered-leafgreen,firered,spell-tag,5
misdreavus,firered-leafgreen,leafgreen,spell-tag,5
girafarig,ruby-sapphire,ruby,persim-berry,5
girafarig,ruby-sapphire,sapphire,persim-berry,5
girafarig,emerald,emerald,persim-berry,5
girafarig,firered-leafgreen,firered,persim-berry,5
girafarig,firered-leafgreen,leafgreen,persim-berry,5
girafarig,diamond-pearl,diamond,persim-berry,5
girafarig,diamond-pearl,pearl,persim-berry,5
girafarig,platinum,platinum,persim-berry,5
girafarig,heartgold-soulsilver,heartgold,persim-berry,5
girafarig,heartgold-soulsilver,soulsilver,persim-berry,5
girafarig,black-white,black,persim-berry,5
girafarig,black-white,white,persim-berry,5
girafarig,black-2-white-2,black-2,persim-berry,5
girafarig,black-2-white-2,white-2,persim-berry,5
steelix,ruby-sapphire,ruby,metal-coat,5
steelix,ruby-sapphire,sapphire,metal-coat,5
steelix,emerald,emerald,metal-coat,5
steelix,firered-leafgreen,firered,metal-coat,5
steelix,firered-leafgreen,leafgreen,metal-coat,5
steelix,diamond-pearl,diamond,metal-coat,5
steelix,diamond-pearl,pearl,metal-coat,5
steelix,platinum,platinum,metal-coat,5
steelix,heartgold-soulsilver,heartgold,metal-coat,5
steelix,heartgold-soulsilver,soulsilver,metal-coat,5
steelix,black-white,black,metal-coat,5
steelix,black-white,white,metal-coat,5
steelix,black-2-white-2,black-2,metal-coat,5
steelix,black-2-white-2,white-2,metal-coat,5
steelix,x-y,x,metal-coat,5
steelix,x-y,y,metal-coat,5
steelix,omega-ruby-alpha-sapphire,omega-ruby,metal-coat,5
steelix,omega-ruby-alpha-sapphire,alpha-sapphire,metal-coat,5
steelix,sun-moon,sun,metal-coat,5
steelix,sun-moon,moon,metal-coat,5
steelix,ultra-sun-ultra-moon,ultra-sun,metal-coat,5
steelix,ultra-sun-ultra-moon,ultra-moon,metal-coat,5
qwilfish,diamond-pearl,diamond,poison-barb,5
qwilfish,diamond-pearl,pearl,poison-barb,5
qwilfish,platinum,platinum,poison-barb,5
qwilfish,heartgold-soulsilver,heartgold,poison-barb,5
qwilfish,heartgold-soulsilver,soulsilver,poison-barb,5
qwilfish,black-white,black,poison-barb,5
qwilfish,black-white,white,poison-barb,5
qwilfish,black-2-white-2,black-2,poison-barb,5
qwilfish,black-2-white-2,white-2,poison-barb,5
qwilfish,x-y,x,poison-barb,5
qwilfish,x-y,y,poison-barb,5
qwilfish,omega-ruby-alpha-sapphire,omega-ruby,poison-barb,5
qwilfish,omega-ruby-alpha-sapphire,alpha-sapphire,poison-barb,5
qwilfish,sun-moon,sun,poison-barb,5
qwilfish,sun-moon,moon,poison-barb,5
qwilfish,ultra-sun-ultra-moon,ultra-sun,poison-barb,5
qwilfish,ultra-sun-ultra-moon,ultra-moon,poison-barb,5
shuckle,ruby-sapphire,ruby,oran-berry,100
shuckle,ruby-sapphire,sapphire,oran-berry,100
shuckle,emerald,emerald,oran-berry,100
shuckle,firered-leafgreen,firered,berry-juice,100
shuckle,firered-leafgreen,leafgreen,berry-juice,100
shuckle,diamond-pearl,diamond,oran-berry,100
shuckle,diamond-pearl,pearl,oran-berry,100
shuckle,platinum,platinum,oran-berry,100
shuckle,heartgold-soulsilver,heartgold,berry-juice,100
shuckle,heartgold-soulsilver,soulsilver,berry-juice,100
shuckle,black-white,black,berry-juice,100
shuckle,black-white,white,berry-juice,100
shuckle,black-2-white-2,black-2,berry-juice,100
shuckle,black-2-white-2,white-2,berry-juice,100
shuckle,x-y,x,berry-juice,100
shuckle,x-y,y,berry-juice,100
shuckle,omega-ruby-alpha-sapphire,omega-ruby,berry-juice,100
shuckle,omega-ruby-alpha-sapphire,alpha-sapphire,berry-juice,100
shuckle,sun-moon,sun,berry-juice,5
shuckle,sun-moon,moon,berry-juice,5
shuckle,ultra-sun-ultra-moon,ultra-sun,berry-juice,5
shuckle,ultra-sun-ultra-moon,ultra-moon,berry-juice,5
sneasel,ruby-sapphire,ruby,quick-claw,5
sneasel,ruby-sapphire,sapphire,quick-claw,5
sneasel,emerald,emerald,quick-claw,5
sneasel,diamond-pearl,diamond,quick-claw,5
sneasel,diamond-pearl,diamond,grip-claw,50
sneasel,diamond-pearl,pearl,quick-claw,5
sneasel,diamond-pearl,pearl,grip-claw,50
sneasel,platinum,platinum,quick-claw,5
sneasel,platinum,platinum,grip-claw,50
sneasel,heartgold-soulsilver,heartgold,quick-claw,5
sneasel,heartgold-soulsilver,heartgold,grip-claw,50
sneasel,heartgold-soulsilver,soulsilver,quick-claw,5
sneasel,heartgold-soulsilver,soulsilver,grip-claw,50
sneasel,black-white,black,quick-claw,5
sneasel,black-white,black,grip-claw,50
sneasel,black-white,white,quick-claw,5
sneasel,black-white,white,grip-claw,50
sneasel,black-2-white-2,black-2,quick-claw,5
sneasel,black-2-white-2,black-2,grip-claw,50
sneasel,black-2-white-2,white-2,quick-claw,5
sneasel,black-2-white-2,white-2,grip-claw,50
sneasel,x-y,x,quick-claw,5
sneasel,x-y,x,grip-claw,50
sneasel,x-y,y,quick-claw,5
sneasel,x-y,y,grip-claw,50
sneasel,omega-ruby-alpha-sapphire,omega-ruby,quick-claw,5
sneasel,omega-ruby-alpha-sapphire,alpha-sapphire,quick-claw,5
sneasel,sun-moon,sun,quick-claw,5
sneasel,sun-moon,moon,quick-claw,5
sneasel,ultra-sun-ultra-moon,ultra-sun,quick-claw,5
sneasel,ultra-sun-ultra-moon,ultra-moon,quick-claw,5
teddiursa,firered-leafgreen,firered,oran-berry,50
teddiursa,firered-leafgreen,firered,sitrus-berry,5
teddiursa,firered-leafgreen,leafgreen,oran-berry,50
teddiursa,firered-leafgreen,leafgreen,sitrus-berry,5
ursaring,firered-leafgreen,firered,oran-berry,50
ursaring,firered-leafgreen,firered,sitrus-berry,5
ursaring,firered-leafgreen,leafgreen,oran-berry,50
ursaring,firered-leafgreen,leafgreen,sitrus-berry,5
swinub,firered-leafgreen,firered,aspear-berry,50
swinub,firered-leafgreen,leafgreen,aspear-berry,50
piloswine,firered-leafgreen,firered,aspear-berry,50
piloswine,firered-leafgreen,firered,never-melt-ice,5
piloswine,firered-leafgreen,leafgreen,aspear-berry,50
piloswine,firered-leafgreen,leafgreen,never-melt-ice,5
corsola,ruby-sapphire,ruby,red-shard,5
corsola,ruby-sapphire,sapphire,red-shard,5
corsola,emerald,emerald,red-shard,5
corsola,firered-leafgreen,firered,red-shard,5
corsola,firered-leafgreen,leafgreen,red-shard,5
corsola,diamond-pearl,diamond,hard-stone,5
corsola,diamond-pearl,pearl,hard-stone,5
corsola,platinum,platinum,hard-stone,5
corsola,heartgold-soulsilver,heartgold,hard-stone,5
corsola,heartgold-soulsilver,soulsilver,hard-stone,5
corsola,black-white,black,hard-stone,5
corsola,black-white,white,hard-stone,5
corsola,black-2-white-2,black-2,hard-stone,5
corsola,black-2-white-2,white-2,hard-stone,5
corsola,x-y,x,hard-stone,5
corsola,x-y,y,hard-stone,5
corsola,omega-ruby-alpha-sapphire,omega-ruby,luminous-moss,5
corsola,omega-ruby-alpha-sapphire,alpha-sapphire,luminous-moss,5
corsola,sun-moon,sun,luminous-moss,5
corsola,sun-moon,moon,luminous-moss,5
corsola,ultra-sun-ultra-moon,ultra-sun,luminous-moss,5
corsola,ultra-sun-ultra-moon,ultra-moon,luminous-moss,5
skarmory,firered-leafgreen,firered,sharp-beak,5
skarmory,firered-leafgreen,leafgreen,sharp-beak,5
skarmory,omega-ruby-alpha-sapphire,omega-ruby,metal-coat,5
skarmory,omega-ruby-alpha-sapphire,alpha-sapphire,metal-coat,5
skarmory,sun-moon,sun,metal-coat,5
skarmory,sun-moon,moon,metal-coat,5
skarmory,ultra-sun-ultra-moon,ultra-sun,metal-coat,5
skarmory,ultra-sun-ultra-moon,ultra-moon,metal-coat,5
kingdra,ruby-sapphire,ruby,dragon-scale,5
kingdra,ruby-sapphire,sapphire,dragon-scale,5
kingdra,emerald,emerald,dragon-scale,5
kingdra,firered-leafgreen,firered,dragon-scale,5
kingdra,firered-leafgreen,leafgreen,dragon-scale,5
kingdra,diamond-pearl,diamond,dragon-scale,5
kingdra,diamond-pearl,pearl,dragon-scale,5
kingdra,platinum,platinum,dragon-scale,5
kingdra,heartgold-soulsilver,heartgold,dragon-scale,5
kingdra,heartgold-soulsilver,soulsilver,dragon-scale,5
kingdra,black-white,black,dragon-scale,5
kingdra,black-white,white,dragon-scale,5
kingdra,black-2-white-2,black-2,dragon-scale,5
kingdra,black-2-white-2,white-2,dragon-scale,5
kingdra,x-y,x,dragon-scale,5
kingdra,x-y,y,dragon-scale,5
kingdra,omega-ruby-alpha-sapphire,omega-ruby,dragon-scale,5
kingdra,omega-ruby-alpha-sapphire,alpha-sapphire,dragon-scale,5
kingdra,sun-moon,sun,dragon-scale,5
kingdra,sun-moon,moon,dragon-scale,5
kingdra,ultra-sun-ultra-moon,ultra-sun,dragon-scale,5
kingdra,ultra-sun-ultra-moon,ultra-moon,dragon-scale,5
phanpy,diamond-pearl,diamond,passho-berry,5
phanpy,diamond-pearl,pearl,passho-berry,5
phanpy,platinum,platinum,passho-berry,5
phanpy,heartgold-soulsilver,heartgold,passho-berry,5
phanpy,heartgold-soulsilver,soulsilver,passho-berry,5
phanpy,black-white,black,passho-berry,5
phanpy,black-white,white,passho-berry,5
phanpy,black-2-white-2,black-2,passho-berry,5
phanpy,black-2-white-2,white-2,passho-berry,5
donphan,diamond-pearl,diamond,passho-berry,5
donphan,diamond-pearl,pearl,passho-berry,5
donphan,platinum,platinum,passho-berry,5
donphan,heartgold-soulsilver,heartgold,passho-berry,5
donphan,heartgold-soulsilver,soulsilver,passho-berry,5
donphan,black-white,black,passho-berry,5
donphan,black-white,white,passho-berry,5
donphan,black-2-white-2,black-2,passho-berry,5
donphan,black-2-white-2,white-2,passho-berry,5
porygon2,firered-leafgreen,firered,up-grade,100
porygon2,firered-leafgreen,leafgreen,up-grade,100
smoochum,ruby-sapphire,ruby,aspear-berry,100
smoochum,ruby-sapphire,sapphire,aspear-berry,100
smoochum,emerald,emerald,aspear-berry,100
smoochum,diamond-pearl,diamond,aspear-berry,100
smoochum,diamond-pearl,pearl,aspear-berry,100
smoochum,platinum,platinum,aspear-berry,100
smoochum,heartgold-soulsilver,heartgold,aspear-berry,100
smoochum,heartgold-soulsilver,soulsilver,aspear-berry,100
smoochum,black-white,black,aspear-berry,100
smoochum,black-white,white,aspear-berry,100
smoochum,black-2-white-2,black-2,aspear-berry,100
smoochum,black-2-white-2,white-2,aspear-berry,100
elekid,diamond-pearl,diamond,electirizer,50
elekid,diamond-pearl,pearl,electirizer,5
elekid,platinum,platinum,electirizer,50
elekid,omega-ruby-alpha-sapphire,omega-ruby,electirizer,5
elekid,omega-ruby-alpha-sapphire,alpha-sapphire,electirizer,5
elekid,sun-moon,sun,electirizer,5
elekid,sun-moon,moon,electirizer,5
elekid,ultra-sun-ultra-moon,ultra-sun,electirizer,5
elekid,ultra-sun-ultra-moon,ultra-moon,electirizer,5
magby,ruby-sapphire,ruby,rawst-berry,100
magby,ruby-sapphire,sapphire,rawst-berry,100
magby,emerald,emerald,rawst-berry,100
magby,diamond-pearl,diamond,magmarizer,5
magby,diamond-pearl,pearl,magmarizer,50
magby,platinum,platinum,magmarizer,50
magby,omega-ruby-alpha-sapphire,omega-ruby,magmarizer,5
magby,omega-ruby-alpha-sapphire,alpha-sapphire,magmarizer,5
magby,sun-moon,sun,magmarizer,5
magby,sun-moon,moon,magmarizer,5
magby,ultra-sun-ultra-moon,ultra-sun,magmarizer,5
magby,ultra-sun-ultra-moon,ultra-moon,magmarizer,5
miltank,ruby-sapphire,ruby,moomoo-milk,100
miltank,ruby-sapphire,sapphire,moomoo-milk,100
miltank,emerald,emerald,moomoo-milk,100
miltank,firered-leafgreen,firered,moomoo-milk,100
miltank,firered-leafgreen,leafgreen,moomoo-milk,100
miltank,diamond-pearl,diamond,moomoo-milk,100
miltank,diamond-pearl,pearl,moomoo-milk,100
miltank,platinum,platinum,moomoo-milk,100
miltank,heartgold-soulsilver,heartgold,moomoo-milk,100
miltank,heartgold-soulsilver,soulsilver,moomoo-milk,100
miltank,black-white,black,moomoo-milk,100
miltank,black-white,white,moomoo-milk,100
miltank,black-2-white-2,black-2,moomoo-milk,100
miltank,black-2-white-2,white-2,moomoo-milk,100
miltank,x-y,x,moomoo-milk,100
miltank,x-y,y,moomoo-milk,100
miltank,omega-ruby-alpha-sapphire,omega-ruby,moomoo-milk,100
miltank,omega-ruby-alpha-sapphire,alpha-sapphire,moomoo-milk,100
miltank,sun-moon,sun,moomoo-milk,5
miltank,sun-moon,moon,moomoo-milk,5
miltank,ultra-sun-ultra-moon,ultra-sun,moomoo-milk,5
miltank,ultra-sun-ultra-moon,ultra-moon,moomoo-milk,5
blissey,ruby-sapphire,ruby,lucky-egg,5
blissey,ruby-sapphire,sapphire,lucky-egg,5
blissey,emerald,emerald,lucky-egg,5
blissey,firered-leafgreen,firered,lucky-egg,5
blissey,firered-leafgreen,leafgreen,lucky-egg,5
blissey,diamond-pearl,diamond,oval-stone,50
blissey,diamond-pearl,diamond,lucky-egg,5
blissey,diamond-pearl,pearl,oval-stone,50
blissey,diamond-pearl,pearl,lucky-egg,5
blissey,platinum,platinum,oval-stone,50
blissey,platinum,platinum,lucky-egg,5
blissey,heartgold-soulsilver,heartgold,oval-stone,50
blissey,heartgold-soulsilver,heartgold,lucky-egg,5
blissey,heartgold-soulsilver,soulsilver,oval-stone,50
blissey,heartgold-soulsilver,soulsilver,lucky-egg,5
blissey,black-white,black,lucky-egg,100
blissey,black-white,white,lucky-egg,100
blissey,black-2-white-2,black-2,lucky-egg,100
blissey,black-2-white-2,white-2,lucky-egg,100
blissey,x-y,x,lucky-egg,100
blissey,x-y,y,lucky-egg,100
blissey,omega-ruby-alpha-sapphire,omega-ruby,lucky-egg,100
blissey,omega-ruby-alpha-sapphire,alpha-sapphire,lucky-egg,100
blissey,ultra-sun-ultra-moon,ultra-sun,lucky-egg,5
blissey,ultra-sun-ultra-moon,ultra-moon,lucky-egg,5
ho-oh,ruby-sapphire,ruby,sacred-ash,100
ho-oh,ruby-sapphire,sapphire,sacred-ash,100
ho-oh,emerald,emerald,sacred-ash,100
ho-oh,diamond-pearl,diamond,sacred-ash,100
ho-oh,diamond-pearl,pearl,sacred-ash,100
ho-oh,platinum,platinum,sacred-ash,100
ho-oh,heartgold-soulsilver,heartgold,sacred-ash,100
ho-oh,heartgold-soulsilver,soulsilver,sacred-ash,100
ho-oh,black-white,black,sacred-ash,100
ho-oh,black-white,white,sacred-ash,100
ho-oh,black-2-white-2,black-2,sacred-ash,100
ho-oh,black-2-white-2,white-2,sacred-ash,100
ho-oh,x-y,x,sacred-ash,100
ho-oh,x-y,y,sacred-ash,100
ho-oh,omega-ruby-alpha-sapphire,omega-ruby,sacred-ash,100
ho-oh,omega-ruby-alpha-sapphire,alpha-sapphire,sacred-ash,100
ho-oh,sun-moon,sun,sacred-ash,5
ho-oh,sun-moon,moon,sacred-ash,5
ho-oh,ultra-sun-ultra-moon,ultra-sun,sacred-ash,5
ho-oh,ultra-sun-ultra-moon,ultra-moon,sacred-ash,5
celebi,ruby-sapphire,ruby,lum-berry,100
celebi,ruby-sapphire,sapphire,lum-berry,100
celebi,emerald,emerald,lum-berry,100
celebi,firered-leafgreen,firered,lum-berry,100
celebi,firered-leafgreen,leafgreen,lum-berry,100
celebi,diamond-pearl,diamond,lum-berry,100
celebi,diamond-pearl,pearl,lum-berry,100
celebi,platinum,platinum,lum-berry,100
celebi,heartgold-soulsilver,heartgold,lum-berry,100
celebi,heartgold-soulsilver,soulsilver,lum-berry,100
celebi,black-white,black,lum-berry,100
celebi,black-white,white,lum-berry,100
celebi,black-2-white-2,black-2,lum-berry,100
celebi,black-2-white-2,white-2,lum-berry,100
celebi,x-y,x,lum-berry,100
celebi,x-y,y,lum-berry,100
celebi,omega-ruby-alpha-sapphire,omega-ruby,lum-berry,100
celebi,omega-ruby-alpha-sapphire,alpha-sapphire,lum-berry,100
celebi,sun-moon,sun,lum-berry,5
celebi,sun-moon,moon,lum-berry,5
celebi,ultra-sun-ultra-moon,ultra-sun,lum-berry,5
celebi,ultra-sun-ultra-moon,ultra-moon,lum-berry,5
poochyena,ruby-sapphire,ruby,pecha-berry,5
poochyena,ruby-sapphire,sapphire,pecha-berry,5
poochyena,emerald,emerald,pecha-berry,5
poochyena,firered-leafgreen,firered,pecha-berry,5
poochyena,firered-leafgreen,leafgreen,pecha-berry,5
poochyena,diamond-pearl,diamond,pecha-berry,5
poochyena,diamond-pearl,pearl,pecha-berry,5
poochyena,platinum,platinum,pecha-berry,5
poochyena,heartgold-soulsilver,heartgold,pecha-berry,5
poochyena,heartgold-soulsilver,soulsilver,pecha-berry,5
poochyena,black-white,black,pecha-berry,5
poochyena,black-white,white,pecha-berry,5
poochyena,black-2-white-2,black-2,pecha-berry,5
poochyena,black-2-white-2,white-2,pecha-berry,5
mightyena,ruby-sapphire,ruby,pecha-berry,5
mightyena,ruby-sapphire,sapphire,pecha-berry,5
mightyena,emerald,emerald,pecha-berry,5
mightyena,firered-leafgreen,firered,pecha-berry,5
mightyena,firered-leafgreen,leafgreen,pecha-berry,5
mightyena,diamond-pearl,diamond,pecha-berry,5
mightyena,diamond-pearl,pearl,pecha-berry,5
mightyena,platinum,platinum,pecha-berry,5
mightyena,heartgold-soulsilver,heartgold,pecha-berry,5
mightyena,heartgold-soulsilver,soulsilver,pecha-berry,5
mightyena,black-white,black,pecha-berry,5
mightyena,black-white,white,pecha-berry,5
mightyena,black-2-white-2,black-2,pecha-berry,5
mightyena,black-2-white-2,white-2,pecha-berry,5
zigzagoon,ruby-sapphire,ruby,oran-berry,5
zigzagoon,ruby-sapphire,sapphire,oran-berry,5
zigzagoon,emerald,emerald,oran-berry,5
zigzagoon,firered-leafgreen,firered,oran-berry,5
zigzagoon,firered-leafgreen,leafgreen,oran-berry,5
zigzagoon,diamond-pearl,diamond,oran-berry,5
zigzagoon,diamond-pearl,pearl,oran-berry,5
zigzagoon,platinum,platinum,oran-berry,5
zigzagoon,heartgold-soulsilver,heartgold,oran-berry,5
zigzagoon,heartgold-soulsilver,soulsilver,oran-berry,5
zigzagoon,black-white,black,oran-berry,5
zigzagoon,black-white,white,oran-berry,5
zigzagoon,black-2-white-2,black-2,oran-berry,5
zigzagoon,black-2-white-2,white-2,oran-berry,5
zigzagoon,omega-ruby-alpha-sapphire,omega-ruby,potion,50
zigzagoon,omega-ruby-alpha-sapphire,omega-ruby,revive,5
zigzagoon,omega-ruby-alpha-sapphire,alpha-sapphire,potion,50
zigzagoon,omega-ruby-alpha-sapphire,alpha-sapphire,revive,5
zigzagoon,sun-moon,sun,potion,50
zigzagoon,sun-moon,sun,revive,5
zigzagoon,sun-moon,moon,potion,50
zigzagoon,sun-moon,moon,revive,5
zigzagoon,ultra-sun-ultra-moon,ultra-sun,potion,50
zigzagoon,ultra-sun-ultra-moon,ultra-sun,revive,5
zigzagoon,ultra-sun-ultra-moon,ultra-moon,potion,50
zigzagoon,ultra-sun-ultra-moon,ultra-moon,revive,5
linoone,ruby-sapphire,ruby,oran-berry,50
linoone,ruby-sapphire,ruby,sitrus-berry,5
linoone,ruby-sapphire,sapphire,oran-berry,50
linoone,ruby-sapphire,sapphire,sitrus-berry,5
linoone,emerald,emerald,oran-berry,50
linoone,emerald,emerald,sitrus-berry,5
linoone,firered-leafgreen,firered,oran-berry,50
linoone,firered-leafgreen,firered,sitrus-berry,5
linoone,firered-leafgreen,leafgreen,oran-berry,50
linoone,firered-leafgreen,leafgreen,sitrus-berry,5
linoone,diamond-pearl,diamond,oran-berry,50
linoone,diamond-pearl,diamond,sitrus-berry,5
linoone,diamond-pearl,pearl,oran-berry,50
linoone,diamond-pearl,pearl,sitrus-berry,5
linoone,platinum,platinum,oran-berry,50
linoone,platinum,platinum,sitrus-berry,5
