identifier,id,pokemon,form_identifier,introduced_in_version_group,is_default,is_battle_only,is_mega,form_order,order,form_name_ja_hrkt,pokemon_name_ja_hrkt,form_name_ko,form_name_fr,pokemon_name_fr,form_name_de,pokemon_name_de,form_name_es,form_name_it,form_name_en,pokemon_name_en,form_name_ja,pokemon_name_ja,form_name_es_419,form_name_zh_hant,form_name_zh_hans
capsakid,951,capsakid,,scarlet-violet,1,0,0,1,1342,,,,,,,,,,,,,,,,
scovillain,952,scovillain,,scarlet-violet,1,0,0,1,1343,,,,,,,,,,,,,,,,
rellor,953,rellor,,scarlet-violet,1,0,0,1,1326,,,,,,,,,,,,,,,,
rabsca,954,rabsca,,scarlet-violet,1,0,0,1,1327,,,,,,,,,,,,,,,,
flittle,955,flittle,,scarlet-violet,1,0,0,1,1330,,,,,,,,,,,,,,,,
espathra,956,espathra,,scarlet-violet,1,0,0,1,1331,,,,,,,,,,,,,,,,
tinkatink,957,tinkatink,,scarlet-violet,1,0,0,1,1408,,,,,,,,,,,,,,,,
tinkatuff,958,tinkatuff,,scarlet-violet,1,0,0,1,1409,,,,,,,,,,,,,,,,
tinkaton,959,tinkaton,,scarlet-violet,1,0,0,1,1410,,,,,,,,,,,,,,,,
wiglett,960,wiglett,,scarlet-violet,1,0,0,1,1333,,,,,,,,,,,,,,,,
wugtrio,961,wugtrio,,scarlet-violet,1,0,0,1,1334,,,,,,,,,,,,,,,,
bombirdier,962,bombirdier,,scarlet-violet,1,0,0,1,1368,,,,,,,,,,,,,,,,
finizen,963,finizen,,scarlet-violet,1,0,0,1,1337,,,,,,,,,,,,,,,,
palafin-zero,964,palafin-zero,zero,scarlet-violet,1,0,0,1,1338,ナイーブフォルム,,,Forme Ordinaire,Superdofin Forme Ordinaire,,,,,Zero Form,Zero Form Palafin,ナイーブフォルム,,,,
varoom,965,varoom,,scarlet-violet,1,0,0,1,1347,,,,,,,,,,,,,,,,
revavroom,966,revavroom,,scarlet-violet,1,0,0,1,1348,,,,,,,,,,,,,,,,
cyclizar,967,cyclizar,,scarlet-violet,1,0,0,1,1361,,,,,,,,,,,,,,,,
orthworm,968,orthworm,,scarlet-violet,1,0,0,1,1349,,,,,,,,,,,,,,,,
glimmet,969,glimmet,,scarlet-violet,1,0,0,1,1375,,,,,,,,,,,,,,,,
glimmora,970,glimmora,,scarlet-violet,1,0,0,1,1376,,,,,,,,,,,,,,,,
greavard,971,greavard,,scarlet-violet,1,0,0,1,1328,,,,,,,,,,,,,,,,
houndstone,972,houndstone,,scarlet-violet,1,0,0,1,1329,,,,,,,,,,,,,,,,
flamigo,973,flamigo,,scarlet-violet,1,0,0,1,1370,,,,,,,,,,,,,,,,
cetoddle,974,cetoddle,,scarlet-violet,1,0,0,1,1352,,,,,,,,,,,,,,,,
cetitan,975,cetitan,,scarlet-violet,1,0,0,1,1353,,,,,,,,,,,,,,,,
veluza,976,veluza,,scarlet-violet,1,0,0,1,1336,,,,,,,,,,,,,,,,
dondozo,977,dondozo,,scarlet-violet,1,0,0,1,1335,,,,,,,,,,,,,,,,
tatsugiri-curly,978,tatsugiri-curly,curly,scarlet-violet,1,0,0,1,1358,そったすがた,,,Forme Courbée,Nigirigon Forme Courbée,,,,,Curly Form,Curly Form Tatsugiri,そったすがた,,,,
annihilape,979,annihilape,,scarlet-violet,1,0,0,1,1418,,,,,,,,,,,,,,,,
clodsire,980,clodsire,,scarlet-violet,1,0,0,1,1417,,,,,,,,,,,,,,,,
farigiraf,981,farigiraf,,scarlet-violet,1,0,0,1,1332,,,,,,,,,,,,,,,,
dudunsparce-two-segment,982,dudunsparce-two-segment,two-segment,scarlet-violet,1,0,0,1,1321,ふたふしフォルム,,,Forme Double,Deusolourdo Forme Double,,,,,Two-Segment Form,Two-Segment Form Dudunsparce,ふたふしフォルム,,,,
kingambit,983,kingambit,,scarlet-violet,1,0,0,1,1416,,,,,,,,,,,,,,,,
great-tusk,984,great-tusk,,scarlet-violet,1,0,0,1,1388,,,,,,,,,,,,,,,,
scream-tail,985,scream-tail,,scarlet-violet,1,0,0,1,1391,,,,,,,,,,,,,,,,
brute-bonnet,986,brute-bonnet,,scarlet-violet,1,0,0,1,1389,,,,,,,,,,,,,,,,
flutter-mane,987,flutter-mane,,scarlet-violet,1,0,0,1,1392,,,,,,,,,,,,,,,,
slither-wing,988,slither-wing,,scarlet-violet,1,0,0,1,1393,,,,,,,,,,,,,,,,
sandy-shocks,989,sandy-shocks,,scarlet-violet,1,0,0,1,1390,,,,,,,,,,,,,,,,
iron-treads,990,iron-treads,,scarlet-violet,1,0,0,1,1395,,,,,,,,,,,,,,,,
iron-bundle,991,iron-bundle,,scarlet-violet,1,0,0,1,1400,,,,,,,,,,,,,,,,
iron-hands,992,iron-hands,,scarlet-violet,1,0,0,1,1397,,,,,,,,,,,,,,,,
iron-jugulis,993,iron-jugulis,,scarlet-violet,1,0,0,1,1398,,,,,,,,,,,,,,,,
iron-moth,994,iron-moth,,scarlet-violet,1,0,0,1,1396,,,,,,,,,,,,,,,,
iron-thorns,995,iron-thorns,,scarlet-violet,1,0,0,1,1399,,,,,,,,,,,,,,,,
frigibax,996,frigibax,,scarlet-violet,1,0,0,1,1354,,,,,,,,,,,,,,,,
arctibax,997,arctibax,,scarlet-violet,1,0,0,1,1355,,,,,,,,,,,,,,,,
baxcalibur,998,baxcalibur,,scarlet-violet,1,0,0,1,1356,,,,,,,,,,,,,,,,
gimmighoul-chest,999,gimmighoul,chest,scarlet-violet,1,0,0,1,1386,はこフォルム,,,Forme Coffre,Mordudor Forme Coffre,,,,,Chest Form,Chest Form Gimmighoul,はこフォルム,,,,
gholdengo,1000,gholdengo,,scarlet-violet,1,0,0,1,1387,,,,,,,,,,,,,,,,
wo-chien,1001,wo-chien,,scarlet-violet,1,0,0,1,1404,,,,,,,,,,,,,,,,
chien-pao,1002,chien-pao,,scarlet-violet,1,0,0,1,1403,,,,,,,,,,,,,,,,
ting-lu,1003,ting-lu,,scarlet-violet,1,0,0,1,1402,,,,,,,,,,,,,,,,
chi-yu,1004,chi-yu,,scarlet-violet,1,0,0,1,1405,,,,,,,,,,,,,,,,
roaring-moon,1005,roaring-moon,,scarlet-violet,1,0,0,1,1394,,,,,,,,,,,,,,,,
iron-valiant,1006,iron-valiant,,scarlet-violet,1,0,0,1,1401,,,,,,,,,,,,,,,,
koraidon-apex-build,1007,koraidon,apex-build,scarlet-violet,1,0,0,1,1406,かんぜんけいたい,,,Forme Finale,Koraidon Forme Finale,,,,,Apex Build,,かんぜんけいたい,,,,
miraidon-ultimate-mode,1008,miraidon,ultimate-mode,scarlet-violet,1,0,0,1,1407,コンプリートモード,,,Mode Ultime,Miraidon Mode Ultime,,,,,Ultimate Mode,,コンプリートモード,,,,
walking-wake,1009,walking-wake,,scarlet-violet,1,0,0,1,1419,,,,,,,,,,,,,,,,
iron-leaves,1010,iron-leaves,,scarlet-violet,1,0,0,1,1420,,,,,,,,,,,,,,,,
dipplin,1011,dipplin,,the-teal-mask,1,0,0,1,1422,,,,,,,,,,,,,,,,
poltchageist-counterfeit,1012,poltchageist,counterfeit,the-teal-mask,1,0,0,1,1423,マガイモノのすがた,,가짜배기의 모습,Forme Imitation,Poltchageist Forme Imitation,Imitationsform,,Forma Fraudulenta,Forma Taroccata,Counterfeit Form,Counterfeit Form Poltchageist,マガイモノのすがた,,Forma Fraudulenta,冒牌貨的樣子,高檔貨的樣子
sinistcha-unremarkable,1013,sinistcha,unremarkable,the-teal-mask,1,0,0,1,1425,ボンサクのすがた,,범작의 모습,Forme Médiocre,Théffroyable Forme Médiocre,Simple Form,,Forma Mediocre,Forma Dozzinale,Unremarkable Form,Unremarkable Form Sinistcha,ボンサクのすがた,,Forma Mediocre,凡作的樣子,凡作的样子
okidogi,1014,okidogi,,the-teal-mask,1,0,0,1,1427,,,,,,,,,,,,,,,,
munkidori,1015,munkidori,,the-teal-mask,1,0,0,1,1428,,,,,,,,,,,,,,,,
fezandipiti,1016,fezandipiti,,the-teal-mask,1,0,0,1,1429,,,,,,,,,,,,,,,,
ogerpon,1017,ogerpon,,the-teal-mask,1,0,0,1,1430,みどりのめん,,벽록의가면,Masque Turquoise,Ogerpon Turquoise,Türkisgrüne Maske,,Máscara Turquesa,Maschera Turchese,Teal Mask,Teal Mask Ogerpon,みどりのめん,,Máscara Turquesa,碧草面具,碧草面具
archaludon,1018,archaludon,,the-indigo-disk,1,0,0,1,1434,,,,,,,,,,,,,,,,
hydrapple,1019,hydrapple,,the-indigo-disk,1,0,0,1,1435,,,,,,,,,,,,,,,,
gouging-fire,1020,gouging-fire,,the-indigo-disk,1,0,0,1,1436,,,,,,,,,,,,,,,,
raging-bolt,1021,raging-bolt,,the-indigo-disk,1,0,0,1,1437,,,,,,,,,,,,,,,,
iron-boulder,1022,iron-boulder,,the-indigo-disk,1,0,0,1,1438,,,,,,,,,,,,,,,,
iron-crown,1023,iron-crown,,the-indigo-disk,1,0,0,1,1439,,,,,,,,,,,,,,,,
terapagos,1024,terapagos,,the-indigo-disk,1,0,0,1,1440,ノーマルフォルム,,,Forme Normale,Terapagos Forme Normale,,,Forma normal,Forma Normale,Normal Form,Normal Form Terapagos,ノーマルフォルム,,Forma normal,,
pecharunt,1025,pecharunt,,the-indigo-disk,1,0,0,1,1443,,,,,,,,,,,,,,,,
unown-b,10001,unown,b,gold-silver,0,0,0,2,307,Ｂ,,B,B,Zarbi B,B,Icognito B,B,B,B,Unown B,Ｂ,,B,,
unown-c,10002,unown,c,gold-silver,0,0,0,3,308,Ｃ,,C,C,Zarbi C,C,Icognito C,C,C,C,Unown C,Ｃ,,C,,
unown-d,10003,unown,d,gold-silver,0,0,0,4,309,Ｄ,,D,D,Zarbi D,D,Icognito D,D,D,D,Unown D,Ｄ,,D,,
unown-e,10004,unown,e,gold-silver,0,0,0,5,310,Ｅ,,E,E,Zarbi E,E,Icognito E,E,E,E,Unown E,Ｅ,,E,,
unown-f,10005,unown,f,gold-silver,0,0,0,6,311,Ｆ,,F,F,Zarbi F,F,Icognito F,F,F,F,Unown F,Ｆ,,F,,
unown-g,10006,unown,g,gold-silver,0,0,0,7,312,Ｇ,,G,G,Zarbi G,G,Icognito G,G,G,G,Unown G,Ｇ,,G,,
unown-h,10007,unown,h,gold-silver,0,0,0,8,313,Ｈ,,H,H,Zarbi H,H,Icognito H,H,H,H,Unown H,Ｈ,,H,,
unown-i,10008,unown,i,gold-silver,0,0,0,9,314,Ｉ,,I,I,Zarbi I,I,Icognito I,I,I,I,Unown I,Ｉ,,I,,
unown-j,10009,unown,j,gold-silver,0,0,0,10,315,Ｊ,,J,J,Zarbi J,J,Icognito J,J,J,J,Unown J,Ｊ,,J,,
unown-k,10010,unown,k,gold-silver,0,0,0,11,316,Ｋ,,K,K,Zarbi K,K,Icognito K,K,K,K,Unown K,Ｋ,,K,,
unown-l,10011,unown,l,gold-silver,0,0,0,12,317,Ｌ,,L,L,Zarbi L,L,Icognito L,L,L,L,Unown L,Ｌ,,L,,
unown-m,10012,unown,m,gold-silver,0,0,0,13,318,Ｍ,,M,M,Zarbi M,M,Icognito M,M,M,M,Unown M,Ｍ,,M,,
unown-n,10013,unown,n,gold-silver,0,0,0,14,319,Ｎ,,N,N,Zarbi N,N,Icognito N,N,N,N,Unown N,Ｎ,,N,,
unown-o,10014,unown,o,gold-silver,0,0,0,15,320,Ｏ,,O,O,Zarbi O,O,Icognito O,O,O,O,Unown O,Ｏ,,O,,
unown-p,10015,unown,p,gold-silver,0,0,0,16,321,Ｐ,,P,P,Zarbi P,P,Icognito P,P,P,P,Unown P,Ｐ,,P,,
unown-q,10016,unown,q,gold-silver,0,0,0,17,322,Ｑ,,Q,Q,Zarbi Q,Q,Icognito Q,Q,Q,Q,Unown Q,Ｑ,,Q,,
unown-r,10017,unown,r,gold-silver,0,0,0,18,323,Ｒ,,R,R,Zarbi R,R,Icognito R,R,R,R,Unown R,Ｒ,,R,,
unown-s,10018,unown,s,gold-silver,0,0,0,19,324,Ｓ,,S,S,Zarbi S,S,Icognito S,S,S,S,Unown S,Ｓ,,S,,
unown-t,10019,unown,t,gold-silver,0,0,0,20,325,Ｔ,,T,T,Zarbi T,T,Icognito T,T,T,T,Unown T,Ｔ,,T,,
unown-u,10020,unown,u,gold-silver,0,0,0,21,326,Ｕ,,U,U,Zarbi U,U,Icognito U,U,U,U,Unown U,Ｕ,,U,,
unown-v,10021,unown,v,gold-silver,0,0,0,22,327,Ｖ,,V,V,Zarbi V,V,Icognito V,V,V,V,Unown V,Ｖ,,V,,
unown-w,10022,unown,w,gold-silver,0,0,0,23,328,Ｗ,,W,W,Zarbi W,W,Icognito W,W,W,W,Unown W,Ｗ,,W,,
unown-x,10023,unown,x,gold-silver,0,0,0,24,329,Ｘ,,X,X,Zarbi X,X,Icognito X,X,X,X,Unown X,Ｘ,,X,,
unown-y,10024,unown,y,gold-silver,0,0,0,25,330,Ｙ,,Y,Y,Zarbi Y,Y,Icognito Y,Y,Y,Y,Unown Y,Ｙ,,Y,,
unown-z,10025,unown,z,gold-silver,0,0,0,26,331,Ｚ,,Z,Z,Zarbi Z,Z,Icognito Z,Z,Z,Z,Unown Z,Ｚ,,Z,,
unown-exclamation,10026,unown,exclamation,ruby-sapphire,0,0,0,27,332,!,,!,!,Zarbi !,!,Icognito !,!,!,!,Unown !,!,,!,,
unown-question,10027,unown,question,ruby-sapphire,0,0,0,28,333,?,,?,?,Zarbi ?,?,Icognito ?,?,?,?,Unown ?,?,,?,,
castform-sunny,10028,castform-sunny,sunny,ruby-sapphire,1,1,0,2,502,たいようのすがた,,태양의 모습,Forme Solaire,Morphéo Solaire,Sonnenform,Formeo (Sonne),Forma Sol,Forma Sole,Sunny Form,Sunny Castform,たいようのすがた,,Forma Sol,太陽的樣子,太阳的样子
castform-rainy,10029,castform-rainy,rainy,ruby-sapphire,1,1,0,3,503,あまみずのすがた,,빗방울의 모습,Forme Eau de Pluie,Morphéo Eau de Pluie,Regenform,Formeo (Regen),Forma Lluvia,Forma Pioggia,Rainy Form,Rainy Castform,あまみずのすがた,,Forma Lluvia,雨水的樣子,雨水的样子
castform-snowy,10030,castform-snowy,snowy,ruby-sapphire,1,1,0,4,504,ゆきぐものすがた,,설운의 모습,Forme Blizzard,Morphéo Blizzard,Schneeform,Formeo (Schnee),Forma Nieve,Forma Nuvola di Neve,Snowy Form,Snowy Castform,ゆきぐものすがた,,Forma Nieve,雪雲的樣子,雪云的样子
deoxys-attack,10031,deoxys-attack,attack,firered-leafgreen,1,0,0,2,555,アタックフォルム,,어택폼,Forme Attaque,Deoxys Attaque,Angriffsform,Deoxys (Angriff),Forma Ataque,Forma Attacco,Attack Forme,Attack Deoxys,アタックフォルム,,Forma Ataque,攻擊形態,攻击形态
deoxys-defense,10032,deoxys-defense,defense,firered-leafgreen,1,0,0,3,556,ディフェンスフォルム,,디펜스폼,Forme Défense,Deoxys Défense,Verteidigungsform,Deoxys (Verteidigung),Forma Defensa,Forma Difesa,Defense Forme,Defense Deoxys,ディフェンスフォルム,,Forma Defensa,防禦形態,防御形态
deoxys-speed,10033,deoxys-speed,speed,emerald,1,0,0,4,557,スピードフォルム,,스피드폼,Forme Vitesse,Deoxys Vitesse,Initiativeform,Deoxys (Initiative),Forma Velocidad,Forma Velocità,Speed Forme,Speed Deoxys,スピードフォルム,,Forma Velocidad,速度形態,速度形态
burmy-sandy,10034,burmy,sandy,diamond-pearl,0,0,0,2,583,すなちのミノ,,모래땅도롱,Cape Sable,Cheniti Sable,Sandumhang,Burmy (Sand),Tronco Arena,Manto Sabbia,Sandy Cloak,Sandy Burmy,すなちのミノ,,Tronco Arena,,
burmy-trash,10035,burmy,trash,diamond-pearl,0,0,0,3,584,ゴミのミノ,,슈레도롱,Cape Déchet,Cheniti Déchet,Lumpenumhang,Burmy (Lumpen),Tronco Basura,Manto Scarti,Trash Cloak,Trash Burmy,ゴミのミノ,,Tronco Basura,,
wormadam-sandy,10036,wormadam-sandy,sandy,diamond-pearl,1,0,0,2,586,すなちのミノ,,모래땅도롱,Cape Sable,Cheniselle Sable,Sandumhang,Burmadame (Sand),Tronco Arena,Manto Sabbia,Sandy Cloak,Sandy Wormadam,すなちのミノ,,Tronco Arena,砂土蓑衣,砂土蓑衣
wormadam-trash,10037,wormadam-trash,trash,diamond-pearl,1,0,0,3,587,ゴミのミノ,,슈레도롱,Cape Déchet,Cheniselle Déchet,Lumpenumhang,Burmadame (Lumpen),Tronco Basura,Manto Scarti,Trash Cloak,Trash Wormadam,ゴミのミノ,,Tronco Basura,垃圾蓑衣,垃圾蓑衣
cherrim-sunshine,10038,cherrim,sunshine,diamond-pearl,0,1,0,2,598,ポジフォルム,,포지폼,Temps Ensoleillé,Ceriflor Ensoleillé,Sonnenform,Kinoso (Sonne),Forma Soleado,Forma Splendore,Sunshine Form,Sunshine Cherrim,ポジフォルム,,Forma Soleado,晴天形態,晴天形态
shellos-east,10039,shellos,east,diamond-pearl,0,0,0,2,600,ひがしのうみ,,동쪽바다,Mer Orient,Sancoki Orient,Östliches Meer,Östliches Schalellos,Mar Este,Mare Est,East Sea,East Shellos,ひがしのうみ,,Mar Este,東海,东海
gastrodon-east,10040,gastrodon,east,diamond-pearl,0,0,0,2,602,ひがしのうみ,,동쪽바다,Mer Orient,Tritosor Orient,Östliches Meer,Östliches Gastrodon,Mar Este,Mare Est,East Sea,East Gastrodon,ひがしのうみ,,Mar Este,東海,东海
arceus-bug,10041,arceus,bug,diamond-pearl,0,0,0,7,666,むしタイプ,,,Insecte,Arceus Insecte,Käfer,Arceus (Käfer),Tipo Bicho,Tipo Coleottero,Bug Type,Bug Arceus,むしタイプ,,Tipo Bicho,,
arceus-dark,10042,arceus,dark,diamond-pearl,0,0,0,17,676,あくタイプ,,,Ténèbres,Arceus Ténèbres,Unlicht,Arceus (Unlicht),Tipo Siniestro,Tipo Buio,Dark Type,Dark Arceus,あくタイプ,,Tipo Siniestro,,
arceus-dragon,10043,arceus,dragon,diamond-pearl,0,0,0,16,675,ドラゴンタイプ,,,Dragon,Arceus Dragon,Drache,Arceus (Drache),Tipo Dragón,Tipo Drago,Dragon Type,Dragon Arceus,ドラゴンタイプ,,Tipo Dragón,,
arceus-electric,10044,arceus,electric,diamond-pearl,0,0,0,13,672,でんきタイプ,,,Électrik,Arceus Électrik,Elektro,Arceus (Elektro),Tipo Eléctrico,Tipo Elettro,Electric Type,Electric Arceus,でんきタイプ,,Tipo Eléctrico,,
arceus-fighting,10045,arceus,fighting,diamond-pearl,0,0,0,2,661,かくとうタイプ,,,Combat,Arceus Combat,Kampf,Arceus (Kampf),Tipo Lucha,Tipo Lotta,Fighting Type,Fighting Arceus,かくとうタイプ,,Tipo Lucha,,
arceus-fire,10046,arceus,fire,diamond-pearl,0,0,0,10,669,ほのおタイプ,,,Feu,Arceus Feu,Feuer,Arceus (Feuer),Tipo Fuego,Tipo Fuoco,Fire Type,Fire Arceus,ほのおタイプ,,Tipo Fuego,,
arceus-flying,10047,arceus,flying,diamond-pearl,0,0,0,3,662,ひこうタイプ,,,Vol,Arceus Vol,Flug,Arceus (Flug),Tipo Volador,Tipo Volante,Flying Type,Flying Arceus,ひこうタイプ,,Tipo Volador,,
arceus-ghost,10048,arceus,ghost,diamond-pearl,0,0,0,8,667,ゴーストタイプ,,,Spectre,Arceus Spectre,Geist,Arceus (Geist),Tipo Fantasma,Tipo Spettro,Ghost Type,Ghost Arceus,ゴーストタイプ,,Tipo Fantasma,,
arceus-grass,10049,arceus,grass,diamond-pearl,0,0,0,12,671,くさタイプ,,,Plante,Arceus Plante,Pflanze,Arceus (Pflanze),Tipo Planta,Tipo Erba,Grass Type,Grass Arceus,くさタイプ,,Tipo Planta,,
arceus-ground,10050,arceus,ground,diamond-pearl,0,0,0,5,664,じめんタイプ,,,Sol,Arceus Sol,Boden,Arceus (Boden),Tipo Tierra,Tipo Terra,Ground Type,Ground Arceus,じめんタイプ,,Tipo Tierra,,
arceus-ice,10051,arceus,ice,diamond-pearl,0,0,0,15,674,こおりタイプ,,,Glace,Arceus Glace,Eis,Arceus (Eis),Tipo Hielo,Tipo Ghiaccio,Ice Type,Ice Arceus,こおりタイプ,,Tipo Hielo,,
arceus-poison,10052,arceus,poison,diamond-pearl,0,0,0,4,663,どくタイプ,,,Poison,Arceus Poison,Gift,Arceus (Gift),Tipo Veneno,Tipo Veleno,Poison Type,Poison Arceus,どくタイプ,,Tipo Veneno,,
arceus-psychic,10053,arceus,psychic,diamond-pearl,0,0,0,14,673,エスパータイプ,,,Psy,Arceus Psy,Psycho,Arceus (Psycho),Tipo Psíquico,Tipo Psico,Psychic Type,Psychic Arceus,エスパータイプ,,Tipo Psíquico,,
arceus-rock,10054,arceus,rock,diamond-pearl,0,0,0,6,665,いわタイプ,,,Roche,Arceus Roche,Gestein,Arceus (Gestein),Tipo Roca,Tipo Roccia,Rock Type,Rock Arceus,いわタイプ,,Tipo Roca,,
arceus-steel,10055,arceus,steel,diamond-pearl,0,0,0,9,668,はがねタイプ,,,Acier,Arceus Acier,Stahl,Arceus (Stahl),Tipo Acero,Tipo Acciaio,Steel Type,Steel Arceus,はがねタイプ,,Tipo Acero,,
arceus-water,10056,arceus,water,diamond-pearl,0,0,0,11,670,みずタイプ,,,Eau,Arceus Eau,Wasser,Arceus (Wasser),Tipo Agua,Tipo Acqua,Water Type,Water Arceus,みずタイプ,,Tipo Agua,,
arceus-unknown,10057,arceus,unknown,diamond-pearl,0,0,0,19,678,？？？タイプ,,,???,Arceus ???,???,Arceus (???),Tipo ???,Tipo ???,??? Type,??? Arceus,？？？タイプ,,Tipo ???,,
rotom-heat,10058,rotom-heat,heat,platinum,1,0,0,2,638,ヒートロトム,,히트로토무,Motisma Chaleur,Motisma Chaleur,Hitze-Rotom,Hitze-Rotom,Rotom Calor,Rotom Calore,Heat Rotom,Heat Rotom,ヒートロトム,,Rotom Calor,加熱洛托姆,加热洛托姆
rotom-wash,10059,rotom-wash,wash,platinum,1,0,0,3,639,ウォッシュロトム,,워시로토무,Motisma Lavage,Motisma Lavage,Wasch-Rotom,Wasch-Rotom,Rotom Lavado,Rotom Lavaggio,Wash Rotom,Wash Rotom,ウォッシュロトム,,Rotom Lavado,清洗洛托姆,清洗洛托姆
rotom-frost,10060,rotom-frost,frost,platinum,1,0,0,4,640,フロストロトム,,프로스트로토무,Motisma Froid,Motisma Froid,Frost-Rotom,Frost-Rotom,Rotom Frío,Rotom Gelo,Frost Rotom,Frost Rotom,フロストロトム,,Rotom Frío,結冰洛托姆,结冰洛托姆
rotom-fan,10061,rotom-fan,fan,platinum,1,0,0,5,641,スピンロトム,,스핀로토무,Motisma Hélice,Motisma Hélice,Wirbel-Rotom,Wirbel-Rotom,Rotom Ventilador,Rotom Vortice,Fan Rotom,Fan Rotom,スピンロトム,,Rotom Ventilador,旋轉洛托姆,旋转洛托姆
rotom-mow,10062,rotom-mow,mow,platinum,1,0,0,6,642,カットロトム,,커트로토무,Motisma Tonte,Motisma Tonte,Schneid-Rotom,Schneid-Rotom,Rotom Corte,Rotom Taglio,Mow Rotom,Mow Rotom,カットロトム,,Rotom Corte,切割洛托姆,切割洛托姆
giratina-origin,10063,giratina-origin,origin,platinum,1,0,0,2,652,オリジンフォルム,,오리진폼,Forme Originelle,Giratina Originel,Urform,Ur-Giratina,Forma Origen,Forma Originale,Origin Forme,Origin Giratina,オリジンフォルム,,Forma Origen,起源形態,起源形态
shaymin-sky,10064,shaymin-sky,sky,platinum,1,0,0,2,659,スカイフォルム,,스카이폼,Forme Céleste,Shaymin Céleste,Zenitform,Shaymin (Zenit),Forma Cielo,Forma Cielo,Sky Forme,Sky Shaymin,スカイフォルム,,Forma Cielo,天空形態,天空形态
pichu-spiky-eared,10065,pichu,spiky-eared,heartgold-soulsilver,0,0,0,2,35,,,,Troizépi,Pichu Troizépi,Strubbelohrform,Strubbelohr-Pichu,,,Spiky-eared,Spiky-eared Pichu,,,,,
basculin-blue-striped,10066,basculin-blue-striped,blue-striped,black-white,1,0,0,2,740,あおすじのすがた,,청색근의 모습,Motif Bleu,Bargantua Bleu,Blaulinige Form,Blauliniges Barschuft,Forma Raya Azul,Forma Lineablu,Blue-Striped Form,Blue-Striped Basculin,あおすじのすがた,,Forma Raya Azul,藍條紋的樣子,蓝条纹的样子
darmanitan-zen,10067,darmanitan-zen,zen,black-white,1,1,0,2,747,ダルマモード,,달마모드,Mode Transe,Darumacho Transe,Trance-Modus,Flampivian (Trance),Modo Daruma,Stato Zen,Zen Mode,Zen Darmanitan,ダルマモード,,Modo Daruma,達摩模式,达摩模式
deerling-summer,10068,deerling,summer,black-white,0,0,0,2,782,なつのすがた,,여름의 모습,Forme Été,Vivaldaim Été,Sommerform,Sesokitz (Sommer),Forma Verano,Forma Estate,Summer Form,Summer Deerling,なつのすがた,,Forma Verano,,
deerling-autumn,10069,deerling,autumn,black-white,0,0,0,3,783,あきのすがた,,가을의 모습,Forme Automne,Vivaldaim Automne,Herbstform,Sesokitz (Herbst),Forma Otoño,Forma Autunno,Autumn Form,Autumn Deerling,あきのすがた,,Forma Otoño,,
deerling-winter,10070,deerling,winter,black-white,0,0,0,4,784,ふゆのすがた,,겨울의 모습,Forme Hiver,Vivaldaim Hiver,Winterform,Sesokitz (Winter),Forma Invierno,Forma Inverno,Winter Form,Winter Deerling,ふゆのすがた,,Forma Invierno,,
sawsbuck-summer,10071,sawsbuck,summer,black-white,0,0,0,2,786,なつのすがた,,여름의 모습,Forme Été,Haydaim Été,Sommerform,Kronjuwild (Sommer),Forma Verano,Forma Estate,Summer Form,Summer Sawsbuck,なつのすがた,,Forma Verano,,
sawsbuck-autumn,10072,sawsbuck,autumn,black-white,0,0,0,3,787,あきのすがた,,가을의 모습,Forme Automne,Haydaim Automne,Herbstform,Kronjuwild (Herbst),Forma Otoño,Forma Autunno,Autumn Form,Autumn Sawsbuck,あきのすがた,,Forma Otoño,,
sawsbuck-winter,10073,sawsbuck,winter,black-white,0,0,0,4,788,ふゆのすがた,,겨울의 모습,Forme Hiver,Haydaim Hiver,Winterform,Kronjuwild (Winter),Forma Invierno,Forma Inverno,Winter Form,Winter Sawsbuck,ふゆのすがた,,Forma Invierno,,
meloetta-pirouette,10074,meloetta-pirouette,pirouette,black-white,1,1,0,2,861,ステップフォルム,,스텝폼,Forme Danse,Meloetta Danse,Tanzform,Meloetta (Tanz),Forma Danza,Forma Danza,Pirouette Forme,Pirouette Meloetta,ステップフォルム,,Forma Danza,舞步形態,舞步形态
genesect-douse,10075,genesect,douse,black-white,0,0,0,2,863,アクアカセット,,아쿠아카세트,Module Aqua,Genesect Aqua,Aquamodul,Genesect (Aquamodul),HidroROM,Idromodulo,Douse Drive,Douse Genesect,アクアカセット,,HidroROM,,
genesect-shock,10076,genesect,shock,black-white,0,0,0,3,864,イナズマカセット,,번개카세트,Module Choc,Genesect Choc,Blitzmodul,Genesect (Blitzmodul),FulgoROM,Voltmodulo,Shock Drive,Shock Genesect,イナズマカセット,,FulgoROM,,
genesect-burn,10077,genesect,burn,black-white,0,0,0,4,865,ブレイズカセット,,블레이즈카세트,Module Pyro,Genesect Pyro,Flammenmodul,Genesect (Flammenmodul),PiroROM,Piromodulo,Burn Drive,Burn Genesect,ブレイズカセット,,PiroROM,,
genesect-chill,10078,genesect,chill,black-white,0,0,0,5,866,フリーズカセット,,프리즈카세트,Module Cryo,Genesect Cryo,Gefriermodul,Genesect (Gefriermodul),CrioROM,Gelomodulo,Chill Drive,Chill Genesect,フリーズカセット,,CrioROM,,
