item,version_group,version,type,subtype,location_area_pokedb,location_detail,is_repeatable,is_hidden,is_guaranteed,quantity,probability,cost_amount,currency,required_badge,unlock_condition,notes,source
coupon-3,diamond-pearl,,npc-gift,,jubilife-city,Jubilife City:Coupon 1: Obtained from the Clown located between the Poké Mart and the Pokémon Center:Coupon 2: Obtained from the Clown located in front of the Pokétch Company headquarters:Coupon 3: Obtained from the Clown located in front of the Jubilife TV Station,0,0,1,,,,,,,,bulbapedia
coupon-3,platinum,,npc-gift,,jubilife-city,Jubilife City:Coupon 1: Obtained from the Clown located between the Poké Mart and the Pokémon Center:Coupon 2: Obtained from the Clown located in front of the Pokétch Company headquarters:Coupon 3: Obtained from the Clown located in front of the Jubilife TV Station,0,0,1,,,,,,,,bulbapedia
coupon-3,brilliant-diamond-shining-pearl,,npc-gift,,jubilife-city,Jubilife City:Coupon 1: Obtained from the Clown located between the Poké Mart and the Pokémon Center:Coupon 2: Obtained from the Clown located in front of the Pokétch Company headquarters:Coupon 3: Obtained from the Clown located in front of the Jubilife TV Station,0,0,1,,,,,,,,bulbapedia
courage-candy,lets-go-pikachu-lets-go-eevee,lets-go-eevee,overworld,recurring,,"Rocket Game Corner, Pokémon Mansion, Victory Road",1,1,1,,,,,,,,pokedb
courage-candy,lets-go-pikachu-lets-go-eevee,lets-go-eevee,transfer,,,Catch or transfer certain Pokémon,1,0,1,,,,,,,Obtained by catching or transferring specific Pokémon,pokedb
courage-candy,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,transfer,,,Catch or transfer certain Pokémon,1,0,1,,,,,,,Obtained by catching or transferring specific Pokémon,pokedb
courage-candy,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,overworld,recurring,,"Rocket Game Corner, Pokémon Mansion, Victory Road",1,1,1,,,,,,,,pokedb
courage-candy-l,lets-go-pikachu-lets-go-eevee,lets-go-eevee,overworld,recurring,celadon-game-corner,Hidden recurring item,1,1,1,,,,,,,,pokedb
courage-candy-l,lets-go-pikachu-lets-go-eevee,lets-go-eevee,wild-pokemon,,,Obtained by catching or transferring specific Pokémon species,1,0,1,,,,,,,"Species include Ivysaur, Venusaur, Wartortle, Blastoise, Butterfree, Beedrill, Ninetales, Venonat, Tentacool, Tentacruel, Seel, Dewgong, Drowzee, Hypno, Hitmonchan, Mr. Mime, Eevee, Articuno",pokedb
courage-candy-l,lets-go-pikachu-lets-go-eevee,lets-go-eevee,walking-pokemon,,,Poké Ball Plus,1,0,0,,,,,,,,pokedb
courage-candy-l,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,wild-pokemon,,,Obtained by catching or transferring specific Pokémon species,1,0,1,,,,,,,"Species include Ivysaur, Venusaur, Wartortle, Blastoise, Butterfree, Beedrill, Ninetales, Venonat, Tentacool, Tentacruel, Seel, Dewgong, Drowzee, Hypno, Hitmonchan, Mr. Mime, Eevee, Articuno",pokedb
courage-candy-l,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,walking-pokemon,,,Poké Ball Plus,1,0,0,,,,,,,,pokedb
courage-candy-l,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,overworld,recurring,celadon-game-corner,Hidden recurring item,1,1,1,,,,,,,,pokedb
courage-candy-xl,lets-go-pikachu-lets-go-eevee,lets-go-eevee,overworld,recurring,celadon-game-corner,,1,1,1,,,,,,,Hidden recurring item.,pokedb
courage-candy-xl,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,overworld,recurring,celadon-game-corner,,1,1,1,,,,,,,Hidden recurring item.,pokedb
cover-fossil,black-white,,overworld,visible,relic-castle,Relic Castle (choice between this and the Plume Fossil),0,0,1,,,,,,,,bulbapedia
cover-fossil,black-2-white-2,,overworld,visible,nacrene-city,Nacrene City (choice between this and the Plume Fossil),0,0,1,,,,,,,,bulbapedia
cover-fossil,black-2-white-2,,shop,,join-avenue,Join Avenue (Antique Shops),1,0,1,,,,,,,,bulbapedia
cover-fossil,black-2-white-2,,quest,,,"Funfest Mission (found in glowing spots in ""Forgotten Lost Items!"" and for sale in ""What is the Best Price?"") (B2)",1,0,1,,,,,,,,bulbapedia
cover-fossil,x-y,,field-move,rock-smash,,"Rock Smash (Glittering Cave, after entering the Hall of Fame)",1,0,1,,,,,,,,bulbapedia
cover-fossil,omega-ruby-alpha-sapphire,,field-move,rock-smash,,Rock Smash (Mirage spots) (AS),1,0,1,,,,,,,,bulbapedia
cover-fossil,sun-moon,,shop,,konikoni-city,Konikoni City (Olivia's jewelry shop) (S) (US),0,0,1,,,,,,,,bulbapedia
cover-fossil,ultra-sun-ultra-moon,,shop,,konikoni-city,Konikoni City (Olivia's jewelry shop) (S) (US),0,0,1,,,,,,,,bulbapedia
cover-fossil,sun-moon,,overworld,,,"Poké Pelago (Isle Aphun: Rare-Treasure Hunting, Interesting-Item Hunting) (USUM)",1,0,1,,,,,,,,bulbapedia
cover-fossil,ultra-sun-ultra-moon,,overworld,,,"Poké Pelago (Isle Aphun: Rare-Treasure Hunting, Interesting-Item Hunting) (USUM)",1,0,1,,,,,,,,bulbapedia
covert-cloak,scarlet-violet,scarlet,overworld,visible,montenevera,,0,0,1,,,,,,,,pokedb
covert-cloak,scarlet-violet,scarlet,shop,vendor,levincia,Delibird Presents (Levincia Branch),1,0,1,,,20000,poke-dollar,,,,pokedb
covert-cloak,the-indigo-disk,,crafting,item-printer,,Item Printer,1,0,0,,,,,,,,pokedb
covert-cloak,scarlet-violet,violet,overworld,visible,montenevera,,0,0,1,,,,,,,,pokedb
covert-cloak,scarlet-violet,violet,shop,vendor,levincia,Delibird Presents (Levincia Branch),1,0,1,,,20000,poke-dollar,,,,pokedb
cracked-pot,sword-shield,,overworld,visible,stow-on-side,Stow-on-Side,0,0,1,,,,,,,,bulbapedia
cracked-pot,sword-shield,,event,,,Event,0,0,1,,,,,,,,bulbapedia
cracked-pot,sword-shield,,shop,,stow-on-side,Stow-on-Side (bargain shop),1,0,1,,,,,,,,bulbapedia
cracked-pot,the-isle-of-armor,,crafting,cram-o-matic,,Cram-o-matic (Ghost: 92-100 points),1,0,1,,,,,,,,bulbapedia
cracked-pot,the-crown-tundra,,overworld,visible,giants-bed,Giant's Bed,0,0,1,,,,,,,,bulbapedia
cracked-pot,the-crown-tundra,,overworld,recurring,,"Hidden recurring item (Giant's Bed, Snowslide Slope)",1,1,1,,,,,,,,bulbapedia
cracked-pot,the-crown-tundra,,raid,max-raid,,"Max Raid Battles (Giant's Bed, Old Cemetery, Ballimere Lake)",1,0,1,,,,,,,,bulbapedia
cracked-pot,scarlet-violet,,overworld,visible,socarrat-trail,"Socarrat Trail, South Province (Area Two)",0,0,1,,,,,,,,bulbapedia
cracked-pot,scarlet-violet,,auction,,,Porto Marinada auction,1,0,1,,,,,,,,bulbapedia
cracked-pot,the-indigo-disk,,item-printer,item-printer,,Item Printer,1,0,1,,,,,,,,bulbapedia
cream-cheese,scarlet-violet,scarlet,overworld,visible,south-province-area-two,,0,0,1,,,,,,,,pokedb
cream-cheese,scarlet-violet,scarlet,shop,vendor,,Artisan Bakery,1,0,1,,,280,poke-dollar,,,,pokedb
cream-cheese,scarlet-violet,scarlet,shop,vendor,,Aquiesta Supermarket,1,0,1,,,280,poke-dollar,,,,pokedb
cream-cheese,scarlet-violet,scarlet,vending-machine,,terarium,Vending machines,1,0,1,,,280,poke-dollar,,The Indigo Disk,,pokedb
cream-cheese,scarlet-violet,violet,vending-machine,,terarium,Vending machines,1,0,1,,,280,poke-dollar,,The Indigo Disk,,pokedb
cream-cheese,scarlet-violet,violet,overworld,visible,south-province-area-two,,0,0,1,,,,,,,,pokedb
cream-cheese,scarlet-violet,violet,shop,vendor,,Aquiesta Supermarket,1,0,1,,,280,poke-dollar,,,,pokedb
cream-cheese,scarlet-violet,violet,shop,vendor,,Artisan Bakery,1,0,1,,,280,poke-dollar,,,,pokedb
crown-pass,sword-shield,shield,starting-item,bag,,,0,0,1,,,,,,After purchasing the Expansion Pass and updating to version 1.3.0 or later.,,pokedb
crown-pass,sword-shield,sword,starting-item,bag,,,0,0,1,,,,,,After purchasing the Expansion Pass and updating to version 1.3.0 or later.,,pokedb
crystal-cluster,scarlet-violet,scarlet,overworld,visible,crystal-pool,After defeating the wild Milotic,0,0,1,,,,,,After defeating the wild Milotic,,pokedb
crystal-cluster,scarlet-violet,violet,overworld,visible,crystal-pool,After defeating the wild Milotic,0,0,1,,,,,,After defeating the wild Milotic,,pokedb
cucumber,scarlet-violet,scarlet,shop,vendor,,"Deli Cioso, Aquiesta Supermarket",1,0,1,,,130,poke-dollar,,After earning 1 Gym Badge,,pokedb
cucumber,the-indigo-disk,,vending-machine,,terarium,Vending machines,1,0,1,,,,,,,,pokedb
cucumber,the-teal-mask,,shop,vendor,,Peachy's,1,0,1,,,130,poke-dollar,,After earning 1 Badge,,pokedb
cucumber,scarlet-violet,violet,shop,vendor,,"Deli Cioso, Aquiesta Supermarket",1,0,1,,,130,poke-dollar,,After earning 1 Gym Badge,,pokedb
curry-powder,scarlet-violet,scarlet,shop,vendor,,Aquiesta Supermarket,1,0,1,,,450,poke-dollar,,After earning 7 Gym Badges,,pokedb
curry-powder,scarlet-violet,scarlet,shop,vendor,,Peachy's,1,0,1,,,450,poke-dollar,,After earning 7 Badges,,pokedb
curry-powder,scarlet-violet,scarlet,auction,,porto-marinada,Porto Marinada auction,1,0,0,,,,,,,,pokedb
curry-powder,scarlet-violet,violet,shop,vendor,,Peachy's,1,0,1,,,450,poke-dollar,,After earning 7 Badges,,pokedb
curry-powder,scarlet-violet,violet,shop,vendor,,Aquiesta Supermarket,1,0,1,,,450,poke-dollar,,After earning 7 Gym Badges,,pokedb
curry-powder,scarlet-violet,violet,auction,,porto-marinada,Porto Marinada auction,1,0,0,,,,,,,,pokedb
custap-berry,diamond-pearl,,event,,,Event,0,0,1,,,,,,,,bulbapedia
custap-berry,platinum,,event,,,Event,0,0,1,,,,,,,,bulbapedia
custap-berry,heartgold-soulsilver,,event,,,Event,0,0,1,,,,,,,,bulbapedia
custap-berry,black-white,,event,,,Event,0,0,1,,,,,,,,bulbapedia
custap-berry,black-2-white-2,,event,,,Event,0,0,1,,,,,,,,bulbapedia
custap-berry,black-white,,dream,,,Transfer from Dream World,0,0,1,,,,,,,,bulbapedia
custap-berry,black-2-white-2,,dream,,,Transfer from Dream World,0,0,1,,,,,,,,bulbapedia
custap-berry,black-white,,dream,,,"Given to players who ranked in the Christmas Cup Wi-Fi tournament for Japanese 2 or the 2012 VGCS Winter Battle Wi-Fi tournament for international versions. These took place between December 21 to 24, 2012, and December 13 to 17, 2012 respectively.",0,0,1,,,,,,,,bulbapedia
custap-berry,black-2-white-2,,dream,,,"Given to players who ranked in the Christmas Cup Wi-Fi tournament for Japanese 2 or the 2012 VGCS Winter Battle Wi-Fi tournament for international versions. These took place between December 21 to 24, 2012, and December 13 to 17, 2012 respectively.",0,0,1,,,,,,,,bulbapedia
custap-berry,x-y,,npc-gift,,,Transfer from PokéMileage Club,1,0,1,,,,,,,,bulbapedia
custap-berry,omega-ruby-alpha-sapphire,,npc-gift,,,Transfer from PokéMileage Club,1,0,1,,,,,,,,bulbapedia
custap-berry,sun-moon,,event,,,Event,0,0,1,,,,,,,,bulbapedia
custap-berry,ultra-sun-ultra-moon,,event,,,Event,0,0,1,,,,,,,,bulbapedia
custap-berry,the-crown-tundra,,berry-tree,,,Berry trees (Ballimere Lake),1,0,1,,,,,,,,bulbapedia
custap-berry,the-crown-tundra,,raid,max-raid,,"Spectrier and Glastrier Max Raid Battle (October 21 to 23, 2022)",1,0,1,,,,,,,,bulbapedia
custap-berry,brilliant-diamond-shining-pearl,,overworld,visible,ramanas-park,Ramanas Park (Oceanic Room),0,0,1,,,,,,,,bulbapedia
custap-berry,brilliant-diamond-shining-pearl,,event,,,Event,0,0,1,,,,,,,,bulbapedia
custap-berry,brilliant-diamond-shining-pearl,,overworld,,,"Picked up by walking Pokémon (Relaxed, Lax, Serious, Jolly, Naive, Modest, Mild, Rash Natures)",1,0,1,,,,,,,,bulbapedia
custap-berry,the-teal-mask,,contest,,,Ogre Oustin',1,0,1,,,,,,,,bulbapedia
cyber-ball,scarlet-violet,scarlet,shop,vendor,levincia,Picnic-Knacks (Levincia Branch),1,0,1,,,2000,poke-dollar,,,,pokedb
cyber-ball,scarlet-violet,violet,shop,vendor,levincia,Picnic-Knacks (Levincia Branch),1,0,1,,,2000,poke-dollar,,,,pokedb
damp-mulch,diamond-pearl,,overworld,,,Route 208 (Berry Master's house),1,0,1,,,,,,,,bulbapedia
damp-mulch,platinum,,overworld,,,Route 208 (Berry Master's house),1,0,1,,,,,,,,bulbapedia
damp-mulch,heartgold-soulsilver,,shop,,goldenrod-city,Goldenrod Flower Shop,1,0,1,,,,,,after acquiring the Berry Pots,,bulbapedia
damp-mulch,black-white,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
damp-mulch,black-2-white-2,,grotto,,,"Hidden Grottoes, Join Avenue (Flower Shop), Funfest Missions",1,1,1,,,,,,,,bulbapedia
dark-gem,black-white,,event,,,Event,0,0,1,,,,,,,,bulbapedia
dark-gem,black-white,,mining,dust-cloud,,Dust cloud,1,0,1,,,,,,,,bulbapedia
dark-gem,black-2-white-2,,overworld,visible,unova-route-09,Route 9,0,0,1,,,,,,,,bulbapedia
dark-gem,black-2-white-2,,mining,dust-cloud,,"Dust cloud (Chargestone Cave, Mistralton Cave, Clay Tunnel, Twist Mountain, Underground Ruins, Victory Road, Wellspring Cave, Seaside Cave, Giant Chasm)",1,0,1,,,,,,,,bulbapedia
dark-gem,black-white,,dream,,icy-cave,Icy Cave,1,0,1,,,,,,,,bulbapedia
dark-gem,black-2-white-2,,dream,,icy-cave,Icy Cave,1,0,1,,,,,,,,bulbapedia
dark-memory,sun-moon,,npc-gift,,aether-paradise,Aether Paradise (from Gladion after becoming Champion),0,0,1,,,,,,,,bulbapedia
dark-memory,ultra-sun-ultra-moon,,npc-gift,,ancient-poni-path,Ancient Poni Path (from Wicke after becoming Champion),0,0,1,,,,,,,,bulbapedia
dark-memory,sword-shield,,npc-gift,,,Battle Tower (from a League Staff member),0,0,1,,,,,,,,bulbapedia
dark-stone,black-white,white,npc-gift,,nacrene-city,Nacrene City (received from Lenora after clearing Relic Castle),0,0,1,,,,,,,,bulbapedia
dark-stone,black-2-white-2,black-2,npc-gift,,ns-castle,N's Castle (received from N after the player defeats him and Zekrom),0,0,1,,,,,,,,bulbapedia
dark-tera-shard,scarlet-violet,scarlet,overworld,visible,area-zero,,0,0,1,,,,,,,,pokedb
dark-tera-shard,scarlet-violet,scarlet,raid,tera-raid-5star,,Tera Raid Battles (3★ onwards),1,0,0,,,,,,,,pokedb
dark-tera-shard,the-indigo-disk,,item-printer,,,,1,0,0,,,,,,,,pokedb
dark-tera-shard,scarlet-violet,violet,raid,tera-raid-5star,,Tera Raid Battles (3★ onwards),1,0,0,,,,,,,,pokedb
dark-tera-shard,scarlet-violet,violet,overworld,visible,area-zero,,0,0,1,,,,,,,,pokedb
darkinium-z--held,sun-moon,,npc-defeat,,malie-city,Malie City (from Nanu for defeating him in the Ula'ula Island grand trial),0,0,1,,,,,,,,bulbapedia
darkinium-z--held,ultra-sun-ultra-moon,,npc-defeat,,malie-city,Malie City (from Nanu for defeating him in the Ula'ula Island grand trial),0,0,1,,,,,,,,bulbapedia
data-card-01,heartgold-soulsilver,,overworld,visible,pokeathlon-dome,Pokéathlon Dome (sold at the central reception desk),0,0,1,,,,,,,,bulbapedia
decidium-z--held,sun-moon,,npc-gift,,malie-garden,Malie Garden (from Professor Kukui if the player started with Rowlet),0,0,1,,,,,,,,bulbapedia
decidium-z--held,sun-moon,,npc-gift,,alola-route-01,Route 1 (from Hau if the player did not start with Rowlet),0,0,1,,,,,,,,bulbapedia
decidium-z--held,ultra-sun-ultra-moon,,npc-gift,,malie-garden,Malie Garden (from Professor Kukui if the player started with Rowlet),0,0,1,,,,,,,,bulbapedia
decidium-z--held,ultra-sun-ultra-moon,,npc-defeat,,iki-town,Iki Town (from Hala after defeating him in a rematch if the player did not choose Rowlet),0,0,1,,,,,,,,bulbapedia
deep-sea-scale,ruby-sapphire,,overworld,visible,slateport-city,Slateport City (choice between this and a DeepSeaTooth),0,0,1,,,,,,,,bulbapedia
deep-sea-scale,emerald,,overworld,visible,slateport-city,Slateport City (choice between this and a DeepSeaTooth),0,0,1,,,,,,,,bulbapedia
deep-sea-scale,firered-leafgreen,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
deep-sea-scale,diamond-pearl,,wild-pokemon,held,,"Held by Chinchou, Lanturn, and Relicanth (5% chance each)",1,0,0,,5,,,,,,bulbapedia
deep-sea-scale,platinum,,wild-pokemon,held,,"Held by Chinchou, Lanturn, and Relicanth (5% chance each)",1,0,0,,5,,,,,,bulbapedia
deep-sea-scale,heartgold-soulsilver,,overworld,visible,,Route 20,0,0,1,,,,,,,,bulbapedia
deep-sea-scale,heartgold-soulsilver,,wild-pokemon,held,,"Held by Chinchou, Lanturn, and Relicanth (5% chance each)",1,0,0,,5,,,,,,bulbapedia
deep-sea-scale,black-white,,overworld,visible,unova-route-13,Route 13,0,0,1,,,,,,,,bulbapedia
deep-sea-scale,black-white,,overworld,,unova-route-13,Route 13 (treasure hunter),1,0,1,,,,,,,,bulbapedia
deep-sea-scale,black-white,,wild-pokemon,held,,"Held by Chinchou, Lanturn, Gorebyss, Relicanth, and Basculin (Blue-Striped) (5% chance each)",1,0,0,,5,,,,,,bulbapedia
deep-sea-scale,black-2-white-2,,shop,,join-avenue,"Join Avenue (Antique Shop), White Forest (Store 2)",1,0,1,,,,,,,,bulbapedia
deep-sea-scale,black-2-white-2,,quest,,,Funfest Mission (What is the Real Price?) (W2),1,0,1,,,,,,,,bulbapedia
deep-sea-scale,black-2-white-2,,wild-pokemon,held,,"Held by Chinchou, Lanturn, Gorebyss, Relicanth, and Basculin (Blue-Striped) (5% chance each)",1,0,0,,5,,,,,,bulbapedia
deep-sea-scale,x-y,,overworld,visible,azure-bay,Azure Bay,0,0,1,,,,,,,,bulbapedia
deep-sea-scale,x-y,,wild-pokemon,held,,"Held by Chinchou, Lanturn, Gorebyss, Relicanth, and Basculin (Blue-Striped) (5% chance each)",1,0,0,,5,,,,,,bulbapedia
deep-sea-scale,omega-ruby-alpha-sapphire,,overworld,,crescent-isle,"Crescent Isle; Mirage Mountains (west of Route 104, north of Lilycove City, north of Route 125, northeast of Route 125, east of Route 125, southeast of Route 129, south of Route 129, south of Route 131), Mauville Food Court (AS)",1,0,1,,,,,,,,bulbapedia
deep-sea-scale,omega-ruby-alpha-sapphire,,wild-pokemon,held,,"Held by Chinchou, Lanturn, and Relicanth (5% chance each)",1,0,0,,5,,,,,,bulbapedia
deep-sea-scale,sun-moon,,overworld,visible,konikoni-city,Konikoni City (USUM),0,0,1,,,,,,,,bulbapedia
deep-sea-scale,ultra-sun-ultra-moon,,overworld,visible,konikoni-city,Konikoni City (USUM),0,0,1,,,,,,,,bulbapedia
deep-sea-scale,sun-moon,,exchange,,battle-tree,Battle Tree (32 BP),1,0,1,,,,,,,,bulbapedia
deep-sea-scale,ultra-sun-ultra-moon,,exchange,,battle-tree,Battle Tree (32 BP),1,0,1,,,,,,,,bulbapedia
deep-sea-scale,sun-moon,,wild-pokemon,held,,"Held by Chinchou, Lanturn (USUM), Gorebyss (USUM), Relicanth, and Basculin (Blue-Striped) (UM) (5% chance each)",1,0,0,,5,,,,,,bulbapedia
deep-sea-scale,ultra-sun-ultra-moon,,wild-pokemon,held,,"Held by Chinchou, Lanturn (USUM), Gorebyss (USUM), Relicanth, and Basculin (Blue-Striped) (UM) (5% chance each)",1,0,0,,5,,,,,,bulbapedia
deep-sea-scale,brilliant-diamond-shining-pearl,,wild-pokemon,held,,Held by Relicanth (5% chance),1,0,0,,5,,,,,,bulbapedia
devon-parts,ruby-sapphire,ruby,npc-defeat,,rusturf-tunnel,Rusturf Tunnel (from Team Magma Grunt after defeating him),0,0,1,,,,,,,,bulbapedia
devon-parts,omega-ruby-alpha-sapphire,omega-ruby,npc-defeat,,rusturf-tunnel,Rusturf Tunnel (from Team Magma Grunt after defeating him),0,0,1,,,,,,,,bulbapedia
devon-parts,ruby-sapphire,sapphire,npc-defeat,,rusturf-tunnel,Rusturf Tunnel (from Team Aqua Grunt after defeating him),0,0,1,,,,,,,,bulbapedia
devon-parts,emerald,emerald,npc-defeat,,rusturf-tunnel,Rusturf Tunnel (from Team Aqua Grunt after defeating him),0,0,1,,,,,,,,bulbapedia
devon-parts,omega-ruby-alpha-sapphire,alpha-sapphire,npc-defeat,,rusturf-tunnel,Rusturf Tunnel (from Team Aqua Grunt after defeating him),0,0,1,,,,,,,,bulbapedia
devon-scope,ruby-sapphire,,npc-gift,,hoenn-route-120,Route 120 (from on the northern bridge),0,0,1,,,,,,,,bulbapedia
devon-scope,emerald,,npc-gift,,hoenn-route-120,Route 120 (from on the northern bridge),0,0,1,,,,,,,,bulbapedia
devon-scope,omega-ruby-alpha-sapphire,,npc-gift,,hoenn-route-120,Route 120 (from on the northern bridge),0,0,1,,,,,,,,bulbapedia
devon-scuba-gear,omega-ruby-alpha-sapphire,,npc-gift,,mossdeep-city,"Mossdeep City (from after obtaining the Mind, along with Dive)",0,0,1,,,,,,,,bulbapedia
diamond-bottle,scarlet-violet,scarlet,shop,specialty-shop,levincia,Picnic-Knacks (Levincia Branch),1,0,1,,,1000,poke-dollar,,,,pokedb
diamond-bottle,scarlet-violet,violet,shop,specialty-shop,levincia,Picnic-Knacks (Levincia Branch),1,0,1,,,1000,poke-dollar,,,,pokedb
diamond-chairs,scarlet-violet,scarlet,npc-gift,,revelers-road,Picnicker,0,0,1,,,,,,If the player owns the Diamond Tablecloth,,pokedb
diamond-chairs,scarlet-violet,violet,npc-gift,,revelers-road,Picnicker,0,0,1,,,,,,If the player owns the Diamond Tablecloth,,pokedb
diamond-pattern-cup,scarlet-violet,scarlet,shop,specialty-shop,levincia,Picnic-Knacks (Levincia Branch),1,0,1,,,800,poke-dollar,,,,pokedb
diamond-pattern-cup,scarlet-violet,violet,shop,specialty-shop,levincia,Picnic-Knacks (Levincia Branch),1,0,1,,,800,poke-dollar,,,,pokedb
diamond-tablecloth,scarlet-violet,scarlet,shop,specialty-shop,levincia,Picnic-Knacks (Levincia Branch),1,0,1,,,1500,poke-dollar,,,,pokedb
diamond-tablecloth,scarlet-violet,violet,shop,specialty-shop,levincia,Picnic-Knacks (Levincia Branch),1,0,1,,,1500,poke-dollar,,,,pokedb
diancite,omega-ruby-alpha-sapphire,,overworld,visible,,Any Pokémon Center (upon entering with a fateful encounter Diancie in the party),0,0,1,,,,,,,,bulbapedia
diancite,sun-moon,,event,,,Event,0,0,1,,,,,,,,bulbapedia
diancite,sun-moon,,trade,trade,,Trade,0,0,1,,,,,,,,bulbapedia
diancite,ultra-sun-ultra-moon,,shop,,konikoni-city,Konikoni City (Olivia's jewelry store; if the player has a Diancie in their party),0,0,1,,,,,,,,bulbapedia
