id,version_group,version,location_area,pokemon,method,slot,rarity,min_level,max_level,conditions,min_perfect_ivs,always_shiny,never_shiny,is_alpha
17224,heartgold-soulsilver,heartgold,280,poliwag,super-rod,1,40,40,40,,,,,
17226,heartgold-soulsilver,heartgold,280,poliwag,super-rod,2,30,40,40,,,,,
17228,heartgold-soulsilver,heartgold,280,magikarp,super-rod,3,15,40,40,,,,,
17229,heartgold-soulsilver,heartgold,280,poliwag,super-rod,4,10,40,40,,,,,
17231,heartgold-soulsilver,heartgold,280,magikarp,super-rod,5,5,40,40,,,,,
17232,heartgold-soulsilver,heartgold,281,goldeen,surf,1,60,10,10,,,,,
17233,heartgold-soulsilver,heartgold,281,goldeen,surf,2,30,5,5,,,,,
17234,heartgold-soulsilver,heartgold,281,seaking,surf,3,5,10,10,,,,,
17235,heartgold-soulsilver,heartgold,281,seaking,surf,4,4,10,10,,,,,
17236,heartgold-soulsilver,heartgold,281,seaking,surf,5,1,10,10,,,,,
17237,heartgold-soulsilver,heartgold,281,magikarp,old-rod,1,40,10,10,,,,,
17238,heartgold-soulsilver,heartgold,281,magikarp,old-rod,2,30,10,10,,,,,
17239,heartgold-soulsilver,heartgold,281,magikarp,old-rod,3,15,10,10,,,,,
17240,heartgold-soulsilver,heartgold,281,goldeen,old-rod,4,10,10,10,,,,,
17241,heartgold-soulsilver,heartgold,281,goldeen,old-rod,5,5,10,10,,,,,
17242,heartgold-soulsilver,heartgold,281,magikarp,good-rod,1,40,20,20,,,,,
17243,heartgold-soulsilver,heartgold,281,goldeen,good-rod,2,30,20,20,,,,,
17244,heartgold-soulsilver,heartgold,281,goldeen,good-rod,3,15,20,20,,,,,
17246,heartgold-soulsilver,heartgold,281,goldeen,good-rod,4,10,20,20,,,,,
17248,heartgold-soulsilver,heartgold,281,goldeen,good-rod,5,5,20,20,,,,,
17249,heartgold-soulsilver,heartgold,281,goldeen,super-rod,1,40,40,40,,,,,
17251,heartgold-soulsilver,heartgold,281,goldeen,super-rod,2,30,40,40,,,,,
17253,heartgold-soulsilver,heartgold,281,magikarp,super-rod,3,15,40,40,,,,,
17254,heartgold-soulsilver,heartgold,281,seaking,super-rod,4,10,40,40,,,,,
17256,heartgold-soulsilver,heartgold,281,magikarp,super-rod,5,5,40,40,,,,,
17257,heartgold-soulsilver,heartgold,282,diglett,rock-smash,1,90,24,37,,,,,
17258,heartgold-soulsilver,heartgold,282,shuckle,rock-smash,2,10,32,35,,,,,
17259,heartgold-soulsilver,heartgold,282,tentacool,surf,1,60,35,35,swarm-no,,,,
17260,heartgold-soulsilver,heartgold,282,wingull,surf,1,60,35,35,swarm-yes,,,,
17261,heartgold-soulsilver,heartgold,282,tentacool,surf,2,30,30,30,,,,,
17262,heartgold-soulsilver,heartgold,282,tentacruel,surf,3,5,35,35,,,,,
17263,heartgold-soulsilver,heartgold,282,tentacruel,surf,4,4,35,35,,,,,
17264,heartgold-soulsilver,heartgold,282,tentacruel,surf,5,1,35,35,,,,,
17265,heartgold-soulsilver,heartgold,282,magikarp,old-rod,1,40,10,10,,,,,
17266,heartgold-soulsilver,heartgold,282,magikarp,old-rod,2,30,10,10,,,,,
17267,heartgold-soulsilver,heartgold,282,magikarp,old-rod,3,15,10,10,,,,,
17268,heartgold-soulsilver,heartgold,282,tentacool,old-rod,4,10,10,10,,,,,
17269,heartgold-soulsilver,heartgold,282,tentacool,old-rod,5,5,10,10,,,,,
17270,heartgold-soulsilver,heartgold,282,magikarp,good-rod,1,40,20,20,,,,,
17271,heartgold-soulsilver,heartgold,282,tentacool,good-rod,2,30,20,20,,,,,
17272,heartgold-soulsilver,heartgold,282,chinchou,good-rod,3,15,20,20,,,,,
17274,heartgold-soulsilver,heartgold,282,shellder,good-rod,4,10,20,20,,,,,
17276,heartgold-soulsilver,heartgold,282,chinchou,good-rod,5,5,20,20,,,,,
17277,heartgold-soulsilver,heartgold,282,chinchou,super-rod,1,40,40,40,,,,,
17279,heartgold-soulsilver,heartgold,282,shellder,super-rod,2,30,40,40,,,,,
17281,heartgold-soulsilver,heartgold,282,tentacruel,super-rod,3,15,40,40,,,,,
17283,heartgold-soulsilver,heartgold,282,lanturn,super-rod,4,10,40,40,,,,,
17285,heartgold-soulsilver,heartgold,282,tentacruel,super-rod,5,5,40,40,,,,,
17287,heartgold-soulsilver,heartgold,283,grimer,surf,1,60,20,20,,,,,
17288,heartgold-soulsilver,heartgold,283,grimer,surf,2,30,15,15,,,,,
17289,heartgold-soulsilver,heartgold,283,muk,surf,3,5,15,15,,,,,
17290,heartgold-soulsilver,heartgold,283,muk,surf,4,4,15,15,,,,,
17291,heartgold-soulsilver,heartgold,283,muk,surf,5,1,15,15,,,,,
17292,heartgold-soulsilver,heartgold,284,magikarp,surf,1,60,20,20,,,,,
17293,heartgold-soulsilver,heartgold,284,magikarp,surf,2,30,15,15,,,,,
17294,heartgold-soulsilver,heartgold,284,magikarp,surf,3,5,10,10,,,,,
17295,heartgold-soulsilver,heartgold,284,magikarp,surf,4,4,10,10,,,,,
17296,heartgold-soulsilver,heartgold,284,magikarp,surf,5,1,10,10,,,,,
17297,heartgold-soulsilver,heartgold,284,magikarp,old-rod,1,40,10,10,,,,,
17298,heartgold-soulsilver,heartgold,284,magikarp,old-rod,2,30,10,10,,,,,
17299,heartgold-soulsilver,heartgold,284,magikarp,old-rod,3,15,10,10,,,,,
17300,heartgold-soulsilver,heartgold,284,magikarp,old-rod,4,10,10,10,,,,,
17301,heartgold-soulsilver,heartgold,284,magikarp,old-rod,5,5,10,10,,,,,
17302,heartgold-soulsilver,heartgold,284,magikarp,good-rod,1,40,20,20,,,,,
17303,heartgold-soulsilver,heartgold,284,magikarp,good-rod,2,30,20,20,,,,,
17304,heartgold-soulsilver,heartgold,284,magikarp,good-rod,3,15,20,20,,,,,
17305,heartgold-soulsilver,heartgold,284,gyarados,good-rod,4,10,20,20,,,,,
17307,heartgold-soulsilver,heartgold,284,magikarp,good-rod,5,5,20,20,,,,,
17308,heartgold-soulsilver,heartgold,284,magikarp,super-rod,1,40,40,40,,,,,
17309,heartgold-soulsilver,heartgold,284,gyarados,super-rod,2,30,40,40,,,,,
17311,heartgold-soulsilver,heartgold,284,magikarp,super-rod,3,15,40,40,,,,,
17312,heartgold-soulsilver,heartgold,284,magikarp,super-rod,4,10,40,40,,,,,
17313,heartgold-soulsilver,heartgold,284,magikarp,super-rod,5,5,40,40,,,,,
17314,heartgold-soulsilver,heartgold,285,tentacool,surf,1,60,35,35,,,,,
17315,heartgold-soulsilver,heartgold,285,tentacool,surf,2,30,30,30,,,,,
17316,heartgold-soulsilver,heartgold,285,tentacruel,surf,3,5,35,35,,,,,
17317,heartgold-soulsilver,heartgold,285,tentacruel,surf,4,4,35,35,,,,,
17318,heartgold-soulsilver,heartgold,285,tentacruel,surf,5,1,35,35,,,,,
17319,heartgold-soulsilver,heartgold,285,magikarp,old-rod,1,40,10,10,,,,,
17320,heartgold-soulsilver,heartgold,285,magikarp,old-rod,2,30,10,10,,,,,
17321,heartgold-soulsilver,heartgold,285,magikarp,old-rod,3,15,10,10,,,,,
17322,heartgold-soulsilver,heartgold,285,tentacool,old-rod,4,10,10,10,,,,,
17323,heartgold-soulsilver,heartgold,285,tentacool,old-rod,5,5,10,10,,,,,
17324,heartgold-soulsilver,heartgold,285,magikarp,good-rod,1,40,20,20,,,,,
17325,heartgold-soulsilver,heartgold,285,tentacool,good-rod,2,30,20,20,,,,,
17326,heartgold-soulsilver,heartgold,285,chinchou,good-rod,3,15,20,20,,,,,
17328,heartgold-soulsilver,heartgold,285,shellder,good-rod,4,10,20,20,,,,,
17330,heartgold-soulsilver,heartgold,285,chinchou,good-rod,5,5,20,20,,,,,
17331,heartgold-soulsilver,heartgold,285,chinchou,super-rod,1,40,40,40,,,,,
17333,heartgold-soulsilver,heartgold,285,shellder,super-rod,2,30,40,40,,,,,
17335,heartgold-soulsilver,heartgold,285,tentacruel,super-rod,3,15,40,40,,,,,
17337,heartgold-soulsilver,heartgold,285,lanturn,super-rod,4,10,40,40,,,,,
17339,heartgold-soulsilver,heartgold,285,tentacruel,super-rod,5,5,40,40,,,,,
17341,heartgold-soulsilver,heartgold,286,farfetchd,walk,1,20,25,25,time-morning,,,,
17342,heartgold-soulsilver,heartgold,286,farfetchd,walk,1,20,25,25,time-day,,,,
17343,heartgold-soulsilver,heartgold,286,growlithe,walk,1,20,25,25,time-night,,,,
17345,heartgold-soulsilver,heartgold,286,tauros,walk,2,20,20,20,,,,,
17346,heartgold-soulsilver,heartgold,286,hoppip,walk,3,10,20,20,radio-off,,,,
17347,heartgold-soulsilver,heartgold,286,plusle,walk,3,10,20,20,radio-hoenn,,,,
17348,heartgold-soulsilver,heartgold,286,shinx,walk,3,10,20,20,radio-sinnoh,,,,
17349,heartgold-soulsilver,heartgold,286,fearow,walk,4,10,21,21,radio-off,,,,
17350,heartgold-soulsilver,heartgold,286,plusle,walk,4,10,21,21,radio-hoenn,,,,
17351,heartgold-soulsilver,heartgold,286,shinx,walk,4,10,21,21,radio-sinnoh,,,,
17352,heartgold-soulsilver,heartgold,286,gloom,walk,5,10,22,22,radio-off,,,,
17353,heartgold-soulsilver,heartgold,286,minun,walk,5,10,22,22,radio-hoenn,,,,
17354,heartgold-soulsilver,heartgold,286,shinx,walk,5,10,22,22,radio-sinnoh,,,,
17355,heartgold-soulsilver,heartgold,286,gloom,walk,6,10,24,24,radio-off,,,,
17356,heartgold-soulsilver,heartgold,286,minun,walk,6,10,24,24,radio-hoenn,,,,
17357,heartgold-soulsilver,heartgold,286,shinx,walk,6,10,24,24,radio-sinnoh,,,,
17358,heartgold-soulsilver,heartgold,286,growlithe,walk,7,5,21,21,,,,,
17359,heartgold-soulsilver,heartgold,286,girafarig,walk,8,5,20,20,,,,,
17360,heartgold-soulsilver,heartgold,286,diglett,walk,9,4,20,20,,,,,
17361,heartgold-soulsilver,heartgold,286,growlithe,walk,10,4,22,22,,,,,
17362,heartgold-soulsilver,heartgold,286,hoppip,walk,11,1,22,22,,,,,
17363,heartgold-soulsilver,heartgold,286,tauros,walk,12,1,24,24,,,,,
17364,heartgold-soulsilver,heartgold,287,doduo,walk,1,20,28,28,time-morning,,,,
17365,heartgold-soulsilver,heartgold,287,doduo,walk,1,20,28,28,time-day,,,,
17366,heartgold-soulsilver,heartgold,287,raticate,walk,1,20,28,28,time-night,,,,
17368,heartgold-soulsilver,heartgold,287,sandslash,walk,2,20,28,28,,,,,
17370,heartgold-soulsilver,heartgold,287,doduo,walk,3,10,28,28,radio-off;time-morning,,,,
17371,heartgold-soulsilver,heartgold,287,doduo,walk,3,10,28,28,radio-off;time-day,,,,
17372,heartgold-soulsilver,heartgold,287,raticate,walk,3,10,28,28,radio-off;time-night,,,,
17373,heartgold-soulsilver,heartgold,287,whismur,walk,3,10,28,28,radio-hoenn,,,,
17374,heartgold-soulsilver,heartgold,287,buizel,walk,3,10,28,28,radio-sinnoh,,,,
17375,heartgold-soulsilver,heartgold,287,sandslash,walk,4,10,28,28,radio-off,,,,
17376,heartgold-soulsilver,heartgold,287,whismur,walk,4,10,28,28,radio-hoenn,,,,
17377,heartgold-soulsilver,heartgold,287,buizel,walk,4,10,28,28,radio-sinnoh,,,,
17378,heartgold-soulsilver,heartgold,287,ponyta,walk,5,10,32,32,radio-off,,,,
17379,heartgold-soulsilver,heartgold,287,linoone,walk,5,10,32,32,radio-hoenn,,,,
17380,heartgold-soulsilver,heartgold,287,bidoof,walk,5,10,32,32,radio-sinnoh,,,,
17381,heartgold-soulsilver,heartgold,287,ponyta,walk,6,10,32,32,radio-off,,,,
17382,heartgold-soulsilver,heartgold,287,linoone,walk,6,10,32,32,radio-hoenn,,,,
17383,heartgold-soulsilver,heartgold,287,bidoof,walk,6,10,32,32,radio-sinnoh,,,,
17384,heartgold-soulsilver,heartgold,287,doduo,walk,7,5,30,30,time-morning,,,,
17385,heartgold-soulsilver,heartgold,287,doduo,walk,7,5,30,30,time-day,,,,
17386,heartgold-soulsilver,heartgold,287,raticate,walk,7,5,30,30,time-night,,,,
17387,heartgold-soulsilver,heartgold,287,doduo,walk,8,5,30,30,time-morning,,,,
17388,heartgold-soulsilver,heartgold,287,doduo,walk,8,5,30,30,time-day,,,,
17389,heartgold-soulsilver,heartgold,287,raticate,walk,8,5,30,30,time-night,,,,
17390,heartgold-soulsilver,heartgold,287,raticate,walk,9,4,30,30,time-morning,,,,
17391,heartgold-soulsilver,heartgold,287,raticate,walk,9,4,30,30,time-day,,,,
17392,heartgold-soulsilver,heartgold,287,quagsire,walk,9,4,30,30,time-night,,,,
17393,heartgold-soulsilver,heartgold,287,dodrio,walk,10,4,30,30,time-morning,,,,
17394,heartgold-soulsilver,heartgold,287,dodrio,walk,10,4,30,30,time-day,,,,
17395,heartgold-soulsilver,heartgold,287,quagsire,walk,10,4,30,30,time-night,,,,
17396,heartgold-soulsilver,heartgold,287,raticate,walk,11,1,30,30,time-morning,,,,
17397,heartgold-soulsilver,heartgold,287,raticate,walk,11,1,30,30,time-day,,,,
17398,heartgold-soulsilver,heartgold,287,quagsire,walk,11,1,30,30,time-night,,,,
17399,heartgold-soulsilver,heartgold,287,dodrio,walk,12,1,30,30,time-morning,,,,
17400,heartgold-soulsilver,heartgold,287,dodrio,walk,12,1,30,30,time-day,,,,
17401,heartgold-soulsilver,heartgold,287,quagsire,walk,12,1,30,30,time-night,,,,
17402,heartgold-soulsilver,heartgold,287,tentacool,surf,1,60,30,30,,,,,
17403,heartgold-soulsilver,heartgold,287,tentacool,surf,2,30,25,25,,,,,
17404,heartgold-soulsilver,heartgold,287,tentacruel,surf,3,5,30,30,,,,,
17405,heartgold-soulsilver,heartgold,287,tentacruel,surf,4,4,30,30,,,,,
17406,heartgold-soulsilver,heartgold,287,tentacruel,surf,5,1,30,30,,,,,
17407,heartgold-soulsilver,heartgold,287,magikarp,old-rod,1,40,10,10,,,,,
17408,heartgold-soulsilver,heartgold,287,magikarp,old-rod,2,30,10,10,,,,,
17409,heartgold-soulsilver,heartgold,287,magikarp,old-rod,3,15,10,10,,,,,
17410,heartgold-soulsilver,heartgold,287,tentacool,old-rod,4,10,10,10,,,,,
17411,heartgold-soulsilver,heartgold,287,tentacool,old-rod,5,5,10,10,,,,,
17412,heartgold-soulsilver,heartgold,287,magikarp,good-rod,1,40,20,20,,,,,
17413,heartgold-soulsilver,heartgold,287,tentacool,good-rod,2,30,20,20,,,,,
17414,heartgold-soulsilver,heartgold,287,chinchou,good-rod,3,15,20,20,,,,,
17416,heartgold-soulsilver,heartgold,287,shellder,good-rod,4,10,20,20,,,,,
17418,heartgold-soulsilver,heartgold,287,chinchou,good-rod,5,5,20,20,,,,,
17419,heartgold-soulsilver,heartgold,287,chinchou,super-rod,1,40,40,40,,,,,
17421,heartgold-soulsilver,heartgold,287,shellder,super-rod,2,30,40,40,,,,,
17423,heartgold-soulsilver,heartgold,287,tentacruel,super-rod,3,15,40,40,,,,,
17425,heartgold-soulsilver,heartgold,287,lanturn,super-rod,4,10,40,40,,,,,
17427,heartgold-soulsilver,heartgold,287,tentacruel,super-rod,5,5,40,40,,,,,
17429,heartgold-soulsilver,heartgold,288,doduo,walk,1,20,28,28,time-morning,,,,
17430,heartgold-soulsilver,heartgold,288,doduo,walk,1,20,28,28,time-day,,,,
17431,heartgold-soulsilver,heartgold,288,quagsire,walk,1,20,28,28,time-night,,,,
17433,heartgold-soulsilver,heartgold,288,raticate,walk,2,20,28,28,,,,,
17435,heartgold-soulsilver,heartgold,288,doduo,walk,3,10,28,28,radio-off;time-morning,,,,
17436,heartgold-soulsilver,heartgold,288,doduo,walk,3,10,28,28,radio-off;time-day,,,,
17437,heartgold-soulsilver,heartgold,288,quagsire,walk,3,10,28,28,radio-off;time-night,,,,
17438,heartgold-soulsilver,heartgold,288,whismur,walk,3,10,28,28,radio-hoenn,,,,
17439,heartgold-soulsilver,heartgold,288,buizel,walk,3,10,28,28,radio-sinnoh,,,,
17440,heartgold-soulsilver,heartgold,288,raticate,walk,4,10,28,28,radio-off,,,,
17441,heartgold-soulsilver,heartgold,288,whismur,walk,4,10,28,28,radio-hoenn,,,,
17442,heartgold-soulsilver,heartgold,288,buizel,walk,4,10,28,28,radio-sinnoh,,,,
17443,heartgold-soulsilver,heartgold,288,doduo,walk,5,10,30,30,radio-off;time-morning,,,,
17444,heartgold-soulsilver,heartgold,288,doduo,walk,5,10,30,30,radio-off;time-day,,,,
17445,heartgold-soulsilver,heartgold,288,quagsire,walk,5,10,30,30,radio-off;time-night,,,,
17446,heartgold-soulsilver,heartgold,288,linoone,walk,5,10,30,30,radio-hoenn,,,,
17447,heartgold-soulsilver,heartgold,288,bidoof,walk,5,10,30,30,radio-sinnoh,,,,
17448,heartgold-soulsilver,heartgold,288,doduo,walk,6,10,30,30,radio-off;time-morning,,,,
17449,heartgold-soulsilver,heartgold,288,doduo,walk,6,10,30,30,radio-off;time-day,,,,
17450,heartgold-soulsilver,heartgold,288,quagsire,walk,6,10,30,30,radio-off;time-night,,,,
17451,heartgold-soulsilver,heartgold,288,linoone,walk,6,10,30,30,radio-hoenn,,,,
17452,heartgold-soulsilver,heartgold,288,bidoof,walk,6,10,30,30,radio-sinnoh,,,,
17453,heartgold-soulsilver,heartgold,288,raticate,walk,7,5,30,30,,,,,
17454,heartgold-soulsilver,heartgold,288,raticate,walk,8,5,30,30,,,,,
17455,heartgold-soulsilver,heartgold,288,ponyta,walk,9,4,32,32,,,,,
17456,heartgold-soulsilver,heartgold,288,sandslash,walk,10,4,30,30,,,,,
17457,heartgold-soulsilver,heartgold,288,ponyta,walk,11,1,32,32,,,,,
17458,heartgold-soulsilver,heartgold,288,sandslash,walk,12,1,30,30,,,,,
17459,heartgold-soulsilver,heartgold,288,tentacool,surf,1,60,20,20,swarm-no,,,,
17460,heartgold-soulsilver,heartgold,288,luvdisc,surf,1,60,20,20,swarm-yes,,,,
17461,heartgold-soulsilver,heartgold,288,tentacool,surf,2,30,15,15,,,,,
17462,heartgold-soulsilver,heartgold,288,tentacruel,surf,3,5,20,20,,,,,
17463,heartgold-soulsilver,heartgold,288,tentacruel,surf,4,4,20,20,,,,,
17464,heartgold-soulsilver,heartgold,288,tentacruel,surf,5,1,20,20,,,,,
17465,heartgold-soulsilver,heartgold,288,magikarp,old-rod,1,40,10,10,,,,,
17466,heartgold-soulsilver,heartgold,288,magikarp,old-rod,2,30,10,10,,,,,
17467,heartgold-soulsilver,heartgold,288,magikarp,old-rod,3,15,10,10,,,,,
17468,heartgold-soulsilver,heartgold,288,tentacool,old-rod,4,10,10,10,,,,,
17469,heartgold-soulsilver,heartgold,288,tentacool,old-rod,5,5,10,10,,,,,
17470,heartgold-soulsilver,heartgold,288,magikarp,good-rod,1,40,20,20,,,,,
17471,heartgold-soulsilver,heartgold,288,tentacool,good-rod,2,30,20,20,,,,,
17472,heartgold-soulsilver,heartgold,288,chinchou,good-rod,3,15,20,20,,,,,
17474,heartgold-soulsilver,heartgold,288,shellder,good-rod,4,10,20,20,,,,,
17476,heartgold-soulsilver,heartgold,288,chinchou,good-rod,5,5,20,20,,,,,
17477,heartgold-soulsilver,heartgold,288,chinchou,super-rod,1,40,40,40,,,,,
17479,heartgold-soulsilver,heartgold,288,shellder,super-rod,2,30,40,40,,,,,
17481,heartgold-soulsilver,heartgold,288,tentacruel,super-rod,3,15,40,40,,,,,
17483,heartgold-soulsilver,heartgold,288,lanturn,super-rod,4,10,40,40,,,,,
17485,heartgold-soulsilver,heartgold,288,tentacruel,super-rod,5,5,40,40,,,,,
17487,heartgold-soulsilver,heartgold,289,tangela,walk,1,20,39,39,,,,,
17488,heartgold-soulsilver,heartgold,289,ponyta,walk,2,20,40,40,,,,,
17490,heartgold-soulsilver,heartgold,289,tangela,walk,3,10,39,39,radio-off,,,,
17491,heartgold-soulsilver,heartgold,289,whismur,walk,3,10,39,39,radio-hoenn,,,,
17492,heartgold-soulsilver,heartgold,289,buizel,walk,3,10,39,39,radio-sinnoh,,,,
17493,heartgold-soulsilver,heartgold,289,ponyta,walk,4,10,40,40,radio-off,,,,
17494,heartgold-soulsilver,heartgold,289,whismur,walk,4,10,40,40,radio-hoenn,,,,
17495,heartgold-soulsilver,heartgold,289,buizel,walk,4,10,40,40,radio-sinnoh,,,,
17496,heartgold-soulsilver,heartgold,289,donphan,walk,5,10,40,40,radio-off,,,,
17497,heartgold-soulsilver,heartgold,289,linoone,walk,5,10,40,40,radio-hoenn,,,,
17498,heartgold-soulsilver,heartgold,289,bidoof,walk,5,10,40,40,radio-sinnoh,,,,
17499,heartgold-soulsilver,heartgold,289,donphan,walk,6,10,40,40,radio-off,,,,
17500,heartgold-soulsilver,heartgold,289,linoone,walk,6,10,40,40,radio-hoenn,,,,
17501,heartgold-soulsilver,heartgold,289,bidoof,walk,6,10,40,40,radio-sinnoh,,,,
17502,heartgold-soulsilver,heartgold,289,rapidash,walk,7,5,42,42,time-morning,,,,
17503,heartgold-soulsilver,heartgold,289,rapidash,walk,7,5,42,42,time-day,,,,
17504,heartgold-soulsilver,heartgold,289,sneasel,walk,7,5,42,42,time-night,,,,
17505,heartgold-soulsilver,heartgold,289,rapidash,walk,8,5,42,42,time-morning,,,,
17506,heartgold-soulsilver,heartgold,289,rapidash,walk,8,5,42,42,time-day,,,,
17507,heartgold-soulsilver,heartgold,289,sneasel,walk,8,5,42,42,time-night,,,,
17508,heartgold-soulsilver,heartgold,289,doduo,walk,9,4,41,41,time-morning,,,,
17509,heartgold-soulsilver,heartgold,289,doduo,walk,9,4,41,41,time-day,,,,
17510,heartgold-soulsilver,heartgold,289,rapidash,walk,9,4,41,41,time-night,,,,
17511,heartgold-soulsilver,heartgold,289,dodrio,walk,10,4,43,43,time-morning,,,,
17512,heartgold-soulsilver,heartgold,289,dodrio,walk,10,4,43,43,time-day,,,,
17513,heartgold-soulsilver,heartgold,289,rapidash,walk,10,4,43,43,time-night,,,,
17514,heartgold-soulsilver,heartgold,289,doduo,walk,11,1,41,41,time-morning,,,,
17515,heartgold-soulsilver,heartgold,289,doduo,walk,11,1,41,41,time-day,,,,
17516,heartgold-soulsilver,heartgold,289,rapidash,walk,11,1,41,41,time-night,,,,
17517,heartgold-soulsilver,heartgold,289,dodrio,walk,12,1,43,43,time-morning,,,,
17518,heartgold-soulsilver,heartgold,289,dodrio,walk,12,1,43,43,time-day,,,,
17519,heartgold-soulsilver,heartgold,289,rapidash,walk,12,1,43,43,time-night,,,,
17520,heartgold-soulsilver,heartgold,289,poliwag,surf,1,60,40,40,,,,,
17521,heartgold-soulsilver,heartgold,289,poliwag,surf,2,30,35,35,,,,,
17522,heartgold-soulsilver,heartgold,289,poliwhirl,surf,3,5,40,40,,,,,
17523,heartgold-soulsilver,heartgold,289,poliwhirl,surf,4,4,40,40,,,,,
17524,heartgold-soulsilver,heartgold,289,poliwhirl,surf,5,1,40,40,,,,,
17525,heartgold-soulsilver,heartgold,289,magikarp,old-rod,1,40,10,10,,,,,
17526,heartgold-soulsilver,heartgold,289,magikarp,old-rod,2,30,10,10,,,,,
17527,heartgold-soulsilver,heartgold,289,magikarp,old-rod,3,15,10,10,,,,,
17528,heartgold-soulsilver,heartgold,289,poliwag,old-rod,4,10,10,10,,,,,
17529,heartgold-soulsilver,heartgold,289,poliwag,old-rod,5,5,10,10,,,,,
17530,heartgold-soulsilver,heartgold,289,magikarp,good-rod,1,40,20,20,,,,,
17531,heartgold-soulsilver,heartgold,289,poliwag,good-rod,2,30,20,20,,,,,
17532,heartgold-soulsilver,heartgold,289,poliwag,good-rod,3,15,20,20,,,,,
17534,heartgold-soulsilver,heartgold,289,poliwag,good-rod,4,10,20,20,,,,,
17536,heartgold-soulsilver,heartgold,289,poliwag,good-rod,5,5,20,20,,,,,
17537,heartgold-soulsilver,heartgold,289,poliwag,super-rod,1,40,40,40,,,,,
17539,heartgold-soulsilver,heartgold,289,poliwag,super-rod,2,30,40,40,,,,,
17541,heartgold-soulsilver,heartgold,289,magikarp,super-rod,3,15,40,40,,,,,
17542,heartgold-soulsilver,heartgold,289,poliwag,super-rod,4,10,40,40,,,,,
17544,heartgold-soulsilver,heartgold,289,magikarp,super-rod,5,5,40,40,,,,,
17545,heartgold-soulsilver,heartgold,290,zubat,walk,1,20,6,6,,,,,
17546,heartgold-soulsilver,heartgold,290,geodude,walk,2,20,8,8,,,,,
17548,heartgold-soulsilver,heartgold,290,zubat,walk,3,10,6,6,radio-off,,,,
17549,heartgold-soulsilver,heartgold,290,absol,walk,3,10,6,6,radio-hoenn,,,,
17550,heartgold-soulsilver,heartgold,290,bronzor,walk,3,10,6,6,radio-sinnoh,,,,
17551,heartgold-soulsilver,heartgold,290,geodude,walk,4,10,8,8,radio-off,,,,
17552,heartgold-soulsilver,heartgold,290,absol,walk,4,10,8,8,radio-hoenn,,,,
17553,heartgold-soulsilver,heartgold,290,bronzor,walk,4,10,8,8,radio-sinnoh,,,,
